"Mock_Acc","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"EU939985.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KP709872.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Brachypodium",NA
"AY794604.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"NW_025244794.1",NA,NA,NA,NA,NA,NA,NA
"ML946366.1",NA,NA,NA,NA,NA,NA,NA
"HM590262.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_pensylvanica"
"JF904760.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MW274722.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF284904.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"JN009970.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"JX508603.1",NA,NA,NA,NA,NA,NA,NA
"DQ631440.1",NA,NA,NA,NA,NA,NA,NA
"DQ887456.1",NA,NA,NA,NA,NA,NA,NA
"KV405894.1",NA,NA,NA,NA,NA,NA,NA
"AF284938.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"GQ397956.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Muhlenbergia",NA
"GU990387.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU288443.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_nigra"
"JX073789.1","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae",NA,NA
"AF327589.1",NA,NA,NA,NA,NA,NA,NA
"AF401173.1","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer",NA
"MG709388.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus_sp"
"NW_023349640.1",NA,NA,NA,NA,NA,NA,NA
"EU200838.1",NA,NA,NA,NA,NA,NA,NA
"GQ869945.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU288437.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"NW_023356579.1",NA,NA,NA,NA,NA,NA,NA
"DQ860609.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus",NA
"NW_023356727.1",NA,NA,NA,NA,NA,NA,NA
"EF156670.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"GQ397963.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_025526181.1",NA,NA,NA,NA,NA,NA,NA
"EU873225.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Phragmites","Phragmites_australis"
"KC292016.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"AF401174.1","Viridiplantae","Streptophyta",NA,NA,NA,NA,NA
"JAPFFL010000103.1",NA,NA,NA,NA,NA,NA,NA
"ML946783.1",NA,NA,NA,NA,NA,NA,NA
"DQ004992.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EF156675.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua_dactyloides"
"JX504692.1",NA,NA,NA,NA,NA,NA,NA
"HM770072.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Castanea","Castanea_Castanea"
"EU169968.1",NA,NA,NA,NA,NA,NA,NA
"AY116261.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KR902941.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_filipes"
"DQ887476.1",NA,NA,NA,NA,NA,NA,NA
"KP210983.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KY203514.1",NA,NA,NA,NA,NA,NA,NA
"EF156686.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KX872678.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Calamagrostis",NA
"NW_023354086.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354149.1",NA,NA,NA,NA,NA,NA,NA
"MG709385.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"ML951577.1",NA,NA,NA,NA,NA,NA,NA
"ML937870.1",NA,NA,NA,NA,NA,NA,NA
"JF313210.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Schoenoplectus",NA
"KX372463.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ376076.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EF156745.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_025496419.1",NA,NA,NA,NA,NA,NA,NA
"EU939998.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Cenchrus",NA
"AY769181.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MT015068.1",NA,NA,NA,NA,NA,NA,NA
"KX872745.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Deschampsia",NA
"MU847889.1",NA,NA,NA,NA,NA,NA,NA
"FJ873743.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Juncaceae","Luzula",NA
"AY757485.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"DQ172273.1","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Vicia",NA
"AY142727.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF533029.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU169986.1",NA,NA,NA,NA,NA,NA,NA
"AF284917.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_magellanica"
"EU833880.1",NA,NA,NA,NA,NA,NA,NA
"DQ354027.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KX372464.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF211518.1",NA,NA,NA,NA,NA,NA,NA
"NW_023353659.1",NA,NA,NA,NA,NA,NA,NA
"EF156674.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua_aristidoides"
"NW_023351781.1",NA,NA,NA,NA,NA,NA,NA
"MF136495.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"EU478168.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton_sp"
"NW_023349437.1",NA,NA,NA,NA,NA,NA,NA
"AY142715.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023357203.1",NA,NA,NA,NA,NA,NA,NA
"DQ890502.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ172237.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"ON012182.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus",NA
"NW_023356521.1",NA,NA,NA,NA,NA,NA,NA
"EU478167.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton_sp"
"OM066656.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae",NA,NA
"OK181367.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"GU177421.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Oryza",NA
"AY769152.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Axonopus","Axonopus_compressus"
"KR737590.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"ON468963.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Cynodon","Cynodon_dactylon"
"NW_023355893.1",NA,NA,NA,NA,NA,NA,NA
"JN249728.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"EF378983.1",NA,NA,NA,NA,NA,NA,NA
"KP208345.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus_remotiflorus"
"KX372485.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"ML946795.1",NA,NA,NA,NA,NA,NA,NA
"KP868733.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Jatropha","Jatropha_curcas"
"NW_023356581.1",NA,NA,NA,NA,NA,NA,NA
"AF164934.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"NW_023354608.1",NA,NA,NA,NA,NA,NA,NA
"EU871114.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MG844233.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Fimbristylis","Fimbristylis_squarrosa"
"AY769173.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY794614.1",NA,NA,NA,NA,NA,NA,NA
"NW_023353242.1",NA,NA,NA,NA,NA,NA,NA
"AF284870.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_pensylvanica"
"DQ655855.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY757529.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_simensis"
"MH767869.1",NA,NA,NA,NA,NA,NA,NA
"EF137561.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MH490420.1",NA,NA,NA,NA,NA,NA,NA
"ML950164.1",NA,NA,NA,NA,NA,NA,NA
"ML940216.1",NA,NA,NA,NA,NA,NA,NA
"NW_023352002.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354357.1",NA,NA,NA,NA,NA,NA,NA
"MZ665417.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Juncaceae","Juncus","Juncus_acutus"
"AY342219.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY142748.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_025522952.1",NA,NA,NA,NA,NA,NA,NA
"KC677994.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus_subterminalis"
"GQ867641.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY211422.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Ostrya",NA
"AF231831.1",NA,NA,NA,NA,NA,NA,NA
"AF164926.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"NW_026731166.1",NA,NA,NA,NA,NA,NA,NA
"AF284867.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"HM564211.1",NA,NA,NA,NA,NA,NA,NA
"MK801002.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"NW_023353465.1",NA,NA,NA,NA,NA,NA,NA
"GU082457.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU288541.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_simpliciuscula"
"AF400593.1",NA,NA,NA,NA,NA,NA,NA
"OM066613.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae",NA,NA
"GQ869964.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"GQ244700.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_glomerabilis"
"JX073756.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"KY203500.1",NA,NA,NA,NA,NA,NA,NA
"OM021496.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus_sp"
"DQ778848.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"NW_023350929.1",NA,NA,NA,NA,NA,NA,NA
"GQ244719.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"HQ599981.1",NA,NA,NA,NA,NA,NA,NA
"AY177340.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Festuca","Festuca_sinensis"
"NW_023356441.1",NA,NA,NA,NA,NA,NA,NA
"EU223364.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Schizachne","Schizachne_purpurascens"
"JN009945.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia_exigua"
"AF327575.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"JX073785.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"MU180380.1",NA,NA,NA,NA,NA,NA,NA
"AY757479.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_glomerabilis"
"HM770026.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae",NA,NA
"AF440489.1",NA,NA,NA,NA,NA,NA,NA
"AY757521.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_magellanica"
"KP057658.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Cenchrus",NA
"HQ599945.1",NA,NA,NA,NA,NA,NA,NA
"NW_023352801.1",NA,NA,NA,NA,NA,NA,NA
"AY342243.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"GQ397968.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KX668061.1",NA,NA,NA,NA,NA,NA,NA
"ML938943.1",NA,NA,NA,NA,NA,NA,NA
"EU478159.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton_glandulosus"
"EF156697.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Eragrostis","Eragrostis_reptans"
"NW_023350671.1",NA,NA,NA,NA,NA,NA,NA
"JF951098.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU871125.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JN249681.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"DQ860539.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"GQ245078.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ778880.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"KY055334.1",NA,NA,NA,NA,NA,NA,NA
"EF156711.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF284888.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"AY988173.1",NA,NA,NA,NA,NA,NA,NA
"DQ004966.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023349533.1",NA,NA,NA,NA,NA,NA,NA
"KF559011.1",NA,NA,NA,NA,NA,NA,NA
"ON715991.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY757528.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"DQ655891.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Fingerhuthia","Fingerhuthia_africana"
"DQ778868.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"NW_023353138.1",NA,NA,NA,NA,NA,NA,NA
"AY293384.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Juglandaceae","Juglans","Juglans_mandshurica"
"EF156743.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY344175.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"KT724935.1",NA,NA,NA,NA,NA,NA,NA
"EF156683.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY586285.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Castanea","Castanea_Castanea"
"AY757476.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"ON468879.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Cynodon","Cynodon_dactylon"
"KF418966.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae",NA,NA
"DQ860608.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus",NA
"EF011741.1","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer",NA
"DQ004988.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MG282335.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua_aristidoides"
"MK800999.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"OK247924.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MK797079.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"ML946749.1",NA,NA,NA,NA,NA,NA,NA
"AF284866.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"EF156687.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Schizachyrium","Schizachyrium_sanguineum"
"NW_023355970.1",NA,NA,NA,NA,NA,NA,NA
"DQ123585.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Lolium","Lolium_perenne"
"EF137569.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AB622626.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023352344.1",NA,NA,NA,NA,NA,NA,NA
"AF284876.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_pensylvanica"
"AH015554.2","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Festuca","Festuca_sinensis"
"DQ655865.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MK748454.1",NA,NA,NA,NA,NA,NA,NA
"AF285069.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Juncaceae","Luzula",NA
"AF284868.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_basiantha"
"AY216016.1","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae",NA,NA
"AF164929.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"HM590285.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Festuca","Festuca_sinensis"
"AY147068.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Corylus","Corylus_ferox"
"DQ172210.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"GQ244898.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales",NA,NA,NA
"EF137603.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ172255.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"NW_023352559.1",NA,NA,NA,NA,NA,NA,NA
"ML952340.1",NA,NA,NA,NA,NA,NA,NA
"AF285066.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"AY367972.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus",NA
"EF156734.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023351484.1",NA,NA,NA,NA,NA,NA,NA
"DQ778879.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"JX073757.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"GU082458.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ004964.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023350965.1",NA,NA,NA,NA,NA,NA,NA
"GU990405.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"FJ394582.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KC539712.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354792.1",NA,NA,NA,NA,NA,NA,NA
"AY757541.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"AY794685.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Jatropha","Jatropha_integerrima"
"MG709441.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Paspalum","Paspalum_vaginatum"
"JN249661.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"ML937594.1",NA,NA,NA,NA,NA,NA,NA
"AY586293.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Castanea","Castanea_Castanea"
"NW_023353124.1",NA,NA,NA,NA,NA,NA,NA
"EF156695.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Eragrostis",NA
"AF519170.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023351921.1",NA,NA,NA,NA,NA,NA,NA
"KF418969.1",NA,NA,NA,NA,NA,NA,NA
"KC897737.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354349.1",NA,NA,NA,NA,NA,NA,NA
"AY794689.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae",NA,NA
"EU326044.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"NW_023355431.1",NA,NA,NA,NA,NA,NA,NA
"AY757477.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"KR537723.1",NA,NA,NA,NA,NA,NA,NA
"DQ860521.1","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae",NA,NA
"MG657033.1",NA,NA,NA,NA,NA,NA,NA
"AY344176.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Scirpoides","Scirpoides_holoschoenus"
"KX872716.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Calamagrostis",NA
"NW_023350800.1",NA,NA,NA,NA,NA,NA,NA
"DQ172263.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"EU036169.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus_tectorum"
"JF276155.1",NA,NA,NA,NA,NA,NA,NA
"MK105461.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus_sp"
"NW_023357061.1",NA,NA,NA,NA,NA,NA,NA
"NW_023353288.1",NA,NA,NA,NA,NA,NA,NA
"DQ860561.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Festuca","Festuca_sinensis"
"AY757533.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"EU013484.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales",NA,NA,NA
"AY757470.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"AF284871.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_pensylvanica"
"AF211516.1",NA,NA,NA,NA,NA,NA,NA
"AF440501.1",NA,NA,NA,NA,NA,NA,NA
"DQ172246.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"AF284862.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_filipes"
"GU594533.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023355397.1",NA,NA,NA,NA,NA,NA,NA
"AF211520.1",NA,NA,NA,NA,NA,NA,NA
"AY757546.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"ML947658.1",NA,NA,NA,NA,NA,NA,NA
"AY757465.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"KX872864.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF285071.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Cyperus","Cyperus_squarrosus"
"OR891932.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_aquatilis"
"AF519149.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales",NA,NA,NA
"AF164939.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_mertensii"
"MH205735.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula_nana"
"JX073786.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"GQ244749.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"KT168396.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MT507585.1",NA,NA,NA,NA,NA,NA,NA
"MK590082.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Neyraudia","Neyraudia_reynaudiana"
"KX372501.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Festuca","Festuca_sinensis"
"CM076584.1",NA,NA,NA,NA,NA,NA,NA
"AY757478.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"KX872850.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY988206.1",NA,NA,NA,NA,NA,NA,NA
"EF156722.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JN009922.1",NA,NA,NA,NA,NA,NA,NA
"DQ778872.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"CM004372.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MG584487.1","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Anacardiaceae","Rhus",NA
"CM076582.1",NA,NA,NA,NA,NA,NA,NA
"JF791673.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua_curtipendula"
"CM004354.2","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU792439.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"CM076575.1",NA,NA,NA,NA,NA,NA,NA
"AB643657.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Isolepis","Isolepis_cernua"
