"Mock_Acc","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"NW_025244794.1",NA,NA,NA,NA,NA,NA,NA
"JN175284.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023351791.1",NA,NA,NA,NA,NA,NA,NA
"NW_023352247.1",NA,NA,NA,NA,NA,NA,NA
"GQ245439.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae",NA,NA
"EF196920.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Distichlis","Distichlis_spicata"
"OK469615.1",NA,NA,NA,NA,NA,NA,NA
"MG386368.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula_nana"
"NW_023356772.1",NA,NA,NA,NA,NA,NA,NA
"AF519149.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KL804826.1",NA,NA,NA,NA,NA,NA,NA
"DQ088956.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Sporobolus",NA
"NW_023349932.1",NA,NA,NA,NA,NA,NA,NA
"AY342218.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF401173.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"GU177421.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EQ984718.1",NA,NA,NA,NA,NA,NA,NA
"NW_023340873.1",NA,NA,NA,NA,NA,NA,NA
"AY177338.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ354028.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KP692004.1",NA,NA,NA,NA,NA,NA,NA
"DQ353994.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023350886.1",NA,NA,NA,NA,NA,NA,NA
"DQ778895.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"MG780830.1",NA,NA,NA,NA,NA,NA,NA
"NW_023359689.1",NA,NA,NA,NA,NA,NA,NA
"DQ655880.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Eragrostis","Eragrostis_superba"
"EF156680.1",NA,NA,NA,NA,NA,NA,NA
"EF137571.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JX644733.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex","Carex_canescens"
"EF137568.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Sporobolus",NA
"EU401169.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU036185.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus_pumpellianus"
"GU990397.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MT015068.1",NA,NA,NA,NA,NA,NA,NA
"AY794692.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton_sp"
"NW_023354500.1",NA,NA,NA,NA,NA,NA,NA
"ON715972.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ376043.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Festuca",NA
"AF344181.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Castanea",NA
"NW_023354245.1",NA,NA,NA,NA,NA,NA,NA
"NW_023356522.1",NA,NA,NA,NA,NA,NA,NA
"MT165943.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"AY988207.1",NA,NA,NA,NA,NA,NA,NA
"NW_023356541.1",NA,NA,NA,NA,NA,NA,NA
"AY216016.1","Viridiplantae","Streptophyta","Magnoliopsida","Asterales",NA,NA,NA
"AY651843.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Phragmites","Phragmites_australis"
"KY688990.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023354149.1",NA,NA,NA,NA,NA,NA,NA
"KY750540.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_025529368.1",NA,NA,NA,NA,NA,NA,NA
"EU497716.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton_humilis"
"EU792450.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023350942.1",NA,NA,NA,NA,NA,NA,NA
"MF136495.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"OM021509.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus",NA
"NW_023351067.1",NA,NA,NA,NA,NA,NA,NA
"NW_025499224.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354349.1",NA,NA,NA,NA,NA,NA,NA
"AY574637.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"FJ394568.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Calamagrostis",NA
"MG969437.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus","Populus_trichocarpa"
"GU594571.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EF156673.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023349922.1",NA,NA,NA,NA,NA,NA,NA
"KV404258.1",NA,NA,NA,NA,NA,NA,NA
"KX872678.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JX073758.1","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae",NA,NA
"AY589124.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023351793.1",NA,NA,NA,NA,NA,NA,NA
"NW_022156051.1",NA,NA,NA,NA,NA,NA,NA
"MU212776.1",NA,NA,NA,NA,NA,NA,NA
"KJ575157.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"NW_025250873.1",NA,NA,NA,NA,NA,NA,NA
"ML955633.1",NA,NA,NA,NA,NA,NA,NA
"JAPFFL010000672.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354608.1",NA,NA,NA,NA,NA,NA,NA
"EU169947.1",NA,NA,NA,NA,NA,NA,NA
"MT984550.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula_nana"
"NW_023349487.1",NA,NA,NA,NA,NA,NA,NA
"NW_023349533.1",NA,NA,NA,NA,NA,NA,NA
"EF156711.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JX508603.1",NA,NA,NA,NA,NA,NA,NA
"JF951099.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023355013.1",NA,NA,NA,NA,NA,NA,NA
"NW_023356189.1",NA,NA,NA,NA,NA,NA,NA
"AF519157.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"HQ324080.1",NA,NA,NA,NA,NA,NA,NA
"KX668094.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae",NA,NA
"NW_025254842.1",NA,NA,NA,NA,NA,NA,NA
"AF401167.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"MF598362.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EF156717.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023352194.1",NA,NA,NA,NA,NA,NA,NA
"ON468952.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ004972.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KU763478.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU036182.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus_tectorum"
"KM524047.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU013668.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"ML948288.1",NA,NA,NA,NA,NA,NA,NA
"NW_023356521.1",NA,NA,NA,NA,NA,NA,NA
"ML944149.1",NA,NA,NA,NA,NA,NA,NA
"AY941147.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MF999127.1",NA,NA,NA,NA,NA,NA,NA
"NW_023352774.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354802.1",NA,NA,NA,NA,NA,NA,NA
"EU940000.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Cenchrus",NA
"NW_023352361.1",NA,NA,NA,NA,NA,NA,NA
"DQ860612.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus",NA
"ML936434.1",NA,NA,NA,NA,NA,NA,NA
"DQ860523.1","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae",NA,NA
"NW_023355667.1",NA,NA,NA,NA,NA,NA,NA
"JN040377.1",NA,NA,NA,NA,NA,NA,NA
"NW_023355140.1",NA,NA,NA,NA,NA,NA,NA
"NW_025500483.1",NA,NA,NA,NA,NA,NA,NA
"EU497713.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton_glandulosus"
"JX644787.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Fimbristylis","Fimbristylis_dichotoma"
"EU871125.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023351500.1",NA,NA,NA,NA,NA,NA,NA
"DQ655854.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KX872834.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JN249728.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"KM524103.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU497707.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton",NA
"OM066642.1","Viridiplantae","Streptophyta",NA,NA,NA,NA,NA
"MG969441.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JF951102.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KM385471.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF519139.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Glyceria",NA
"EU478165.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton","Croton_sp"
"NW_023350619.1",NA,NA,NA,NA,NA,NA,NA
"MG709400.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"HM770072.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae",NA,NA
"KX668070.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Juncaceae","Juncus","Juncus_bufonius"
"AF268937.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Quercus","Quercus_robur"
"KX869050.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua_curtipendula"
"NW_023353618.1",NA,NA,NA,NA,NA,NA,NA
"ML950164.1",NA,NA,NA,NA,NA,NA,NA
"NW_023350965.1",NA,NA,NA,NA,NA,NA,NA
"AF164934.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"NW_023349686.1",NA,NA,NA,NA,NA,NA,NA
"GQ397924.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023354865.1",NA,NA,NA,NA,NA,NA,NA
"JN009946.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"NW_023357326.1",NA,NA,NA,NA,NA,NA,NA
"KP090428.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023353568.1",NA,NA,NA,NA,NA,NA,NA
"AF519170.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JQ653156.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"AY504652.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KX873318.1",NA,NA,NA,NA,NA,NA,NA
"EF395444.1",NA,NA,NA,NA,NA,NA,NA
"AY794749.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales",NA,NA,NA
"DQ655875.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KX872691.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023354154.1",NA,NA,NA,NA,NA,NA,NA
"MH685624.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023272119.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus",NA
"NW_023349561.1",NA,NA,NA,NA,NA,NA,NA
"GQ245115.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"GQ397948.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Muhlenbergia",NA
"DQ778877.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"DQ088917.1",NA,NA,NA,NA,NA,NA,NA
"NC_062092.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae",NA,NA
"JF313210.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus_triqueter"
"AY792536.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Luziola",NA
"MK105461.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae",NA,NA
"ON715992.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"HM564224.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae",NA,NA
"DQ860537.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"EU478167.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton",NA
"AF344180.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Castanea",NA
"NW_023349361.1",NA,NA,NA,NA,NA,NA,NA
"NW_023352827.1",NA,NA,NA,NA,NA,NA,NA
"JQ769101.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Juglandaceae","Juglans","Juglans_mandshurica"
"NW_025245061.1",NA,NA,NA,NA,NA,NA,NA
"OM066626.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"DQ875473.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Fagus","Fagus_sylvatica"
"EF137593.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ317925.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"GQ245431.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae",NA,NA
"NW_023353242.1",NA,NA,NA,NA,NA,NA,NA
"GQ869946.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Sacciolepis","Sacciolepis_indica"
"AF519162.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales",NA,NA,NA
"EU200853.1",NA,NA,NA,NA,NA,NA,NA
"KX872688.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023356629.1",NA,NA,NA,NA,NA,NA,NA
"KJ746422.1",NA,NA,NA,NA,NA,NA,NA
"NW_023350929.1",NA,NA,NA,NA,NA,NA,NA
"NW_023353116.1",NA,NA,NA,NA,NA,NA,NA
"JN249668.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"DQ655873.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF401181.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"EF137590.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"ML944661.1",NA,NA,NA,NA,NA,NA,NA
"AY367999.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus","Bromus_tectorum"
"AF366928.1",NA,NA,NA,NA,NA,NA,NA
"NW_023352630.1",NA,NA,NA,NA,NA,NA,NA
"NW_023355380.1",NA,NA,NA,NA,NA,NA,NA
"KX372485.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023351552.1",NA,NA,NA,NA,NA,NA,NA
"KP868717.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Jatropha",NA
"EU873224.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Phragmites",NA
"ML948726.1",NA,NA,NA,NA,NA,NA,NA
"NW_022155992.1",NA,NA,NA,NA,NA,NA,NA
"ML949753.1",NA,NA,NA,NA,NA,NA,NA
"EU478152.1",NA,NA,NA,NA,NA,NA,NA
"EF660642.1",NA,NA,NA,NA,NA,NA,NA
"GU177399.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY342219.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EF156728.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MH898858.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY787810.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Dactyloctenium","Dactyloctenium_aegyptium"
"AF164948.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"NW_023354023.1",NA,NA,NA,NA,NA,NA,NA
"JAPFFL010000796.1",NA,NA,NA,NA,NA,NA,NA
"GU192007.1",NA,NA,NA,NA,NA,NA,NA
"NW_023356441.1",NA,NA,NA,NA,NA,NA,NA
"NW_023353266.1",NA,NA,NA,NA,NA,NA,NA
"EF137594.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MH573985.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus",NA
"DQ860522.1","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae",NA,NA
"DQ218184.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Rytidosperma","Rytidosperma_caespitosum"
"NW_023352568.1",NA,NA,NA,NA,NA,NA,NA
"KX668064.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Festuca","Festuca_sinensis"
"EU395901.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Briza","Briza_maxima"
"DQ887459.1",NA,NA,NA,NA,NA,NA,NA
"NW_023355618.1",NA,NA,NA,NA,NA,NA,NA
"AY794631.1",NA,NA,NA,NA,NA,NA,NA
"AY293382.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Juglandaceae","Juglans","Juglans_mandshurica"
"AF478526.1",NA,NA,NA,NA,NA,NA,NA
"ON715988.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"AY586293.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae",NA,NA
"MG709441.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ778848.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"AY589129.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY367983.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus",NA
"MG709431.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Croton",NA
"EF156675.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY787812.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU401131.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Rytidosperma","Rytidosperma_caespitosum"
"KP692006.1",NA,NA,NA,NA,NA,NA,NA
"KC539724.1",NA,NA,NA,NA,NA,NA,NA
"MK801002.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Carex",NA
"NW_025522952.1",NA,NA,NA,NA,NA,NA,NA
"AF519115.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU873213.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Phragmites","Phragmites_australis"
"EU940005.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Cenchrus",NA
"JN873533.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus","Populus_davidiana"
"NW_023350784.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354143.1",NA,NA,NA,NA,NA,NA,NA
"DQ172252.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"AY589126.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY792540.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AF133653.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Castanea","Castanea_Castanea"
"KP210950.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Helictochloa","Helictochloa_hookeri"
"KM462461.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae","Scirpoides","Scirpoides_holoschoenus"
"EU401133.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Rytidosperma","Rytidosperma_caespitosum"
"EU732675.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Phragmites","Phragmites_australis"
"GU595142.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_025527707.1",NA,NA,NA,NA,NA,NA,NA
"AY142718.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum","Panicum_bisulcatum"
"AY116267.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"HQ324011.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae","Castanea","Castanea_Castanea"
"MK821312.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EF156707.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JN009960.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","Euphorbia",NA
"MF136515.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"AY142714.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KJ589065.1",NA,NA,NA,NA,NA,NA,NA
"GQ245642.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ137347.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"HM590300.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"EU119369.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Holcus",NA
"MH793229.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MT014413.1",NA,NA,NA,NA,NA,NA,NA
"KX872713.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"JX073757.1","Viridiplantae","Streptophyta","Magnoliopsida","Asterales","Asteraceae",NA,NA
"AY116253.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ838727.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Elaeagnaceae","Elaeagnus",NA
"NW_023357203.1",NA,NA,NA,NA,NA,NA,NA
"NW_023354589.1",NA,NA,NA,NA,NA,NA,NA
"NW_025300248.1",NA,NA,NA,NA,NA,NA,NA
"AY368002.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bromus",NA
"DQ376050.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"GQ397949.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023355396.1",NA,NA,NA,NA,NA,NA,NA
"EF156692.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Enneapogon","Enneapogon_cenchroides"
"EU939988.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY293385.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Juglandaceae","Platycarya","Platycarya_strobilacea"
"KP210961.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"AY576673.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MN537582.1",NA,NA,NA,NA,NA,NA,NA
"AH015553.2","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KJ796362.1",NA,NA,NA,NA,NA,NA,NA
"NW_023355060.1",NA,NA,NA,NA,NA,NA,NA
"EU792439.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"MK731953.1",NA,NA,NA,NA,NA,NA,NA
"NW_023349952.1",NA,NA,NA,NA,NA,NA,NA
"EU434099.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ778842.1","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Rosaceae",NA,NA
"KP210985.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"DQ860528.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Betulaceae","Betula","Betula_nana"
"OM021482.1","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Fagaceae",NA,NA
"JF791635.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Bouteloua","Bouteloua_pedicellata"
"HM590299.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Helictochloa",NA
"DQ353966.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"NW_023350800.1",NA,NA,NA,NA,NA,NA,NA
"OM066514.1","Viridiplantae","Streptophyta","Magnoliopsida",NA,NA,NA,NA
"MH573996.1","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Salicaceae","Populus",NA
"NW_023351174.1",NA,NA,NA,NA,NA,NA,NA
"NW_023341117.1",NA,NA,NA,NA,NA,NA,NA
"AF519130.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"ON715990.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae","Panicum",NA
"EU013525.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"KX872645.1","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Poaceae",NA,NA
"LC606476.1",NA,NA,NA,NA,NA,NA,NA
"NW_023356450.1",NA,NA,NA,NA,NA,NA,NA
"NW_023353465.1",NA,NA,NA,NA,NA,NA,NA
