Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CNURS",,"Cnidoscolus urens (L.) Arthur var. stimulosus (Michx.) Govaerts",finger rot
"COUV",,"Coccoloba uvifera (L.) L.",seagrape
"COCA",,"Cocculus carolinus (L.) DC.",Carolina coralbead
"COCY",,"Coelorachis cylindrica (Michx.) Nash",cylinder jointtail grass
"CORU3",,"Coelorachis rugosa (Nutt.) Nash",wrinkled jointtail grass
"COTE5",,"Coelorachis tessellata (Steud.) Nash",checkered jointtail grass
"COCA4",,"Collinsonia canadensis L.",richweed
"COSE11",,"Collinsonia serotina Walter",Blue Ridge horsebalm
"COTU2",,"Collinsonia tuberosa Michx.",deepwoods horsebalm
"COES",,"Colocasia esculenta (L.) Schott",coco yam
"COESE",,"Colocasia esculenta (L.) Schott var. esculenta ",coco yam
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMU",,"Comandra umbellata (L.) Nutt. ssp. umbellata ",bastard toadflax
"COCA17",,"Commelina caroliniana Walter",Carolina dayflower
"COCO3",,"Commelina communis L.",Asiatic dayflower
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"COER",,"Commelina erecta L.",whitemouth dayflower
"COERA",,"Commelina erecta L. var. angustifolia (Michx.) Fernald",whitemouth dayflower
"COERE",,"Commelina erecta L. var. erecta ",whitemouth dayflower
"COVI3",,"Commelina virginica L.",Virginia dayflower
"COCO13",,"Conoclinium coelestinum (L.) DC.",blue mistflower
"COAM",,"Conopholis americana (L.) Wallr.",American cancer-root
"COCA19",,"Conradina canescens (Torr. & A. Gray ex Benth.) A. Gray",false rosemary
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COBO",,"Conyza bonariensis (L.) Cronquist",asthmaweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"COCAP3",,"Conyza canadensis (L.) Cronquist var. pusilla (Nutt.) Cronquist",Canadian horseweed
"COFL",,"Conyza floribunda Kunth",asthmaweed
"CORA4",,"Conyza ramosissima Cronquist",dwarf horseweed
"CODR2",,"Cooperia drummondii Herb.",evening rainlily
"COOD7",,"Corallorhiza odontorhiza (Willd.) Poir.",autumn coralroot
"COODO2",,"Corallorhiza odontorhiza (Willd.) Poir. var. odontorhiza ",autumn coralroot
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"COSI3",,"Corchorus siliquosus L.",slippery burr
"COAU",,"Coreopsis auriculata L.",lobed tickseed
"COBA2",,"Coreopsis basalis (A. Dietr.) S.F. Blake",goldenmane tickseed
"COGL2",,"Coreopsis gladiata Walter",coastal plain tickseed
"COGR5",,"Coreopsis grandiflora Hogg ex Sweet",largeflower tickseed
"COGRG",,"Coreopsis grandiflora Hogg ex Sweet var. grandiflora ",largeflower tickseed
"COGRS",,"Coreopsis grandiflora Hogg ex Sweet var. saxicola (Alexander) E.B. Sm.",largeflower tickseed
"COLA5",,"Coreopsis lanceolata L.",lanceleaf tickseed
"COLI5",,"Coreopsis linifolia Nutt.",Texas tickseed
"COMA6",,"Coreopsis major Walter",greater tickseed
"CONU5",,"Coreopsis nudata Nutt.",Georgia tickseed
"COPU2",,"Coreopsis pubescens Elliott",star tickseed
"COPUD",,"Coreopsis pubescens Elliott var. debilis (Sherff) E.B. Sm.",star tickseed
"COPUP",,"Coreopsis pubescens Elliott var. pubescens ",star tickseed
"COPUR",,"Coreopsis pubescens Elliott var. robusta A. Gray ex Eames",star tickseed
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COTR4",,"Coreopsis tripteris L.",tall tickseed
"COVE5",,"Coreopsis verticillata L.",whorled tickseed
"COAL2",,"Cornus alternifolia L. f.",alternateleaf dogwood
"COAM2",,"Cornus amomum Mill.",silky dogwood
"COAS2",,"Cornus asperifolia Michx.",toughleaf dogwood
"CODR",,"Cornus drummondii C.A. Mey.",roughleaf dogwood
"COFL2",,"Cornus florida L.",flowering dogwood
"COFO",,"Cornus foemina Mill.",stiff dogwood
"CODI6",,"Coronopus didymus (L.) Sm.",lesser swinecress
"COFL3",,"Corydalis flavula (Raf.) DC.",yellow fumewort
"COMI2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray",smallflower fumewort
"COMIA2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. australis (Chapm.) G.B. Ownbey",smallflower fumewort
"COAM3",,"Corylus americana Walter",American hazelnut
"CRAE2",,"Crataegus aemula Beadle",Rome hawthorn
"CRAE",,"Crataegus aestivalis (Walter) Torr. & A. Gray",may hawthorn
"CRAL14",,"Crataegus alma Beadle",bountiful hawthorn
"CRAN9",,"Crataegus ancisa Beadle",Mississippi hawthorn
"CRBE2",,"Crataegus berberifolia Torr. & A. Gray",barberry hawthorn
"CRBR",,"Crataegus brachyacantha Sarg. & Engelm.",blueberry hawthorn
"CRCA",,"Crataegus calpodendron (Ehrh.) Medik.",pear hawthorn
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"CREN",,"Crataegus engelmannii Sarg.",Engelmann's hawthorn
"CRFL",,"Crataegus flabellata (Bosc ex Spach) K. Koch",fanleaf hawthorn
"CRFL2",,"Crataegus flava Aiton",yellowleaf hawthorn
"CRHA2",,"Crataegus harbisonii Beadle",Harbison's hawthorn
"CRIN3",,"Crataegus intricata Lange",Copenhagen hawthorn
"CRIR",,"Crataegus iracunda Beadle",stolonbearing hawthorn
"CRMA3",,"Crataegus macrosperma Ashe",bigfruit hawthorn
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CRME3",,"Crataegus meridionalis Sarg.",gallion hawthorn
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CROP",,"Crataegus opaca Hook. & Arn.",western mayhaw
"CRPE13",,"Crataegus pearsonii Ashe",Pearson's hawthorn
"CRPH",,"Crataegus phaenopyrum (L. f.) Medik.",Washington hawthorn
"CRPR2",,"Crataegus pruinosa (Wendl. f.) K. Koch",waxyfruit hawthorn
"CRPU9",,"Crataegus pulcherrima Ashe",beautiful hawthorn
"CRPU",,"Crataegus punctata Jacq.",dotted hawthorn
"CRSP",,"Crataegus spathulata Michx.",littlehip hawthorn
"CRTR2",,"Crataegus triflora Chapm.",threeflower hawthorn
"CRUN",,"Crataegus uniflora Münchh.",dwarf hawthorn
"CRVI2",,"Crataegus viridis L.",green hawthorn
"CRVIV2",,"Crataegus viridis L. var. viridis ",green hawthorn
"CRPU3",,"Crepis pulchra L.",smallflower hawksbeard
"CRAM2",,"Crinum americanum L.",seven sisters
"CRCR6",,"Crocosmia ×crocosmiiflora (V. Lemoine) N.E. Br. [aurea × pottsii]",montbretia
"CRDI17",,"Croptilon divaricatum (Nutt.) Raf.",slender scratchdaisy
"CROC80",,"Crotalaria ochroleuca G. Don",slender leaf rattlebox
"CRPA10",,"Crotalaria pallida Aiton",smooth rattlebox
"CRPAO",,"Crotalaria pallida Aiton var. obovata (G. Don) Polhill",smooth rattlebox
"CRPU5",,"Crotalaria purshii DC.",Pursh's rattlebox
"CRRE4",,"Crotalaria retusa L.",rattleweed
"CRRO5",,"Crotalaria rotundifolia Walter ex J.F. Gmel.",rabbitbells
"CRSA4",,"Crotalaria sagittalis L.",arrowhead rattlebox
"CRSP2",,"Crotalaria spectabilis Roth",showy rattlebox
"CRCA6",,"Croton capitatus Michx.",hogwort
"CRCAC2",,"Croton capitatus Michx. var. capitatus ",hogwort
"CRCAL2",,"Croton capitatus Michx. var. lindheimeri (Engelm. & A. Gray) Müll. Arg.",Lindheimer's hogwort
"CRGL2",,"Croton glandulosus L.",vente conmigo
"CRGLS",,"Croton glandulosus L. var. septentrionalis Müll. Arg.",vente conmigo
"CRMI8",,"Croton michauxii G.L. Webster",Michaux's croton
"CRMIE",,"Croton michauxii G.L. Webster var. ellipticus (Willd.) B.W. van Ee & P.E. Berry",Michaux's croton
"CRMIM2",,"Croton michauxii G.L. Webster var. michauxii ",Michaux's croton
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"CRPU6",,"Croton punctatus Jacq.",gulf croton
"CRPE10",,"Cruciata pedemontana (Bellardi) Ehrend.",piedmont bedstraw
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"CTAR",,"Ctenium aromaticum (Walter) Alph. Wood",toothache grass
"CUME",,"Cucumis melo L.",cantaloupe
"CUSA4",,"Cucumis sativus L.",garden cucumber
"CUPE",,"Cucurbita pepo L.",field pumpkin
"CUPEO",,"Cucurbita pepo L. var. ovifera (L.) Harz",field pumpkin
"CUPET",,"Cucurbita pepo L. var. texana (Scheele) D. Decker",Texas gourd
"CUAM5",,"Cullen americanum (L.) Rydb.",American scurfpea
"CUOR",,"Cunila origanoides (L.) Britton",common dittany
"CUCA4",,"Cuphea carthagenensis (Jacq.) J.F. Macbr.",Colombian waxweed
"CUVI",,"Cuphea viscosissima Jacq.",blue waxweed
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CUCU2",,"Cuscuta cuspidata Engelm.",cusp dodder
"CUGL3",,"Cuscuta glomerata Choisy",rope dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUIN",,"Cuscuta indecora Choisy",bigseed alfalfa dodder
"CUINN",,"Cuscuta indecora Choisy var. neuropetala (Engelm.) Hitchc.",bigseed dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYLE7",,"Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P. Wilson",marsh parsley
"CYFI3",,"Cymodocea filiformis (Kütz.) Correll",manatee grass
"CYAN5",,"Cynanchum angustifolium Pers.",gulf coast swallow-wort
"CYLA",,"Cynanchum laeve (Michx.) Pers.",honeyvine
"CYSC5",,"Cynanchum scoparium Nutt.",leafless swallow-wort
"CYDA",,"Cynodon dactylon (L.) Pers.",Bermudagrass
"CYFU8",,"Cynoglossum furcatum Wall. ex Roxb.",Ceylon hound's tongue
"CYVI",,"Cynoglossum virginianum L.",wild comfrey
"CYVIV",,"Cynoglossum virginianum L. var. virginianum ",wild comfrey
"CYDI2",,"Cynosciadium digitatum DC.",finger dogshade
"CYEC",,"Cynosurus echinatus L.",bristly dogstail grass
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"CYAG",,"Cyperus aggregatus (Willd.) Endl.",inflatedscale flatsedge
"CYAR4",,"Cyperus articulatus L.",jointed flatsedge
"CYBI6",,"Cyperus bipartitus Torr.",slender flatsedge
"CYCO",,"Cyperus compressus L.",poorland flatsedge
"CYCR6",,"Cyperus croceus Vahl",Baldwin's flatsedge
"CYDI4",,"Cyperus difformis L.",variable flatsedge
"CYDR4",,"Cyperus drummondii Torr. & Hook.",Drummond's sedge
"CYEC2",,"Cyperus echinatus (L.) Alph. Wood",globe flatsedge
"CYEL",,"Cyperus elegans L.",royal flatsedge
"CYEN2",,"Cyperus entrerianus Boeckeler",woodrush flatsedge
"CYER",,"Cyperus eragrostis Lam.",tall flatsedge
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"CYES",,"Cyperus esculentus L.",yellow nutsedge
"CYESL",,"Cyperus esculentus L. var. leptostachyus Boeckeler",yellow nutsedge
"CYESM",,"Cyperus esculentus L. var. macrostachyus Boeckeler",yellow nutsedge
"CYFI",,"Cyperus filicinus Vahl",fern flatsedge
"CYFL",,"Cyperus flavescens L.",yellow flatsedge
"CYFL5",,"Cyperus flavicomus Michx.",whiteedge flatsedge
"CYFU3",,"Cyperus fuscus L.",brown flatsedge
"CYGR2",,"Cyperus grayi Torr.",Gray's flatsedge
"CYHA",,"Cyperus haspan L.",haspan flatsedge
"CYHY",,"Cyperus hystricinus Fernald",bristly flatsedge
"CYIN6",,"Cyperus involucratus Rottb.",umbrella plant
"CYIR",,"Cyperus iria L.",ricefield flatsedge
"CYLA3",,"Cyperus lancastriensis Porter ex A. Gray",manyflower flatsedge
"CYLA5",,"Cyperus lanceolatus Poir.",epiphytic flatsedge
"CYLE2",,"Cyperus lecontei Torr. ex Steud.",Le Conte's flatsedge
"CYLU2",,"Cyperus lupulinus (Spreng.) Marcks",Great Plains flatsedge
"CYLUL",,"Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus ",Great Plains flatsedge
"CYOC2",,"Cyperus ochraceus Vahl",pond flatsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYOV3",,"Cyperus ovatus Baldw.",ovateleaf flatsedge
"CYOX",,"Cyperus oxylepis Nees ex Steud.",sharpscale flatsedge
"CYPI",,"Cyperus pilosus Vahl",fuzzy flatsedge
"CYPL3",,"Cyperus plukenetii Fernald",Plukenet's flatsedge
"CYPO",,"Cyperus polystachyos Rottb.",manyspike flatsedge
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"CYPS",,"Cyperus pseudovegetus Steud.",marsh flatsedge
"CYRE3",,"Cyperus refractus Engelm. ex Boeckeler",reflexed flatsedge
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"CYRE4",,"Cyperus retrofractus (L.) Torr.",rough flatsedge
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"CYRER2",,"Cyperus retrorsus Chapm. var. retrorsus ",pine barren flatsedge
"CYRER",,"Cyperus retrorsus Chapm. var. robustus (Boeckeler) Kük.",pine barren flatsedge
"CYRO",,"Cyperus rotundus L.",nutgrass
"CYSA10",,"Cyperus sanguinolentus Vahl",purpleglume flatsedge
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"CYSU",,"Cyperus surinamensis Rottb.",tropical flatsedge
"CYTE5",,"Cyperus tetragonus Elliott",fourangle flatsedge
"CYTH",,"Cyperus thyrsiflorus Jungh.",southern flatsedge
"CYVI2",,"Cyperus virens Michx.",green flatsedge
"CYKE2",,"Cypripedium kentuckiense C.F. Reed",Kentucky lady's slipper
"CYPA19",,"Cypripedium parviflorum Salisb.",lesser yellow lady's slipper
"CYPAP3",,"Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight",greater yellow lady's slipper
"CYHU3",,"Cypselea humifusa Turp.",panal
"CYRA",,"Cyrilla racemiflora L.",swamp titi
"CYFA2",,"Cyrtomium falcatum (L. f.) C. Presl",Japanese netvein hollyfern
"CYFO",,"Cyrtomium fortunei J. Sm.",Asian netvein hollyfern
"CYPR4",,"Cystopteris protrusa (Weath.) Blasdell",lowland bladderfern
"CYTE7",,"Cystopteris tenuis (Michx.) Desv.",upland brittle bladderfern
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAAE",,"Dactyloctenium aegyptium (L.) Willd.",Egyptian grass
"DAPI3",,"Dahlia pinnata Cav.",pinnate dahlia
"DACA7",,"Dalea candida Michx. ex Willd.",white prairie clover
"DACAC",,"Dalea candida Michx. ex Willd. var. candida ",white prairie clover
"DAMO4",,"Dalea mountjoyae M. Woods",whitetassels
"DAPI2",,"Dalea pinnata (J.F. Gmel.) Barneby",summer farewell
"DAPIT",,"Dalea pinnata (J.F. Gmel.) Barneby var. trifoliata (Chapm.) Barneby",summer farewell
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"DASE2",,"Danthonia sericea Nutt.",downy danthonia
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"DAMA",,"Dasistoma macrophylla (Nutt.) Raf.",mullein foxglove
"DAST",,"Datura stramonium L.",jimsonweed
"DACA6",,"Daucus carota L.",Queen Anne's lace
"DAPU3",,"Daucus pusillus Michx.",American wild carrot
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"DEBA4",,"Decumaria barbara L.",woodvamp
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAC3",,"Delphinium carolinianum Walter ssp. carolinianum ",Carolina larkspur
"DETR",,"Delphinium tricorne Michx.",dwarf larkspur
"DEAC4",,"Deparia acrostichoides (Sw.) M. Kato",silver false spleenwort
"DEPI",,"Descurainia pinnata (Walter) Britton",western tansymustard
"DEPIP3",,"Descurainia pinnata (Walter) Britton ssp. pinnata ",western tansymustard
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"DEIL",,"Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald",Illinois bundleflower
"DECA8",,"Desmodium canescens (L.) DC.",hoary ticktrefoil
"DECI",,"Desmodium ciliare (Muhl. ex Willd.) DC.",hairy small-leaf ticktrefoil
"DECIC",,"Desmodium ciliare (Muhl. ex Willd.) DC. var. ciliare ",hairy small-leaf ticktrefoil
"DECU",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don",largebract ticktrefoil
"DECUC",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. cuspidatum ",largebract ticktrefoil
"DEFE",,"Desmodium fernaldii B.G. Schub.",Fernald's ticktrefoil
"DEGL4",,"Desmodium glabellum (Michx.) DC.",Dillenius' ticktrefoil
"DEGL5",,"Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood",pointedleaf ticktrefoil
"DELA2",,"Desmodium laevigatum (Nutt.) DC.",smooth ticktrefoil
"DELI2",,"Desmodium lineatum DC.",sand ticktrefoil
"DEMA2",,"Desmodium marilandicum (L.) DC.",smooth small-leaf ticktrefoil
"DENU4",,"Desmodium nudiflorum (L.) DC.",nakedflower ticktrefoil
"DENU5",,"Desmodium nuttallii (Schindl.) B.G. Schub.",Nuttall's ticktrefoil
"DEOB5",,"Desmodium obtusum (Muhl. ex Willd.) DC.",stiff ticktrefoil
"DEOC2",,"Desmodium ochroleucum M.A. Curtis ex Canby",cream ticktrefoil
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"DEPAP2",,"Desmodium paniculatum (L.) DC. var. paniculatum ",panicledleaf ticktrefoil
"DEPA7",,"Desmodium pauciflorum (Nutt.) DC.",fewflower ticktrefoil
"DEPE80",,"Desmodium perplexum B.G. Schub.",perplexed ticktrefoil
"DERO3",,"Desmodium rotundifolium DC.",prostrate ticktrefoil
"DESE",,"Desmodium sessilifolium (Torr.) Torr. & A. Gray",sessileleaf ticktrefoil
"DEST2",,"Desmodium strictum (Pursh) DC.",pine barren ticktrefoil
"DETE3",,"Desmodium tenuifolium Torr. & A. Gray",slimleaf ticktrefoil
"DETO",,"Desmodium tortuosum (Sw.) DC.",dixie ticktrefoil
"DEVI4",,"Desmodium viridiflorum (L.) DC.",velvetleaf ticktrefoil
"DIAR",,"Dianthus armeria L.",Deptford pink
"DICU",,"Dicentra cucullaria (L.) Bernh.",dutchman's breeches
"DIAC",,"Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark",needleleaf rosette grass
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"DIACF",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann",western panicgrass
"DIACL",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. lindheimeri (Nash) Gould & C.A. Clark",Lindheimer panicgrass
"DIBO2",,"Dichanthelium boscii (Poir.) Gould & C.A. Clark",Bosc's panicgrass
"DICL",,"Dichanthelium clandestinum (L.) Gould",deertongue
"DICO2",,"Dichanthelium commutatum (Schult.) Gould",variable panicgrass
"DICO4",,"Dichanthelium consanguineum (Kunth) Gould & C.A. Clark",blood panicgrass
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"DIDI6",,"Dichanthelium dichotomum (L.) Gould",cypress panicgrass
"DIDID",,"Dichanthelium dichotomum (L.) Gould var. dichotomum ",cypress panicgrass
"DIDIE",,"Dichanthelium dichotomum (L.) Gould var. ensifolium (Baldw. ex Elliott) Gould & C.A. Clark",cypress panicgrass
"DIDIT",,"Dichanthelium dichotomum (L.) Gould var. tenue (Muhl.) Gould & C.A. Clark",cypress panicgrass
"DIER4",,"Dichanthelium erectifolium (Nash) Gould & C.A. Clark",erectleaf panicgrass
"DILA8",,"Dichanthelium latifolium (L.) Gould & C.A. Clark",broadleaf rosette grass
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"DILE4",,"Dichanthelium leucothrix (Nash) Freckmann",rough panicgrass
"DILI2",,"Dichanthelium linearifolium (Scribn. ex Nash) Gould",slimleaf panicgrass
"DILO4",,"Dichanthelium longiligulatum (Nash) Freckmann",coastal plain panicgrass
"DIME2",,"Dichanthelium meridionale (Ashe) Freckmann",matting rosette grass
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"DIOLO",,"Dichanthelium oligosanthes (Schult.) Gould var. oligosanthes ",Heller's rosette grass
"DIOLS",,"Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould",Scribner's rosette grass
"DIOV",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark",eggleaf rosette grass
"DIOVA",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark var. addisonii (Nash) Gould & C.A. Clark",Addison's rosette grass
"DIOVO",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark var. ovale ",eggleaf rosette grass
"DIRA",,"Dichanthelium ravenelii (Scribn. & Merr.) Gould",Ravenel's rosette grass
"DISA5",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark",hemlock rosette grass
"DISAP",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. patulum (Scribn. & Merr.) Gould & C.A. Clark",hemlock rosette grass
"DISAT",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. thinium (Hitchc. & Chase) Gould & C.A. Clark",hemlock rosette grass
"DISC2",,"Dichanthelium scabriusculum (Elliott) Gould & C.A. Clark",woolly rosette grass
"DISC3",,"Dichanthelium scoparium (Lam.) Gould",velvet panicum
"DISP2",,"Dichanthelium sphaerocarpon (Elliott) Gould",roundseed panicgrass
"DISPI",,"Dichanthelium sphaerocarpon (Elliott) Gould var. isophyllum (Scribn.) Gould & C.A. Clark",roundseed panicgrass
"DISPS3",,"Dichanthelium sphaerocarpon (Elliott) Gould var. sphaerocarpon ",roundseed panicgrass
"DISP4",,"Dichanthelium spretum (Schult.) Freckmann",Eaton's rosette grass
"DIST5",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann",roughhair rosette grass
"DISTG",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann var. glabrescens (Griseb.) Freckmann",roughhair rosette grass
"DISTL",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann var. leucoblepharis (Trin.) Freckmann",roughhair rosette grass
"DISTS",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann var. strigosum ",roughhair rosette grass
"DIVI7",,"Dichanthelium villosissimum (Nash) Freckmann",whitehair rosette grass
"DIVIV",,"Dichanthelium villosissimum (Nash) Freckmann var. villosissimum ",whitehair rosette grass
"DIWR3",,"Dichanthelium wrightianum (Scribn.) Freckmann",Wright's rosette grass
"DISE5",,"Dichanthium sericeum (R. Br.) A. Camus",silky bluestem
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"DIBR2",,"Dicliptera brachiata (Pursh) Spreng.",branched foldwing
"DIDI",,"Didiplis diandra (Nutt. ex DC.) Alph. Wood",waterpurslane
"DIBI",,"Digitaria bicornis (Lam.) Roem. & Schult.",Asian crabgrass
"DICI",,"Digitaria ciliaris (Retz.) Koeler",southern crabgrass
"DICO6",,"Digitaria cognata (Schult.) Pilg.",fall witchgrass
"DIFI",,"Digitaria filiformis (L.) Koeler",slender crabgrass
"DIHO",,"Digitaria horizontalis Willd.",Jamaican crabgrass
"DIIN2",,"Digitaria insularis (L.) Mez ex Ekman",sourgrass
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"DISE3",,"Digitaria serotina (Walter) Michx.",dwarf crabgrass
"DIVI",,"Digitaria villosa (Walter) Pers.",shaggy crabgrass
"DIVI2",,"Digitaria violascens Link",violet crabgrass
"DIMU",,"Dioclea multiflora (Torr. & A. Gray) C. Mohr",Boykin's clusterpea
"DITE2",,"Diodia teres Walter",poorjoe
"DITEH2",,"Diodia teres Walter var. hirsutior Fernald & Grisc.",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"DIVI3",,"Diodia virginiana L.",Virginia buttonweed
"DIVIL",,"Diodia virginiana L. var. latifolia Torr. & A. Gray",Virginia buttonweed
"DIVIV2",,"Diodia virginiana L. var. virginiana ",Virginia buttonweed
"DIBU",,"Dioscorea bulbifera L.",air yam
"DIOP",,"Dioscorea oppositifolia L.",Chinese yam
"DIQU",,"Dioscorea quaternata J.F. Gmel.",fourleaf yam
"DIVI4",,"Dioscorea villosa L.",wild yam
"DIVI5",,"Diospyros virginiana L.",common persimmon
"DIPY",,"Diplazium pycnocarpon (Spreng.) Broun",glade fern
"DIFU2",,"Dipsacus fullonum L.",Fuller's teasel
"DIPA9",,"Dirca palustris L.",eastern leatherwood
"DISP",,"Distichlis spicata (L.) Greene",saltgrass
"DIFR6",,"Ditrysinia fruticosa (W. Bartram) Govaerts & Frodin",Gulf Sebastian-bush
"DOME",,"Dodecatheon meadia L.",pride of Ohio
"DOMEM3",,"Dodecatheon meadia L. ssp. meadia ",pride of Ohio
"DOSE",,"Doellingeria sericocarpoides Small",southern whitetop
"DOUM2",,"Doellingeria umbellata (Mill.) Nees",parasol whitetop
"DOUMU",,"Doellingeria umbellata (Mill.) Nees var. umbellata ",parasol whitetop
"DRBR",,"Draba brachycarpa Nutt. ex Torr. & A. Gray",shortpod draba
"DRCU",,"Draba cuneifolia Nutt. ex Torr. & A. Gray",wedgeleaf draba
"DRCUC",,"Draba cuneifolia Nutt. ex Torr. & A. Gray var. cuneifolia ",wedgeleaf draba
"DRVE2",,"Draba verna L.",spring draba
"DRPA2",,"Dracocephalum parviflorum Nutt.",American dragonhead
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"DRBR3",,"Drosera brevifolia Pursh",dwarf sundew
"DRCA2",,"Drosera capillaris Poir.",pink sundew
"DRIN3",,"Drosera intermedia Hayne",spoonleaf sundew
"DRRO",,"Drosera rotundifolia L.",roundleaf sundew
"DRROR",,"Drosera rotundifolia L. var. rotundifolia ",roundleaf sundew
"DRTR4",,"Drosera tracyi Macfarlane",Tracy's sundew
"DRCO2",,"Drymaria cordata (L.) Willd. ex Schult.",whitesnow
"DRCOC2",,"Drymaria cordata (L.) Willd. ex Schult. ssp. cordata ",whitesnow
"DRAU5",,"Dryopteris ×australis (Wherry) Small (pro sp.) [celsa × ludoviciana]",woodfern
