Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"BRHO2",,"Bromus hordeaceus L.",soft brome
"BRHOH",,"Bromus hordeaceus L. ssp. hordeaceus ",soft brome
"BRIN2",,"Bromus inermis Leyss.",smooth brome
"BRINI",,"Bromus inermis Leyss. ssp. inermis ",smooth brome
"BRINI2",,"Bromus inermis Leyss. ssp. inermis var. inermis ",smooth brome
"BRKA2",,"Bromus kalmii A. Gray",arctic brome
"BRLA4",,"Bromus latiglumis (Shear) Hitchc.",earlyleaf brome
"BRMA4",,"Bromus marginatus Nees ex Steud.",mountain brome
"BRPO2",,"Bromus porteri (J.M. Coult.) Nash",Porter brome
"BRPU6",,"Bromus pubescens Muhl. ex Willd.",hairy woodland brome
"BRSE",,"Bromus secalinus L.",rye brome
"BRSES",,"Bromus secalinus L. var. secalinus ",rye brome
"BRSQ2",,"Bromus squarrosus L.",corn brome
"BRTE",,"Bromus tectorum L.",cheatgrass
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"BURO",,"Bupleurum rotundifolium L.",hare's ear
"BUUM",,"Butomus umbellatus L.",flowering rush
"CACA4",,"Calamagrostis canadensis (Michx.) P. Beauv.",bluejoint
"CACAC10",,"Calamagrostis canadensis (Michx.) P. Beauv. var. canadensis ",bluejoint
"CACAM",,"Calamagrostis canadensis (Michx.) P. Beauv. var. macouniana (Vasey) Stebbins",Macoun's reedgrass
"CAMO",,"Calamagrostis montanensis Scribn. ex Vasey",plains reedgrass
"CAPU",,"Calamagrostis purpurascens R. Br.",purple reedgrass
"CAPUP7",,"Calamagrostis purpurascens R. Br. var. purpurascens ",purple reedgrass
"CAST36",,"Calamagrostis stricta (Timm) Koeler",slimstem reedgrass
"CASTI3",,"Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene",northern reedgrass
"CASTS5",,"Calamagrostis stricta (Timm) Koeler ssp. stricta ",slimstem reedgrass
"CASTS8",,"Calamagrostis stricta (Timm) Koeler ssp. stricta var. stricta ",slimstem reedgrass
"CALO",,"Calamovilfa longifolia (Hook.) Scribn.",prairie sandreed
"CALOL2",,"Calamovilfa longifolia (Hook.) Scribn. var. longifolia ",prairie sandreed
"CAAL",,"Callirhoe alcaeoides (Michx.) A. Gray",light poppymallow
"CAHE2",,"Callitriche hermaphroditica L.",northern water-starwort
"CAHE3",,"Callitriche heterophylla Pursh",twoheaded water-starwort
"CAHEH",,"Callitriche heterophylla Pursh ssp. heterophylla ",twoheaded water-starwort
"CAPA52",,"Callitriche palustris L.",vernal water-starwort
"CAGU",,"Calochortus gunnisonii S. Watson",Gunnison's mariposa lily
"CAGUG",,"Calochortus gunnisonii S. Watson var. gunnisonii ",Gunnison's mariposa lily
"CANU3",,"Calochortus nuttallii Torr. & A. Gray",sego lily
"CAPA5",,"Caltha palustris L.",yellow marsh marigold
"CAPAP6",,"Caltha palustris L. var. palustris ",yellow marsh marigold
"CALA38",,"Calylophus lavandulifolius (Torr. & A. Gray) P.H. Raven",lavenderleaf sundrops
"CASE12",,"Calylophus serrulatus (Nutt.) P.H. Raven",yellow sundrops
"CABU",,"Calypso bulbosa (L.) Oakes",fairy slipper
"CABUA",,"Calypso bulbosa (L.) Oakes var. americana (R. Br.) Luer",fairy slipper
"CAMA23",,"Calystegia macounii (Greene) Brummitt",Macoun's false bindweed
"CASE13",,"Calystegia sepium (L.) R. Br.",hedge false bindweed
"CASEA3",,"Calystegia sepium (L.) R. Br. ssp. angulata Brummitt",hedge false bindweed
"CAMI2",,"Camelina microcarpa Andrz. ex DC.",littlepod false flax
"CASA2",,"Camelina sativa (L.) Crantz",false flax
"CASAS2",,"Camelina sativa (L.) Crantz ssp. sativa ",gold-of-pleasure
"CAAP2",,"Campanula aparinoides Pursh",marsh bellflower
"CARA",,"Campanula rapunculoides L.",rampion bellflower
"CARO2",,"Campanula rotundifolia L.",bluebell bellflower
"CAAM18",,"Campanulastrum americanum (L.) Small",American bellflower
"CARA2",,"Campsis radicans (L.) Seem. ex Bureau",trumpet creeper
"CASA3",,"Cannabis sativa L.",marijuana
"CASAS3",,"Cannabis sativa L. ssp. sativa ",marijuana
"CASAS9",,"Cannabis sativa L. ssp. sativa var. sativa ",marijuana
"CABU2",,"Capsella bursa-pastoris (L.) Medik.",shepherd's purse
"CAAR18",,"Caragana arborescens Lam.",Siberian peashrub
"CABU3",,"Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.",bulbous bittercress
"CACO26",,"Cardamine concatenata (Michx.) Sw.",cutleaf toothwort
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"CACH42",,"Cardaria chalepensis (L.) Hand.-Maz.",lenspod whitetop
"CADR",,"Cardaria draba (L.) Desv.",whitetop
"CAAC",,"Carduus acanthoides L.",spiny plumeless thistle
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"CAAG2",,"Carex aggregata Mack.",glomerate sedge
"CAAL8",,"Carex alopecoidea Tuck.",foxtail sedge
"CAAQ",,"Carex aquatilis Wahlenb.",water sedge
"CAAQA",,"Carex aquatilis Wahlenb. var. aquatilis ",water sedge
"CAAS2",,"Carex assiniboinensis W. Boott",Assiniboia sedge
"CAAT2",,"Carex atherodes Spreng.",wheat sedge
"CAAT3",,"Carex athrostachya Olney",slenderbeak sedge
"CAAU3",,"Carex aurea Nutt.",golden sedge
"CABA3",,"Carex backii Boott",Back's sedge
"CABE2",,"Carex bebbii Olney ex Fernald",Bebb's sedge
"CABE3",,"Carex bella L.H. Bailey",southwestern showy sedge
"CABI3",,"Carex bicknellii Britton",Bicknell's sedge
"CABL",,"Carex blanda Dewey",eastern woodland sedge
"CABR10",,"Carex brevior (Dewey) Mack.",shortbeak sedge
"CABR15",,"Carex brunnescens (Pers.) Poir.",brownish sedge
"CABRS",,"Carex brunnescens (Pers.) Poir. ssp. sphaerostachya (Tuck.) Kalela",brownish sedge
"CACA11",,"Carex canescens L.",silvery sedge
"CACAC6",,"Carex canescens L. ssp. canescens ",silvery sedge
"CACA12",,"Carex capillaris L.",hair-like sedge
"CACE",,"Carex cephalophora Muhl. ex Willd.",oval-leaf sedge
"CACO8",,"Carex comosa Boott",longhair sedge
"CACO10",,"Carex concinna R. Br.",low northern sedge
"CACO13",,"Carex conjuncta Boott",soft fox sedge
"CACR3",,"Carex crawei Dewey",Crawe's sedge
"CACR7",,"Carex cristatella Britton",crested sedge
"CADE9",,"Carex deweyana Schwein.",Dewey sedge
"CADED4",,"Carex deweyana Schwein. var. deweyana ",Dewey sedge
"CADI6",,"Carex disperma Dewey",softleaf sedge
"CADO2",,"Carex douglasii Boott",Douglas' sedge
"CADU6",,"Carex duriuscula C.A. Mey.",needleleaf sedge
"CAEB2",,"Carex eburnea Boott",bristleleaf sedge
"CAEM2",,"Carex emoryi Dewey",Emory's sedge
"CAFI",,"Carex filifolia Nutt.",threadleaf sedge
"CAGR3",,"Carex granularis Muhl. ex Willd.",limestone meadow sedge
"CAGR4",,"Carex gravida L.H. Bailey",heavy sedge
"CAGRG2",,"Carex gravida L.H. Bailey var. gravida ",heavy sedge
"CAGRL",,"Carex gravida L.H. Bailey var. lunelliana (Mack.) F.J. Herm.",heavy sedge
"CAGR24",,"Carex grisea Wahlenb.",inflated narrow-leaf sedge
"CAHA3",,"Carex hallii Olney",deer sedge
"CAHA7",,"Carex haydenii Dewey",Hayden's sedge
"CAHO5",,"Carex hoodii Boott",Hood's sedge
"CAHY4",,"Carex hystericina Muhl. ex Willd.",bottlebrush sedge
"CAIN9",,"Carex inops L.H. Bailey",long-stolon sedge
"CAINH2",,"Carex inops L.H. Bailey ssp. heliophila (Mack.) Crins",sun sedge
"CAIN11",,"Carex interior L.H. Bailey",inland sedge
"CAIN12",,"Carex intumescens Rudge",greater bladder sedge
"CALA16",,"Carex lacustris Willd.",hairy sedge
"CALA12",,"Carex laeviconica Dewey",smoothcone sedge
"CALE10",,"Carex leptalea Wahlenb.",bristlystalked sedge
"CALEL4",,"Carex leptalea Wahlenb. ssp. leptalea ",bristlystalked sedge
"CAME2",,"Carex meadii Dewey",Mead's sedge
"CAMI7",,"Carex microptera Mack.",smallwing sedge
"CAMO11",,"Carex molesta Mack. ex Bright",troublesome sedge
"CANE2",,"Carex nebrascensis Dewey",Nebraska sedge
"CANO2",,"Carex norvegica Retz.",Norway sedge
"CANOI",,"Carex norvegica Retz. ssp. inferalpina (Wahlenb.) Hultén",closedhead sedge
"CAOB4",,"Carex obtusata Lilj.",obtuse sedge
"CAOC2",,"Carex occidentalis L.H. Bailey",western sedge
"CAPE11",,"Carex peckii Howe",Peck's sedge
"CAPE4",,"Carex pedunculata Muhl. ex Willd.",longstalk sedge
"CAPE42",,"Carex pellita Muhl. ex Willd.",woolly sedge
"CAPE6",,"Carex pensylvanica Lam.",Pennsylvania sedge
"CAPR5",,"Carex praegracilis W. Boott",clustered field sedge
"CAPR6",,"Carex prairea Dewey ex Alph. Wood",prairie sedge
"CAPR7",,"Carex praticola Rydb.",meadow sedge
"CARE4",,"Carex retrorsa Schwein.",knotsheath sedge
"CARI",,"Carex richardsonii R. Br.",Richardson's sedge
"CARO22",,"Carex rosea Schkuhr ex Willd.",rosy sedge
"CARO5",,"Carex rossii Boott",Ross' sedge
"CARU3",,"Carex rupestris All.",curly sedge
"CARUD",,"Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey",Drummond's sedge
"CASA8",,"Carex sartwellii Dewey",Sartwell's sedge
"CASAS5",,"Carex sartwellii Dewey var. sartwellii ",Sartwell's sedge
"CASA9",,"Carex saximontana Mack.",Rocky Mountain sedge
"CASC11",,"Carex scoparia Schkuhr ex Willd.",broom sedge
"CASCS",,"Carex scoparia Schkuhr ex Willd. var. scoparia ",broom sedge
"CASI12",,"Carex siccata Dewey",dryspike sedge
"CASP3",,"Carex sparganioides Muhl. ex Willd.",bur-reed sedge
"CASP7",,"Carex sprengelii Dewey ex Spreng.",Sprengel's sedge
"CAST5",,"Carex stipata Muhl. ex Willd.",awlfruit sedge
"CASTS3",,"Carex stipata Muhl. ex Willd. var. stipata ",owlfruit sedge
"CAST8",,"Carex stricta Lam.",upright sedge
"CASY",,"Carex sychnocephala Carey",manyhead sedge
"CATE3",,"Carex tenera Dewey",quill sedge
"CATE6",,"Carex tetanica Schkuhr",rigid sedge
"CATO3",,"Carex torreyi Tuck.",Torrey's sedge
"CATR7",,"Carex tribuloides Wahlenb.",blunt broom sedge
"CATRT2",,"Carex tribuloides Wahlenb. var. tribuloides ",blunt broom sedge
"CAUT",,"Carex utriculata Boott",Northwest Territory sedge
"CAVA3",,"Carex vallicola Dewey",valley sedge
"CAVAV",,"Carex vallicola Dewey var. vallicola ",valley sedge
"CAVI5",,"Carex viridula Michx.",little green sedge
"CAVIV",,"Carex viridula Michx. ssp. viridula ",little green sedge
"CAVU2",,"Carex vulpinoidea Michx.",fox sedge
"CAVUV",,"Carex vulpinoidea Michx. var. vulpinoidea ",fox sedge
"CAXE",,"Carex xerantica L.H. Bailey",whitescale sedge
"CACA19",,"Carum carvi L.",caraway
"CAAN7",,"Castilleja angustifolia (Nutt.) G. Don",northwestern Indian paintbrush
"CAAND",,"Castilleja angustifolia (Nutt.) G. Don var. dubia A. Nelson",northwestern Indian paintbrush
"CASE5",,"Castilleja sessiliflora Pursh",downy paintedcup
"CASU12",,"Castilleja sulphurea Rydb.",sulphur Indian paintbrush
"CAAQ3",,"Catabrosa aquatica (L.) P. Beauv.",water whorlgrass
"CAAQA6",,"Catabrosa aquatica (L.) P. Beauv. var. aquatica ",water whorlgrass
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"CARI2",,"Catapodium rigidum (L.) C.E. Hubbard ex Dony",ferngrass
"CATH2",,"Caulophyllum thalictroides (L.) Michx.",blue cohosh
"CEFE",,"Ceanothus fendleri A. Gray",Fendler's ceanothus
"CEHE",,"Ceanothus herbaceus Raf.",Jersey tea
"CESA",,"Ceanothus sanguineus Pursh",redstem ceanothus
"CEVE",,"Ceanothus velutinus Douglas ex Hook.",snowbrush ceanothus
"CEVEV4",,"Ceanothus velutinus Douglas ex Hook. var. velutinus ",snowbrush ceanothus
"CESC",,"Celastrus scandens L.",American bittersweet
"CEOC",,"Celtis occidentalis L.",common hackberry
"CELO3",,"Cenchrus longispinus (Hack.) Fernald",mat sandbur
"CECY2",,"Centaurea cyanus L.",garden cornflower
"CESO3",,"Centaurea solstitialis L.",yellow star-thistle
"CEST8",,"Centaurea stoebe L.",spotted knapweed
"CESTM",,"Centaurea stoebe L. ssp. micranthos (Gugler) Hayek",spotted knapweed
"CEPU3",,"Centaurium pulchellum (Sw.) Druce",branched centaury
"CEAR4",,"Cerastium arvense L.",field chickweed
"CEARS2",,"Cerastium arvense L. ssp. strictum (L.) Ugborogho",field chickweed
"CEBR3",,"Cerastium brachypodum (Engelm. ex A. Gray) B.L. Rob.",shortstalk chickweed
"CEFO2",,"Cerastium fontanum Baumg.",common mouse-ear chickweed
"CEFOV2",,"Cerastium fontanum Baumg. ssp. vulgare (Hartm.) Greuter & Burdet",big chickweed
"CEGL2",,"Cerastium glomeratum Thuill.",sticky chickweed
"CENU2",,"Cerastium nutans Raf.",nodding chickweed
"CENUN",,"Cerastium nutans Raf. var. nutans ",nodding chickweed
"CETE5",,"Ceratocephala testiculata (Crantz) Roth",curveseed butterwort
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"CEMO2",,"Cercocarpus montanus Raf.",alderleaf mountain mahogany
"CEMOM4",,"Cercocarpus montanus Raf. var. montanus ",alderleaf mountain mahogany
"CHDO",,"Chaenactis douglasii (Hook.) Hook. & Arn.",Douglas' dustymaiden
"CHDOD",,"Chaenactis douglasii (Hook.) Hook. & Arn. var. douglasii ",Douglas' dustymaiden
"CHMA18",,"Chaiturus marrubiastrum (L.) Rchb.",lion's tail
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"CHER",,"Chamaerhodos erecta (L.) Bunge",little rose
"CHERN",,"Chamaerhodos erecta (L.) Bunge ssp. nuttallii (Pickering ex Rydb.) Hultén",Nuttall's little rose
"CHFE3",,"Chamaesyce fendleri (Torr. & A. Gray) Small",Fendler's sandmat
"CHGE2",,"Chamaesyce geyeri (Engelm. & A. Gray) Small",Geyer's sandmat
"CHGEG",,"Chamaesyce geyeri (Engelm. & A. Gray) Small var. geyeri ",Geyer's sandmat
"CHGL13",,"Chamaesyce glyptosperma (Engelm.) Small",ribseed sandmat
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"CHMI8",,"Chamaesyce missurica (Raf.) Shinners",prairie sandmat
"CHNU9",,"Chamaesyce nutans (Lag.) Small",eyebane
"CHPR6",,"Chamaesyce prostrata (Aiton) Small",prostrate sandmat
"CHSE4",,"Chamaesyce serpens (Kunth) Small",matted sandmat
"CHSE6",,"Chamaesyce serpyllifolia (Pers.) Small",thymeleaf sandmat
"CHSES",,"Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia ",thymeleaf sandmat
"CHST8",,"Chamaesyce stictospora (Engelm.) Small",slimseed sandmat
"CHAN9",,"Chamerion angustifolium (L.) Holub",fireweed
"CHANC",,"Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch",fireweed
"CHLA13",,"Chamerion latifolium (L.) Holub",dwarf fireweed
"CHFE",,"Cheilanthes feei T. Moore",slender lipfern
"CHAL7",,"Chenopodium album L.",lambsquarters
"CHALA",,"Chenopodium album L. var. album ",lambsquarters
"CHALS",,"Chenopodium album L. var. stevensii Aellen",Stevens' lambsquarters
"CHALS2",,"Chenopodium album L. var. striatum Krašan",lateflowering goosefoot
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"CHBEB2",,"Chenopodium berlandieri Moq. var. berlandieri ",pitseed goosefoot
"CHBEB3",,"Chenopodium berlandieri Moq. var. bushianum (Aellen) Cronquist",Bush's goosefoot
"CHBEZ",,"Chenopodium berlandieri Moq. var. zschackii (Murr) Murr ex Asch.",Zschack's goosefoot
"CHCA4",,"Chenopodium capitatum (L.) Asch.",blite goosefoot
"CHDE",,"Chenopodium desiccatum A. Nelson",aridland goosefoot
"CHFO2",,"Chenopodium foliosum (Moench) Asch.",leafy goosefoot
"CHFR3",,"Chenopodium fremontii S. Watson",Fremont's goosefoot
"CHFRF",,"Chenopodium fremontii S. Watson var. fremontii ",Fremont's goosefoot
"CHFRP",,"Chenopodium fremontii S. Watson var. pringlei (Standl.) Aellen",Pringle's goosefoot
"CHGL3",,"Chenopodium glaucum L.",oakleaf goosefoot
"CHIN2",,"Chenopodium incanum (S. Watson) A. Heller",mealy goosefoot
"CHINI",,"Chenopodium incanum (S. Watson) A. Heller var. incanum ",mealy goosefoot
"CHPR5",,"Chenopodium pratericola Rydb.",desert goosefoot
"CHRU",,"Chenopodium rubrum L.",red goosefoot
"CHSI2",,"Chenopodium simplex (Torr.) Raf.",mapleleaf goosefoot
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"CHSU2",,"Chenopodium subglabrum (S. Watson) A. Nelson",smooth goosefoot
"CHUR",,"Chenopodium urbicum L.",city goosefoot
"CHWA",,"Chenopodium watsonii A. Nelson",Watson's goosefoot
"CHUM",,"Chimaphila umbellata (L.) W.P.C. Barton",pipsissewa
"CHUMC2",,"Chimaphila umbellata (L.) W.P.C. Barton ssp. cisatlantica (S.F. Blake) Hultén",pipsissewa
"CHUMO2",,"Chimaphila umbellata (L.) W.P.C. Barton ssp. occidentalis (Rydb.) Hultén",pipsissewa
"CHVE2",,"Chloris verticillata Nutt.",tumble windmill grass
"CHTE2",,"Chorispora tenella (Pall.) DC.",crossflower
"CIIN",,"Cichorium intybus L.",chicory
"CIBU",,"Cicuta bulbifera L.",bulblet-bearing water hemlock
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"CIMAA",,"Cicuta maculata L. var. angustifolia Hook.",spotted water hemlock
"CIMAM",,"Cicuta maculata L. var. maculata ",spotted water hemlock
"CIAR2",,"Cinna arundinacea L.",sweet woodreed
"CILA2",,"Cinna latifolia (Trevis. ex Goepp.) Griseb.",drooping woodreed
"CIIN4",,"Circaea ×intermedia Ehrh. (pro sp.) [alpina × lutetiana]",enchanter's nightshade
"CIAL",,"Circaea alpina L.",small enchanter's nightshade
"CIALA",,"Circaea alpina L. ssp. alpina ",small enchanter's nightshade
"CILU",,"Circaea lutetiana L.",broadleaf enchanter's nightshade
"CILUC",,"Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus",broadleaf enchanter's nightshade
"CIIO2",,"Cirsium ×iowense (Pammel) Fernald (pro sp.) [altissimum × discolor]",thistle
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"CIAR4",,"Cirsium arvense (L.) Scop.",Canada thistle
"CICA11",,"Cirsium canescens Nutt.",prairie thistle
"CIDI",,"Cirsium discolor (Muhl. ex Willd.) Spreng.",field thistle
"CIDR2",,"Cirsium drummondii Torr. & A. Gray",dwarf thistle
"CIFL",,"Cirsium flodmanii (Rydb.) Arthur",Flodman's thistle
"CIOC2",,"Cirsium ochrocentrum A. Gray",yellowspine thistle
"CIOCO2",,"Cirsium ochrocentrum A. Gray ssp. ochrocentrum ",yellowspine thistle
"CIUN",,"Cirsium undulatum (Nutt.) Spreng.",wavyleaf thistle
"CIUNU",,"Cirsium undulatum (Nutt.) Spreng. var. undulatum ",wavyleaf thistle
"CIVU",,"Cirsium vulgare (Savi) Ten.",bull thistle
"CLPU",,"Clarkia pulchella Pursh",pinkfairies
"CLPE",,"Claytonia perfoliata Donn ex Willd.",miner's lettuce
"CLPEP",,"Claytonia perfoliata Donn ex Willd. ssp. perfoliata ",miner's lettuce
"CLRU2",,"Claytonia rubra (Howell) Tidestr.",redstem springbeauty
"CLRUD",,"Claytonia rubra (Howell) Tidestr. ssp. depressa (A. Gray) John M. Mill. & K.L. Chambers",redstem springbeauty
"CLRUR",,"Claytonia rubra (Howell) Tidestr. ssp. rubra ",redstem springbeauty
"CLCO2",,"Clematis columbiana (Nutt.) Torr. & A. Gray",rock clematis
"CLCOT",,"Clematis columbiana (Nutt.) Torr. & A. Gray var. tenuiloba (A. Gray) J. Pringle",rock clematis
"CLHI",,"Clematis hirsutissima Pursh",hairy clematis
"CLHIH",,"Clematis hirsutissima Pursh var. hirsutissima ",hairy clematis
"CLHIS",,"Clematis hirsutissima Pursh var. scottii (Porter) Erickson",Scott's clematis
"CLLI2",,"Clematis ligusticifolia Nutt.",western white clematis
"CLLIL2",,"Clematis ligusticifolia Nutt. var. ligusticifolia ",western white clematis
"CLVI5",,"Clematis virginiana L.",devil's darning needles
"CLSE",,"Cleome serrulata Pursh",Rocky Mountain beeplant
"COPA3",,"Collinsia parviflora Lindl.",maiden blue eyed Mary
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"COUMU",,"Comandra umbellata (L.) Nutt. ssp. umbellata ",bastard toadflax
"COCO3",,"Commelina communis L.",Asiatic dayflower
"COER",,"Commelina erecta L.",whitemouth dayflower
"COERA",,"Commelina erecta L. var. angustifolia (Michx.) Fernald",whitemouth dayflower
"COMA2",,"Conium maculatum L.",poison hemlock
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"CORA4",,"Conyza ramosissima Cronquist",dwarf horseweed
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"COOD7",,"Corallorhiza odontorhiza (Willd.) Poir.",autumn coralroot
"COODO2",,"Corallorhiza odontorhiza (Willd.) Poir. var. odontorhiza ",autumn coralroot
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTV2",,"Corallorhiza striata Lindl. var. vreelandii (Rydb.) L.O. Williams",Vreeland's coralroot
"COTR18",,"Corallorhiza trifida Chatelain",yellow coralroot
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"COPA10",,"Coreopsis palmata Nutt.",stiff tickseed
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COSA",,"Coriandrum sativum L.",coriander
"COAM8",,"Corispermum americanum (Nutt.) Nutt.",American bugseed
"COAMA2",,"Corispermum americanum (Nutt.) Nutt. var. americanum ",American bugseed
"COPA38",,"Corispermum pallasii Steven",Siberian bugseed
"COVI5",,"Corispermum villosum Rydb.",hairy bugseed
"COCA13",,"Cornus canadensis L.",bunchberry dogwood
"CODR",,"Cornus drummondii C.A. Mey.",roughleaf dogwood
"COOB9",,"Cornus obliqua Raf.",silky dogwood
"CORA6",,"Cornus racemosa Lam.",gray dogwood
"COSE16",,"Cornus sericea L.",redosier dogwood
"COSES",,"Cornus sericea L. ssp. sericea ",redosier dogwood
"COAU2",,"Corydalis aurea Willd.",scrambled eggs
"COCU2",,"Corydalis curvisiliqua Engelm.",curvepod fumewort
"COCUO",,"Corydalis curvisiliqua Engelm. ssp. occidentalis (Engelm. ex A. Gray) W.A. Weber",curvepod fumewort
"COMI2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray",smallflower fumewort
"COMIM2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. micrantha ",smallflower fumewort
"COAM3",,"Corylus americana Walter",American hazelnut
"COCO6",,"Corylus cornuta Marshall",beaked hazelnut
"COCOC2",,"Corylus cornuta Marshall var. cornuta ",beaked hazelnut
"CRCH",,"Crataegus chrysocarpa Ashe",fireberry hawthorn
"CRCHC2",,"Crataegus chrysocarpa Ashe var. chrysocarpa ",red haw
"CRDO2",,"Crataegus douglasii Lindl.",black hawthorn
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CROC",,"Crepis occidentalis Nutt.",largeflower hawksbeard
"CROCO2",,"Crepis occidentalis Nutt. ssp. occidentalis ",largeflower hawksbeard
"CRRU3",,"Crepis runcinata (James) Torr. & A. Gray",fiddleleaf hawksbeard
"CRRUG",,"Crepis runcinata (James) Torr. & A. Gray ssp. glauca (Nutt.) Babc. & Stebbins",fiddleleaf hawksbeard
"CRRUR",,"Crepis runcinata (James) Torr. & A. Gray ssp. runcinata ",fiddleleaf hawksbeard
"CRSA4",,"Crotalaria sagittalis L.",arrowhead rattlebox
"CRCA6",,"Croton capitatus Michx.",hogwort
"CRCAC2",,"Croton capitatus Michx. var. capitatus ",hogwort
"CRGL2",,"Croton glandulosus L.",vente conmigo
"CRGLS",,"Croton glandulosus L. var. septentrionalis Müll. Arg.",vente conmigo
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"CRAF",,"Cryptantha affinis (A. Gray) Greene",quill cryptantha
"CRCA8",,"Cryptantha cana (A. Nelson) Payson",mountain cryptantha
"CRCE",,"Cryptantha celosioides (Eastw.) Payson",buttecandle
"CRCI3",,"Cryptantha cinerea (Greene) Cronquist",James' cryptantha
"CRCIJ",,"Cryptantha cinerea (Greene) Cronquist var. jamesii (Torr.) Cronquist",James' cryptantha
"CRFE3",,"Cryptantha fendleri (A. Gray) Greene",sanddune cryptantha
"CRMI5",,"Cryptantha minima Rydb.",little cryptantha
"CRTH",,"Cryptantha thyrsiflora (Greene) Payson",calcareous cryptantha
"CRAC3",,"Cryptogramma acrostichoides R. Br.",American rockbrake
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CUCU2",,"Cuscuta cuspidata Engelm.",cusp dodder
"CUEP",,"Cuscuta epithymum (L.) L.",clover dodder
"CUGL3",,"Cuscuta glomerata Choisy",rope dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUIN",,"Cuscuta indecora Choisy",bigseed alfalfa dodder
"CUINN",,"Cuscuta indecora Choisy var. neuropetala (Engelm.) Hitchc.",bigseed dodder
"CUME4",,"Cuscuta megalocarpa Rydb.",bigfruit dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUSU",,"Cuscuta suaveolens Ser.",fringed dodder
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYMU",,"Cymbalaria muralis G. Gaertn., B. Mey. & Scherb.",Kenilworth ivy
"CYAC",,"Cymopterus acaulis (Pursh) Raf.",plains springparsley
"CYACA",,"Cymopterus acaulis (Pursh) Raf. var. acaulis ",plains springparsley
"CYMO",,"Cymopterus montanus Nutt. ex Torr. & A. Gray",mountain springparsley
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"CYVI",,"Cynoglossum virginianum L.",wild comfrey
