Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"BRMA4",,"Bromus marginatus Nees ex Steud.",mountain brome
"BRPO2",,"Bromus porteri (J.M. Coult.) Nash",Porter brome
"BRPU6",,"Bromus pubescens Muhl. ex Willd.",hairy woodland brome
"BRRA2",,"Bromus racemosus L.",bald brome
"BRSE",,"Bromus secalinus L.",rye brome
"BRSES",,"Bromus secalinus L. var. secalinus ",rye brome
"BRSQ2",,"Bromus squarrosus L.",corn brome
"BRTE",,"Bromus tectorum L.",cheatgrass
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"BUCA2",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke",densetuft hairsedge
"BUCAC",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. capillaris ",densetuft hairsedge
"BUUM",,"Butomus umbellatus L.",flowering rush
"CACA4",,"Calamagrostis canadensis (Michx.) P. Beauv.",bluejoint
"CACAC10",,"Calamagrostis canadensis (Michx.) P. Beauv. var. canadensis ",bluejoint
"CACAM",,"Calamagrostis canadensis (Michx.) P. Beauv. var. macouniana (Vasey) Stebbins",Macoun's reedgrass
"CAST36",,"Calamagrostis stricta (Timm) Koeler",slimstem reedgrass
"CASTI3",,"Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene",northern reedgrass
"CAGI3",,"Calamovilfa gigantea (Nutt.) Scribn. & Merr.",giant sandreed
"CALO",,"Calamovilfa longifolia (Hook.) Scribn.",prairie sandreed
"CALOL2",,"Calamovilfa longifolia (Hook.) Scribn. var. longifolia ",prairie sandreed
"CAAL",,"Callirhoe alcaeoides (Michx.) A. Gray",light poppymallow
"CAIN2",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray",purple poppymallow
"CAINI4",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray var. involucrata ",purple poppymallow
"CAHE2",,"Callitriche hermaphroditica L.",northern water-starwort
"CAHE3",,"Callitriche heterophylla Pursh",twoheaded water-starwort
"CAHEH",,"Callitriche heterophylla Pursh ssp. heterophylla ",twoheaded water-starwort
"CAPA52",,"Callitriche palustris L.",vernal water-starwort
"CAST11",,"Callitriche stenoptera Lansdown",narrow-wing water-starwort
"CAGU",,"Calochortus gunnisonii S. Watson",Gunnison's mariposa lily
"CAGUG",,"Calochortus gunnisonii S. Watson var. gunnisonii ",Gunnison's mariposa lily
"CANU3",,"Calochortus nuttallii Torr. & A. Gray",sego lily
"CAPA5",,"Caltha palustris L.",yellow marsh marigold
"CAPAP6",,"Caltha palustris L. var. palustris ",yellow marsh marigold
"CALA38",,"Calylophus lavandulifolius (Torr. & A. Gray) P.H. Raven",lavenderleaf sundrops
"CASE12",,"Calylophus serrulatus (Nutt.) P.H. Raven",yellow sundrops
"CAMA23",,"Calystegia macounii (Greene) Brummitt",Macoun's false bindweed
"CASE13",,"Calystegia sepium (L.) R. Br.",hedge false bindweed
"CASEA3",,"Calystegia sepium (L.) R. Br. ssp. angulata Brummitt",hedge false bindweed
"CAMI2",,"Camelina microcarpa Andrz. ex DC.",littlepod false flax
"CASA2",,"Camelina sativa (L.) Crantz",false flax
"CASAS2",,"Camelina sativa (L.) Crantz ssp. sativa ",gold-of-pleasure
"CAAP2",,"Campanula aparinoides Pursh",marsh bellflower
"CARA",,"Campanula rapunculoides L.",rampion bellflower
"CARO2",,"Campanula rotundifolia L.",bluebell bellflower
"CAAM18",,"Campanulastrum americanum (L.) Small",American bellflower
"CARA2",,"Campsis radicans (L.) Seem. ex Bureau",trumpet creeper
"CASA3",,"Cannabis sativa L.",marijuana
"CASAS3",,"Cannabis sativa L. ssp. sativa ",marijuana
"CASAS9",,"Cannabis sativa L. ssp. sativa var. sativa ",marijuana
"CABU2",,"Capsella bursa-pastoris (L.) Medik.",shepherd's purse
"CAAR18",,"Caragana arborescens Lam.",Siberian peashrub
"CABU3",,"Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.",bulbous bittercress
"CACO26",,"Cardamine concatenata (Michx.) Sw.",cutleaf toothwort
"CAFL14",,"Cardamine flexuosa With.",woodland bittercress
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"CACH42",,"Cardaria chalepensis (L.) Hand.-Maz.",lenspod whitetop
"CADR",,"Cardaria draba (L.) Desv.",whitetop
"CAPU6",,"Cardaria pubescens (C.A. Mey.) Jarmolenko",hairy whitetop
"CAAC",,"Carduus acanthoides L.",spiny plumeless thistle
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"CAAG2",,"Carex aggregata Mack.",glomerate sedge
"CAAL25",,"Carex albicans Willd. ex Spreng.",whitetinge sedge
"CAALA",,"Carex albicans Willd. ex Spreng. var. albicans ",whitetinge sedge
"CAAL11",,"Carex albursina Sheldon",white bear sedge
"CAAN6",,"Carex annectens (E.P. Bicknell) E.P. Bicknell",yellowfruit sedge
"CAAQ",,"Carex aquatilis Wahlenb.",water sedge
"CAAQA",,"Carex aquatilis Wahlenb. var. aquatilis ",water sedge
"CAAT2",,"Carex atherodes Spreng.",wheat sedge
"CAAU3",,"Carex aurea Nutt.",golden sedge
"CAAU4",,"Carex aureolensis Steud.",goldenfruit sedge
"CAAU6",,"Carex austrina (Small) Mack.",southern sedge
"CABE2",,"Carex bebbii Olney ex Fernald",Bebb's sedge
"CABI3",,"Carex bicknellii Britton",Bicknell's sedge
"CABL",,"Carex blanda Dewey",eastern woodland sedge
"CABR10",,"Carex brevior (Dewey) Mack.",shortbeak sedge
"CABU5",,"Carex bushii Mack.",Bush's sedge
"CABU6",,"Carex buxbaumii Wahlenb.",Buxbaum's sedge
"CACE",,"Carex cephalophora Muhl. ex Willd.",oval-leaf sedge
"CACO8",,"Carex comosa Boott",longhair sedge
"CACO13",,"Carex conjuncta Boott",soft fox sedge
"CACR3",,"Carex crawei Dewey",Crawe's sedge
"CACR7",,"Carex cristatella Britton",crested sedge
"CACR8",,"Carex crus-corvi Shuttlw. ex Kunze",ravenfoot sedge
"CADA",,"Carex davisii Schwein. & Torr.",Davis' sedge
"CADI4",,"Carex diandra Schrank",lesser panicled sedge
"CADO2",,"Carex douglasii Boott",Douglas' sedge
"CADU6",,"Carex duriuscula C.A. Mey.",needleleaf sedge
"CAEB2",,"Carex eburnea Boott",bristleleaf sedge
"CAEM2",,"Carex emoryi Dewey",Emory's sedge
"CAFI",,"Carex filifolia Nutt.",threadleaf sedge
"CAFR3",,"Carex frankii Kunth",Frank's sedge
"CAGR3",,"Carex granularis Muhl. ex Willd.",limestone meadow sedge
"CAGR4",,"Carex gravida L.H. Bailey",heavy sedge
"CAGRG2",,"Carex gravida L.H. Bailey var. gravida ",heavy sedge
"CAGRL",,"Carex gravida L.H. Bailey var. lunelliana (Mack.) F.J. Herm.",heavy sedge
"CAGR24",,"Carex grisea Wahlenb.",inflated narrow-leaf sedge
"CAHA3",,"Carex hallii Olney",deer sedge
"CAHI5",,"Carex hirtifolia Mack.",pubescent sedge
"CAHI8",,"Carex hitchcockiana Dewey",Hitchcock's sedge
"CAHY3",,"Carex hyalinolepis Steud.",shoreline sedge
"CAHY4",,"Carex hystericina Muhl. ex Willd.",bottlebrush sedge
"CAIN9",,"Carex inops L.H. Bailey",long-stolon sedge
"CAINH2",,"Carex inops L.H. Bailey ssp. heliophila (Mack.) Crins",sun sedge
"CAIN11",,"Carex interior L.H. Bailey",inland sedge
"CAJA2",,"Carex jamesii Schwein.",James' sedge
"CALA16",,"Carex lacustris Willd.",hairy sedge
"CALA12",,"Carex laeviconica Dewey",smoothcone sedge
"CALA11",,"Carex lasiocarpa Ehrh.",woollyfruit sedge
"CALAA",,"Carex lasiocarpa Ehrh. var. americana Fernald",American woollyfruit sedge
"CALE6",,"Carex leavenworthii Dewey",Leavenworth's sedge
"CALI7",,"Carex limosa L.",mud sedge
"CALU4",,"Carex lupulina Muhl. ex Willd.",hop sedge
"CAME2",,"Carex meadii Dewey",Mead's sedge
"CAME10",,"Carex melanostachya M. Bieb. ex Willd.",Great Plains sedge
"CAME13",,"Carex mesochorea Mack.",midland sedge
"CAMI50",,"Carex missouriensis P. Rothr. & Reznicek",Missouri sedge
"CAMO11",,"Carex molesta Mack. ex Bright",troublesome sedge
"CAMU4",,"Carex muehlenbergii Schkuhr ex Willd.",Muhlenberg's sedge
"CAMUE",,"Carex muehlenbergii Schkuhr ex Willd. var. enervis Boott",Muhlenberg's sedge
"CANE2",,"Carex nebrascensis Dewey",Nebraska sedge
"CAOL2",,"Carex oligocarpa Schkuhr ex Willd.",richwoods sedge
"CAPE11",,"Carex peckii Howe",Peck's sedge
"CAPE42",,"Carex pellita Muhl. ex Willd.",woolly sedge
"CAPR5",,"Carex praegracilis W. Boott",clustered field sedge
"CAPR6",,"Carex prairea Dewey ex Alph. Wood",prairie sedge
"CARA8",,"Carex radiata (Wahlenb.) Small",eastern star sedge
"CARO22",,"Carex rosea Schkuhr ex Willd.",rosy sedge
"CARO5",,"Carex rossii Boott",Ross' sedge
"CASA8",,"Carex sartwellii Dewey",Sartwell's sedge
"CASAS5",,"Carex sartwellii Dewey var. sartwellii ",Sartwell's sedge
"CASA9",,"Carex saximontana Mack.",Rocky Mountain sedge
"CASC11",,"Carex scoparia Schkuhr ex Willd.",broom sedge
"CASCS",,"Carex scoparia Schkuhr ex Willd. var. scoparia ",broom sedge
"CASP3",,"Carex sparganioides Muhl. ex Willd.",bur-reed sedge
"CASP7",,"Carex sprengelii Dewey ex Spreng.",Sprengel's sedge
"CASQ2",,"Carex squarrosa L.",squarrose sedge
"CAST5",,"Carex stipata Muhl. ex Willd.",awlfruit sedge
"CASTS3",,"Carex stipata Muhl. ex Willd. var. stipata ",owlfruit sedge
"CAST8",,"Carex stricta Lam.",upright sedge
"CATE3",,"Carex tenera Dewey",quill sedge
"CATE6",,"Carex tetanica Schkuhr",rigid sedge
"CATE7",,"Carex texensis (Torr.) L.H. Bailey",Texas sedge
"CATR7",,"Carex tribuloides Wahlenb.",blunt broom sedge
"CATRT2",,"Carex tribuloides Wahlenb. var. tribuloides ",blunt broom sedge
"CAUM4",,"Carex umbellata Schkuhr ex Willd.",parasol sedge
"CAUT",,"Carex utriculata Boott",Northwest Territory sedge
"CAVU2",,"Carex vulpinoidea Michx.",fox sedge
"CAVUV",,"Carex vulpinoidea Michx. var. vulpinoidea ",fox sedge
"CAXE",,"Carex xerantica L.H. Bailey",whitescale sedge
"CATI",,"Carthamus tinctorius L.",safflower
"CACO15",,"Carya cordiformis (Wangenh.) K. Koch",bitternut hickory
"CAOV2",,"Carya ovata (Mill.) K. Koch",shagbark hickory
"CASE5",,"Castilleja sessiliflora Pursh",downy paintedcup
"CAAQ3",,"Catabrosa aquatica (L.) P. Beauv.",water whorlgrass
"CAAQA6",,"Catabrosa aquatica (L.) P. Beauv. var. aquatica ",water whorlgrass
"CAOV5",,"Catalpa ovata G. Don",Chinese catalpa
"CASP8",,"Catalpa speciosa (Warder) Warder ex Engelm.",northern catalpa
"CATH2",,"Caulophyllum thalictroides (L.) Michx.",blue cohosh
"CEAM",,"Ceanothus americanus L.",New Jersey tea
"CEHE",,"Ceanothus herbaceus Raf.",Jersey tea
"CESC",,"Celastrus scandens L.",American bittersweet
"CEOC",,"Celtis occidentalis L.",common hackberry
"CELO3",,"Cenchrus longispinus (Hack.) Fernald",mat sandbur
"CECY2",,"Centaurea cyanus L.",garden cornflower
"CEDI3",,"Centaurea diffusa Lam.",diffuse knapweed
"CENI3",,"Centaurea nigrescens Willd.",Tyrol knapweed
"CESO3",,"Centaurea solstitialis L.",yellow star-thistle
"CEST8",,"Centaurea stoebe L.",spotted knapweed
"CESTM",,"Centaurea stoebe L. ssp. micranthos (Gugler) Hayek",spotted knapweed
"CEEX",,"Centaurium exaltatum (Griseb.) W. Wight ex Piper",desert centaury
"CEPU3",,"Centaurium pulchellum (Sw.) Druce",branched centaury
"CEOC2",,"Cephalanthus occidentalis L.",common buttonbush
"CEAR4",,"Cerastium arvense L.",field chickweed
"CEARS2",,"Cerastium arvense L. ssp. strictum (L.) Ugborogho",field chickweed
"CEBR3",,"Cerastium brachypodum (Engelm. ex A. Gray) B.L. Rob.",shortstalk chickweed
"CEDI7",,"Cerastium diffusum Pers.",fourstamen chickweed
"CEFO2",,"Cerastium fontanum Baumg.",common mouse-ear chickweed
"CEFOV2",,"Cerastium fontanum Baumg. ssp. vulgare (Hartm.) Greuter & Burdet",big chickweed
"CENU2",,"Cerastium nutans Raf.",nodding chickweed
"CENUN",,"Cerastium nutans Raf. var. nutans ",nodding chickweed
"CEPU4",,"Cerastium pumilum W. Curtis",European chickweed
"CESE4",,"Cerastium semidecandrum L.",fivestamen chickweed
"CETO2",,"Cerastium tomentosum L.",snow in summer
"CETE5",,"Ceratocephala testiculata (Crantz) Roth",curveseed butterwort
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"CECA4",,"Cercis canadensis L.",eastern redbud
"CECAC",,"Cercis canadensis L. var. canadensis ",eastern redbud
"CEMO2",,"Cercocarpus montanus Raf.",alderleaf mountain mahogany
"CEMOM4",,"Cercocarpus montanus Raf. var. montanus ",alderleaf mountain mahogany
"CHMI",,"Chaenorhinum minus (L.) Lange",dwarf snapdragon
"CHPR",,"Chaerophyllum procumbens (L.) Crantz",spreading chervil
"CHPRP",,"Chaerophyllum procumbens (L.) Crantz var. procumbens ",spreading chervil
"CHTA",,"Chaerophyllum tainturieri Hook.",hairyfruit chervil
"CHTAT",,"Chaerophyllum tainturieri Hook. var. tainturieri ",hairyfruit chervil
"CHER2",,"Chaetopappa ericoides (Torr.) G.L. Nesom",rose heath
"CHMA18",,"Chaiturus marrubiastrum (L.) Rchb.",lion's tail
"CHFA2",,"Chamaecrista fasciculata (Michx.) Greene",partridge pea
"CHFAF",,"Chamaecrista fasciculata (Michx.) Greene var. fasciculata ",partridge pea
"CHFE3",,"Chamaesyce fendleri (Torr. & A. Gray) Small",Fendler's sandmat
"CHGE2",,"Chamaesyce geyeri (Engelm. & A. Gray) Small",Geyer's sandmat
"CHGEG",,"Chamaesyce geyeri (Engelm. & A. Gray) Small var. geyeri ",Geyer's sandmat
"CHGL13",,"Chamaesyce glyptosperma (Engelm.) Small",ribseed sandmat
"CHMA15",,"Chamaesyce maculata (L.) Small",spotted sandmat
"CHMI8",,"Chamaesyce missurica (Raf.) Shinners",prairie sandmat
"CHNU9",,"Chamaesyce nutans (Lag.) Small",eyebane
"CHPR6",,"Chamaesyce prostrata (Aiton) Small",prostrate sandmat
"CHSE4",,"Chamaesyce serpens (Kunth) Small",matted sandmat
"CHSE6",,"Chamaesyce serpyllifolia (Pers.) Small",thymeleaf sandmat
"CHSES",,"Chamaesyce serpyllifolia (Pers.) Small ssp. serpyllifolia ",thymeleaf sandmat
"CHST8",,"Chamaesyce stictospora (Engelm.) Small",slimseed sandmat
"CHAN9",,"Chamerion angustifolium (L.) Holub",fireweed
"CHANC",,"Chamerion angustifolium (L.) Holub ssp. circumvagum (Mosquin) Hoch",fireweed
"CHFE",,"Cheilanthes feei T. Moore",slender lipfern
"CHMA2",,"Chelidonium majus L.",celandine
"CHMAM",,"Chelidonium majus L. var. majus ",celandine
"CHAL7",,"Chenopodium album L.",lambsquarters
"CHALA",,"Chenopodium album L. var. album ",lambsquarters
"CHALM2",,"Chenopodium album L. var. missouriense (Aellen) I.J. Bassett & C.W. Crompton",Missouri lambsquarters
"CHALS2",,"Chenopodium album L. var. striatum Krašan",lateflowering goosefoot
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"CHBEZ",,"Chenopodium berlandieri Moq. var. zschackii (Murr) Murr ex Asch.",Zschack's goosefoot
"CHCH",,"Chenopodium chenopodioides (L.) Aellen",low goosefoot
"CHCY",,"Chenopodium cycloides A. Nelson",sandhill goosefoot
"CHDE",,"Chenopodium desiccatum A. Nelson",aridland goosefoot
"CHFO2",,"Chenopodium foliosum (Moench) Asch.",leafy goosefoot
"CHFR3",,"Chenopodium fremontii S. Watson",Fremont's goosefoot
"CHFRF",,"Chenopodium fremontii S. Watson var. fremontii ",Fremont's goosefoot
"CHGL3",,"Chenopodium glaucum L.",oakleaf goosefoot
"CHHU",,"Chenopodium humile Hook.",marshland goosefoot
"CHIN2",,"Chenopodium incanum (S. Watson) A. Heller",mealy goosefoot
"CHINI",,"Chenopodium incanum (S. Watson) A. Heller var. incanum ",mealy goosefoot
"CHLE4",,"Chenopodium leptophyllum (Moq.) Nutt. ex S. Watson",narrowleaf goosefoot
"CHPA5",,"Chenopodium pallescens Standl.",slimleaf goosefoot
"CHPR5",,"Chenopodium pratericola Rydb.",desert goosefoot
"CHRU",,"Chenopodium rubrum L.",red goosefoot
"CHSA2",,"Chenopodium salinum Standl.",Rocky Mountain goosefoot
"CHSI2",,"Chenopodium simplex (Torr.) Raf.",mapleleaf goosefoot
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"CHSU2",,"Chenopodium subglabrum (S. Watson) A. Nelson",smooth goosefoot
"CHUR",,"Chenopodium urbicum L.",city goosefoot
"CHVE2",,"Chloris verticillata Nutt.",tumble windmill grass
"CHVI4",,"Chloris virgata Sw.",feather fingergrass
"CHTE2",,"Chorispora tenella (Pall.) DC.",crossflower
"CHVI8",,"Chrysothamnus viscidiflorus (Hook.) Nutt.",yellow rabbitbrush
"CHVIV2",,"Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. viscidiflorus ",yellow rabbitbrush
"CHVIV4",,"Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. viscidiflorus var. viscidiflorus ",yellow rabbitbrush
"CIIN",,"Cichorium intybus L.",chicory
"CIBU",,"Cicuta bulbifera L.",bulblet-bearing water hemlock
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"CIMAA",,"Cicuta maculata L. var. angustifolia Hook.",spotted water hemlock
"CIMAB",,"Cicuta maculata L. var. bolanderi (S. Watson) G. Mulligan",spotted water hemlock
"CIMAM",,"Cicuta maculata L. var. maculata ",spotted water hemlock
"CIAR2",,"Cinna arundinacea L.",sweet woodreed
"CILU",,"Circaea lutetiana L.",broadleaf enchanter's nightshade
"CILUC",,"Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus",broadleaf enchanter's nightshade
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"CIAR4",,"Cirsium arvense (L.) Scop.",Canada thistle
"CICA11",,"Cirsium canescens Nutt.",prairie thistle
"CIFL",,"Cirsium flodmanii (Rydb.) Arthur",Flodman's thistle
"CIOC2",,"Cirsium ochrocentrum A. Gray",yellowspine thistle
"CIOCO2",,"Cirsium ochrocentrum A. Gray ssp. ochrocentrum ",yellowspine thistle
"CIPU3",,"Cirsium pulcherrimum (Rydb.) K. Schum.",Wyoming thistle
"CIUN",,"Cirsium undulatum (Nutt.) Spreng.",wavyleaf thistle
"CIUNU",,"Cirsium undulatum (Nutt.) Spreng. var. undulatum ",wavyleaf thistle
"CIVU",,"Cirsium vulgare (Savi) Ten.",bull thistle
"CLVI3",,"Claytonia virginica L.",Virginia springbeauty
"CLVIV",,"Claytonia virginica L. var. virginica ",Virginia springbeauty
"CLVIV2",,"Claytonia virginica L. var. virginica f. virginica ",Virginia springbeauty
"CLFR",,"Clematis fremontii S. Watson",Fremont's leather flower
"CLHI",,"Clematis hirsutissima Pursh",hairy clematis
"CLHIS",,"Clematis hirsutissima Pursh var. scottii (Porter) Erickson",Scott's clematis
"CLLI2",,"Clematis ligusticifolia Nutt.",western white clematis
"CLLIL2",,"Clematis ligusticifolia Nutt. var. ligusticifolia ",western white clematis
"CLPI",,"Clematis pitcheri Torr. & A. Gray",bluebill
"CLPIP",,"Clematis pitcheri Torr. & A. Gray var. pitcheri ",bluebill
"CLTE4",,"Clematis terniflora DC.",sweet autumn virginsbower
"CLVI5",,"Clematis virginiana L.",devil's darning needles
"CLLU2",,"Cleome lutea Hook.",yellow spiderflower
"CLLUL",,"Cleome lutea Hook. var. lutea ",yellow spiderflower
"CLSE",,"Cleome serrulata Pursh",Rocky Mountain beeplant
"CLAN",,"Cleomella angustifolia Torr.",narrowleaf rhombopod
"CLMA4",,"Clitoria mariana L.",Atlantic pigeonwings
"COPA3",,"Collinsia parviflora Lindl.",maiden blue eyed Mary
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"COUMU",,"Comandra umbellata (L.) Nutt. ssp. umbellata ",bastard toadflax
"COCO3",,"Commelina communis L.",Asiatic dayflower
"COER",,"Commelina erecta L.",whitemouth dayflower
"COERA",,"Commelina erecta L. var. angustifolia (Michx.) Fernald",whitemouth dayflower
"COCH2",,"Conioselinum chinense (L.) Britton, Sterns & Poggenb.",eastern hemlockparsley
"COMA2",,"Conium maculatum L.",poison hemlock
"COCO13",,"Conoclinium coelestinum (L.) DC.",blue mistflower
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COEQ",,"Convolvulus equitans Benth.",Texas bindweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"CORA4",,"Conyza ramosissima Cronquist",dwarf horseweed
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"COOD7",,"Corallorhiza odontorhiza (Willd.) Poir.",autumn coralroot
"COODO2",,"Corallorhiza odontorhiza (Willd.) Poir. var. odontorhiza ",autumn coralroot
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTV2",,"Corallorhiza striata Lindl. var. vreelandii (Rydb.) L.O. Williams",Vreeland's coralroot
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"COLA5",,"Coreopsis lanceolata L.",lanceleaf tickseed
"COPA10",,"Coreopsis palmata Nutt.",stiff tickseed
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COAM8",,"Corispermum americanum (Nutt.) Nutt.",American bugseed
"COAMA2",,"Corispermum americanum (Nutt.) Nutt. var. americanum ",American bugseed
"COAMR",,"Corispermum americanum (Nutt.) Nutt. var. rydbergii Mosyakin",American bugseed
"CODR",,"Cornus drummondii C.A. Mey.",roughleaf dogwood
"COOB9",,"Cornus obliqua Raf.",silky dogwood
"CORA6",,"Cornus racemosa Lam.",gray dogwood
"COSE16",,"Cornus sericea L.",redosier dogwood
"COSES",,"Cornus sericea L. ssp. sericea ",redosier dogwood
"COAU2",,"Corydalis aurea Willd.",scrambled eggs
"COCU2",,"Corydalis curvisiliqua Engelm.",curvepod fumewort
"COCUO",,"Corydalis curvisiliqua Engelm. ssp. occidentalis (Engelm. ex A. Gray) W.A. Weber",curvepod fumewort
"COFL3",,"Corydalis flavula (Raf.) DC.",yellow fumewort
"COMI2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray",smallflower fumewort
"COMIM2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. micrantha ",smallflower fumewort
"COAM3",,"Corylus americana Walter",American hazelnut
"CRCA",,"Crataegus calpodendron (Ehrh.) Medik.",pear hawthorn
"CRCH",,"Crataegus chrysocarpa Ashe",fireberry hawthorn
"CRCHC2",,"Crataegus chrysocarpa Ashe var. chrysocarpa ",red haw
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CRAT",,"Crepis atribarba A. Heller",slender hawksbeard
"CRATO",,"Crepis atribarba A. Heller ssp. originalis (Babc. & Stebbins) Babc. & Stebbins",slender hawksbeard
"CROC",,"Crepis occidentalis Nutt.",largeflower hawksbeard
"CROCO2",,"Crepis occidentalis Nutt. ssp. occidentalis ",largeflower hawksbeard
"CRRU3",,"Crepis runcinata (James) Torr. & A. Gray",fiddleleaf hawksbeard
"CRRUR",,"Crepis runcinata (James) Torr. & A. Gray ssp. runcinata ",fiddleleaf hawksbeard
"CRTE3",,"Crepis tectorum L.",narrowleaf hawksbeard
"CRSA4",,"Crotalaria sagittalis L.",arrowhead rattlebox
"CRCA6",,"Croton capitatus Michx.",hogwort
"CRCAC2",,"Croton capitatus Michx. var. capitatus ",hogwort
"CRGL2",,"Croton glandulosus L.",vente conmigo
"CRGLS",,"Croton glandulosus L. var. septentrionalis Müll. Arg.",vente conmigo
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"CRTE4",,"Croton texensis (Klotzsch) Müll. Arg.",Texas croton
"CRTET",,"Croton texensis (Klotzsch) Müll. Arg. var. texensis ",Texas croton
"CRCA8",,"Cryptantha cana (A. Nelson) Payson",mountain cryptantha
"CRCE",,"Cryptantha celosioides (Eastw.) Payson",buttecandle
"CRCI3",,"Cryptantha cinerea (Greene) Cronquist",James' cryptantha
"CRCIJ",,"Cryptantha cinerea (Greene) Cronquist var. jamesii (Torr.) Cronquist",James' cryptantha
"CRFE3",,"Cryptantha fendleri (A. Gray) Greene",sanddune cryptantha
"CRMI5",,"Cryptantha minima Rydb.",little cryptantha
"CRTH",,"Cryptantha thyrsiflora (Greene) Payson",calcareous cryptantha
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"CUFO",,"Cucurbita foetidissima Kunth",Missouri gourd
"CUVI",,"Cuphea viscosissima Jacq.",blue waxweed
"CUAP2",,"Cuscuta approximata Bab.",alfalfa dodder
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CUCU2",,"Cuscuta cuspidata Engelm.",cusp dodder
"CUEP",,"Cuscuta epithymum (L.) L.",clover dodder
"CUGL3",,"Cuscuta glomerata Choisy",rope dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUIN",,"Cuscuta indecora Choisy",bigseed alfalfa dodder
"CUINN",,"Cuscuta indecora Choisy var. neuropetala (Engelm.) Hitchc.",bigseed dodder
"CUME4",,"Cuscuta megalocarpa Rydb.",bigfruit dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUPO",,"Cuscuta polygonorum Engelm.",smartweed dodder
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"CYNA5",,"Cyclanthera naudiniana Cogn.",Naudin's cyclanthera
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYMU",,"Cymbalaria muralis G. Gaertn., B. Mey. & Scherb.",Kenilworth ivy
"CYAC",,"Cymopterus acaulis (Pursh) Raf.",plains springparsley
"CYACA",,"Cymopterus acaulis (Pursh) Raf. var. acaulis ",plains springparsley
"CYMO",,"Cymopterus montanus Nutt. ex Torr. & A. Gray",mountain springparsley
"CYLA",,"Cynanchum laeve (Michx.) Pers.",honeyvine
"CYLO11",,"Cynanchum louiseae Kartesz & Gandhi",Louise's swallow-wort
"CYDA",,"Cynodon dactylon (L.) Pers.",Bermudagrass
"CYTR",,"Cynodon transvaalensis Burtt Davy",African dogstooth grass
