Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"CHBEB",,"Chenopodium berlandieri Moq. var. boscianum (Moq.) Wahl",pitseed goosefoot
"CHBEB3",,"Chenopodium berlandieri Moq. var. bushianum (Aellen) Cronquist",Bush's goosefoot
"CHBEM",,"Chenopodium berlandieri Moq. var. macrocalycium (Aellen) Cronquist",pitseed goosefoot
"CHBO",,"Chenopodium bonus-henricus L.",good King Henry
"CHCA4",,"Chenopodium capitatum (L.) Asch.",blite goosefoot
"CHFI4",,"Chenopodium ficifolium Sm.",figleaf goosefoot
"CHFO3",,"Chenopodium foggii Wahl",Fogg's goosefoot
"CHFO2",,"Chenopodium foliosum (Moench) Asch.",leafy goosefoot
"CHFR3",,"Chenopodium fremontii S. Watson",Fremont's goosefoot
"CHFRF",,"Chenopodium fremontii S. Watson var. fremontii ",Fremont's goosefoot
"CHGL3",,"Chenopodium glaucum L.",oakleaf goosefoot
"CHHU",,"Chenopodium humile Hook.",marshland goosefoot
"CHMU2",,"Chenopodium murale L.",nettleleaf goosefoot
"CHOP",,"Chenopodium opulifolium Schrad. ex W.D.J. Koch & Ziz",seaport goosefoot
"CHPO",,"Chenopodium polyspermum L.",manyseed goosefoot
"CHPOA",,"Chenopodium polyspermum L. var. acutifolium (Sm.) Gaudich.",manyseed goosefoot
"CHPR5",,"Chenopodium pratericola Rydb.",desert goosefoot
"CHRU",,"Chenopodium rubrum L.",red goosefoot
"CHSI2",,"Chenopodium simplex (Torr.) Raf.",mapleleaf goosefoot
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"CHUR",,"Chenopodium urbicum L.",city goosefoot
"CHVU",,"Chenopodium vulvaria L.",stinking goosefoot
"CHMA3",,"Chimaphila maculata (L.) Pursh",striped prince's pine
"CHUM",,"Chimaphila umbellata (L.) W.P.C. Barton",pipsissewa
"CHUMC2",,"Chimaphila umbellata (L.) W.P.C. Barton ssp. cisatlantica (S.F. Blake) Hultén",pipsissewa
"CHVI3",,"Chionanthus virginicus L.",white fringetree
"CHCI",,"Chloris ciliata Sw.",fringed windmill grass
"CHVE2",,"Chloris verticillata Nutt.",tumble windmill grass
"CHVI4",,"Chloris virgata Sw.",feather fingergrass
"CHJU",,"Chondrilla juncea L.",rush skeletonweed
"CHAR13",,"Chrysanthemum arcticum L.",arctic daisy
"CHARP3",,"Chrysanthemum arcticum L. ssp. polare Hultén",arctic daisy
"CHVI5",,"Chrysogonum virginianum L.",green and gold
"CHVIV",,"Chrysogonum virginianum L. var. virginianum ",green and gold
"CHMA14",,"Chrysopsis mariana (L.) Elliott",Maryland goldenaster
"CHAM2",,"Chrysosplenium americanum Schwein. ex Hook.",American golden saxifrage
"CIAR5",,"Cicer arietinum L.",chick pea
"CIIN",,"Cichorium intybus L.",chicory
"CIBU",,"Cicuta bulbifera L.",bulblet-bearing water hemlock
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"CIMAM",,"Cicuta maculata L. var. maculata ",spotted water hemlock
"CIAR2",,"Cinna arundinacea L.",sweet woodreed
"CILA2",,"Cinna latifolia (Trevis. ex Goepp.) Griseb.",drooping woodreed
"CIIN4",,"Circaea ×intermedia Ehrh. (pro sp.) [alpina × lutetiana]",enchanter's nightshade
"CIAL",,"Circaea alpina L.",small enchanter's nightshade
"CIALA",,"Circaea alpina L. ssp. alpina ",small enchanter's nightshade
"CILU",,"Circaea lutetiana L.",broadleaf enchanter's nightshade
"CILUC",,"Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus",broadleaf enchanter's nightshade
"CIPI70",,"Cirriphyllum piliferum (Hedw.) Grout",cirriphyllum moss
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"CIAR4",,"Cirsium arvense (L.) Scop.",Canada thistle
"CIDI",,"Cirsium discolor (Muhl. ex Willd.) Spreng.",field thistle
"CIHO2",,"Cirsium horridulum Michx.",yellow thistle
"CIHOH",,"Cirsium horridulum Michx. var. horridulum ",yellow thistle
"CIMU",,"Cirsium muticum Michx.",swamp thistle
"CIPA6",,"Cirsium palustre (L.) Scop.",marsh thistle
"CIPU4",,"Cirsium pumilum Spreng.",pasture thistle
"CIVU",,"Cirsium vulgare (Savi) Ten.",bull thistle
"CICO7",,"Citrullus colocynthis (L.) Schrad.",colocynth
"CILA3",,"Citrullus lanatus (Thunb.) Matsum. & Nakai",watermelon
"CILAL",,"Citrullus lanatus (Thunb.) Matsum. & Nakai var. lanatus ",watermelon
"CLSU7",,"Cladina subtenuis (Abbayes) Hale & W.L. Culb.",reindeer lichen
"CLMA",,"Cladium mariscoides (Muhl.) Torr.",smooth sawgrass
"CLCR2",,"Cladonia cristatella Tuck.",British soldier lichen
"CLKE",,"Cladrastis kentukea (Dum. Cours.) Rudd",Kentucky yellowwood
"CLAM",,"Clarkia amoena (Lehm.) A. Nelson & J.F. Macbr.",farewell to spring
"CLCA",,"Claytonia caroliniana Michx.",Carolina springbeauty
"CLCAC",,"Claytonia caroliniana Michx. var. caroliniana ",Carolina springbeauty
"CLVI3",,"Claytonia virginica L.",Virginia springbeauty
"CLVIV",,"Claytonia virginica L. var. virginica ",Virginia springbeauty
"CLVIV2",,"Claytonia virginica L. var. virginica f. virginica ",Virginia springbeauty
"CLOC2",,"Clematis occidentalis (Hornem.) DC.",western blue virginsbower
"CLOCO",,"Clematis occidentalis (Hornem.) DC. var. occidentalis ",western blue virginsbower
"CLOC",,"Clematis ochroleuca Aiton",curlyheads
"CLRE2",,"Clematis recta L.",ground virginsbower
"CLTE4",,"Clematis terniflora DC.",sweet autumn virginsbower
"CLVI5",,"Clematis virginiana L.",devil's darning needles
"CLVI7",,"Clematis viticella L.",Italian leather flower
"CLGY",,"Cleome gynandra L.",spiderwisp
"CLHA",,"Cleome hassleriana Chod.",pink queen
"CLSE",,"Cleome serrulata Pursh",Rocky Mountain beeplant
"CLAL3",,"Clethra alnifolia L.",coastal sweetpepperbush
"CLAM3",,"Climacium americanum Brid.",American climacium moss
"CLDE70",,"Climacium dendroides (Hedw.) F. Weber & D. Mohr",tree climacium moss
"CLKI",,"Climacium kindbergii (Renauld & Cardot) Grout",Kindberg's climacium moss
"CLAR5",,"Clinopodium arkansanum (Nutt.) House",limestone calamint
"CLVU",,"Clinopodium vulgare L.",wild basil
"CLBO3",,"Clintonia borealis (Aiton) Raf.",bluebead
"CLUM2",,"Clintonia umbellulata (Michx.) Morong",white clintonia
"CLMA4",,"Clitoria mariana L.",Atlantic pigeonwings
"CNBE",,"Cnicus benedictus L.",blessed thistle
"COMO9",,"Coincya monensis (L.) Greuter & Burdet",star-mustard
"COMOR",,"Coincya monensis (L.) Greuter & Burdet ssp. recurvata (All.) Leadley",star-mustard
"COLA",,"Coix lacryma-jobi L.",Job's tears
"COAU4",,"Colchicum autumnale L.",autumn crocus
"COVE2",,"Collinsia verna Nutt.",spring blue eyed Mary
"COCA4",,"Collinsonia canadensis L.",richweed
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
"COAR6",,"Colutea arborescens L.",bladder senna
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMU",,"Comandra umbellata (L.) Nutt. ssp. umbellata ",bastard toadflax
"COPA28",,"Comarum palustre L.",purple marshlocks
"COCO3",,"Commelina communis L.",Asiatic dayflower
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"COER",,"Commelina erecta L.",whitemouth dayflower
"COERE",,"Commelina erecta L. var. erecta ",whitemouth dayflower
"COVI3",,"Commelina virginica L.",Virginia dayflower
"COPE80",,"Comptonia peregrina (L.) J.M. Coult.",sweet fern
"COCH2",,"Conioselinum chinense (L.) Britton, Sterns & Poggenb.",eastern hemlockparsley
"COMA2",,"Conium maculatum L.",poison hemlock
"COCO13",,"Conoclinium coelestinum (L.) DC.",blue mistflower
"COAM",,"Conopholis americana (L.) Wallr.",American cancer-root
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"CORE2",,"Consolida regalis Gray",royal knight's-spur
"COMA7",,"Convallaria majalis L.",European lily of the valley
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COPI7",,"Convolvulus pilosellifolius Desr.",soft bindweed
"COWA2",,"Convolvulus wallichianus Spreng.",Wallich's bindweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"COCAP3",,"Conyza canadensis (L.) Cronquist var. pusilla (Nutt.) Cronquist",Canadian horseweed
"COTR2",,"Coptis trifolia (L.) Salisb.",threeleaf goldthread
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAM7",,"Corallorhiza maculata (Raf.) Raf. var. maculata ",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"COOD7",,"Corallorhiza odontorhiza (Willd.) Poir.",autumn coralroot
"COODO2",,"Corallorhiza odontorhiza (Willd.) Poir. var. odontorhiza ",autumn coralroot
"COODP2",,"Corallorhiza odontorhiza (Willd.) Poir. var. pringlei (Greenm.) Freudenstein",autumn coralroot
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTS3",,"Corallorhiza striata Lindl. var. striata ",hooded coralroot
"COTR18",,"Corallorhiza trifida Chatelain",yellow coralroot
"COCO9",,"Corema conradii (Torr.) Torr. ex Loudon",broom crowberry
"COGR5",,"Coreopsis grandiflora Hogg ex Sweet",largeflower tickseed
"COGRH",,"Coreopsis grandiflora Hogg ex Sweet var. harveyana (A. Gray) Sherff",largeflower tickseed
"COLA5",,"Coreopsis lanceolata L.",lanceleaf tickseed
"COMA6",,"Coreopsis major Walter",greater tickseed
"CORO",,"Coreopsis rosea Nutt.",pink tickseed
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COTR4",,"Coreopsis tripteris L.",tall tickseed
"COVE5",,"Coreopsis verticillata L.",whorled tickseed
"COSA",,"Coriandrum sativum L.",coriander
"COAM8",,"Corispermum americanum (Nutt.) Nutt.",American bugseed
"COAMA2",,"Corispermum americanum (Nutt.) Nutt. var. americanum ",American bugseed
"COHY",,"Corispermum hyssopifolium L.",bugseed
"COPA38",,"Corispermum pallasii Steven",Siberian bugseed
"COSL",,"Cornus ×slavinii Rehder [rugosa × sericea]",dogwood
"COAL2",,"Cornus alternifolia L. f.",alternateleaf dogwood
"COAM2",,"Cornus amomum Mill.",silky dogwood
"COCA13",,"Cornus canadensis L.",bunchberry dogwood
"CODR",,"Cornus drummondii C.A. Mey.",roughleaf dogwood
"COFL2",,"Cornus florida L.",flowering dogwood
"COKO2",,"Cornus kousa Hance",kousa dogwood
"COMA21",,"Cornus mas L.",Cornelian cherry
"COOB9",,"Cornus obliqua Raf.",silky dogwood
"CORA6",,"Cornus racemosa Lam.",gray dogwood
"CORU",,"Cornus rugosa Lam.",roundleaf dogwood
"COSE16",,"Cornus sericea L.",redosier dogwood
"COSES",,"Cornus sericea L. ssp. sericea ",redosier dogwood
"CODI6",,"Coronopus didymus (L.) Sm.",lesser swinecress
"COSQ",,"Coronopus squamatus (Forssk.) Asch.",greater swinecress
"COAU2",,"Corydalis aurea Willd.",scrambled eggs
"COFL3",,"Corydalis flavula (Raf.) DC.",yellow fumewort
"COIN21",,"Corydalis incisa (Thunb.) Pers.",incised fumewort
"COSE5",,"Corydalis sempervirens (L.) Pers.",rock harlequin
"COAM3",,"Corylus americana Walter",American hazelnut
"COAV80",,"Corylus avellana L.",common filbert
"COCO6",,"Corylus cornuta Marshall",beaked hazelnut
"COCOC2",,"Corylus cornuta Marshall var. cornuta ",beaked hazelnut
"COCA16",,"Corynephorus canescens (L.) P. Beauv.",gray clubawn grass
"COBI2",,"Cosmos bipinnatus Cav.",garden cosmos
"COSU5",,"Cosmos sulphureus Cav.",sulphur cosmos
"COCO10",,"Cotinus coggygria Scop.",European smoketree
"COAD",,"Cotoneaster adpressus Bois",creeping cotoneaster
"COHU80",,"Cotoneaster hupehensis Rehder & E.H. Wilson",Hupeh cotoneaster
"CRAQ",,"Crassula aquatica (L.) Schoenl.",water pygmyweed
"CRAN6",,"Crataegus ×anomala Sarg. (pro sp.) [intricata × mollis]",Arnold hawthorn
"CRBR13",,"Crataegus ×brevipes Peck (pro sp.) [intricata × persimilis]",hawthorn
"CRHU3",,"Crataegus ×hudsonica Sarg. (pro sp.) [pruinosa × punctata]",hawthorn
"CRLA4",,"Crataegus ×laneyi Sarg. (pro sp.) [brainerdii × succulenta]",hawthorn
"CRMA11",,"Crataegus ×maligna Sarg. (pro sp.) [chrysocarpa × macrosperma]",hawthorn
"CRPE14",,"Crataegus ×peckietta Sarg. (pro sp.) [scabrida × succulenta]",hawthorn
"CRPU8",,"Crataegus ×puberis Sarg. (pro sp.) [flabellata × punctata]",hawthorn
"CRRU10",,"Crataegus ×rubrocarnea Sarg. (pro sp.) [brainerdii × macrosperma]",hawthorn
"CRAR7",,"Crataegus arcana Beadle",Carolina hawthorn
"CRBE6",,"Crataegus beata Sarg.",Dunbar's hawthorn
"CRBE2",,"Crataegus berberifolia Torr. & A. Gray",barberry hawthorn
"CRBR3",,"Crataegus brainerdii Sarg.",Brainerd's hawthorn
"CRCA",,"Crataegus calpodendron (Ehrh.) Medik.",pear hawthorn
"CRCH",,"Crataegus chrysocarpa Ashe",fireberry hawthorn
"CRCHC2",,"Crataegus chrysocarpa Ashe var. chrysocarpa ",red haw
"CRCO2",,"Crataegus coccinioides Ashe",Kansas hawthorn
"CRCO26",,"Crataegus compacta Sarg.",clustered hawthorn
"CRCO7",,"Crataegus compta Sarg.",adorned hawthorn
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"CRDE3",,"Crataegus desueta Sarg.",New York hawthorn
"CRDI",,"Crataegus dilatata Sarg.",broadleaf hawthorn
"CRDI4",,"Crataegus disperma Ashe",spreading hawthorn
"CRDI9",,"Crataegus dispessa Ashe",mink hawthorn
"CRDI10",,"Crataegus dissona Sarg.",northern hawthorn
"CRDO3",,"Crataegus dodgei Ashe",Dodge's hawthorn
"CREN",,"Crataegus engelmannii Sarg.",Engelmann's hawthorn
"CRFL",,"Crataegus flabellata (Bosc ex Spach) K. Koch",fanleaf hawthorn
"CRFU2",,"Crataegus fulleriana Sarg.",Fuller's hawthorn
"CRGR13",,"Crataegus grandis Ashe",grand hawthorn
"CRHO5",,"Crataegus holmesiana Ashe",Holmes' hawthorn
"CRIN3",,"Crataegus intricata Lange",Copenhagen hawthorn
"CRIR",,"Crataegus iracunda Beadle",stolonbearing hawthorn
"CRIR2",,"Crataegus irrasa Sarg.",Blanchard's hawthorn
"CRJE",,"Crataegus jesupii Sarg.",Jesup's hawthorn
"CRJO3",,"Crataegus jonesiae Sarg.",Miss Jones' hawthorn
"CRKN",,"Crataegus knieskerniana Sarg.",Knieskern's hawthorn
"CRLU",,"Crataegus lucorum Sarg.",grove hawthorn
"CRLU3",,"Crataegus lumaria Ashe",roundleaf hawthorn
"CRMA3",,"Crataegus macrosperma Ashe",bigfruit hawthorn
"CRMA4",,"Crataegus margarettiae Ashe",Margarett's hawthorn
"CRME6",,"Crataegus menandiana Sarg.",Menand's hawthorn
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CRMO3",,"Crataegus monogyna Jacq.",oneseed hawthorn
"CROP3",,"Crataegus opulens Sarg.",Rochester hawthorn
"CRPE",,"Crataegus pedicellata Sarg.",scarlet hawthorn
"CRPE3",,"Crataegus pennsylvanica Ashe",Pennsylvania hawthorn
"CRPE7",,"Crataegus perjucunda Sarg.",pearthorn
"CRPE6",,"Crataegus persimilis Sarg.",plumleaf hawthorn
"CRPH",,"Crataegus phaenopyrum (L. f.) Medik.",Washington hawthorn
"CRPR",,"Crataegus pringlei Sarg.",Pringle's hawthorn
"CRPR5",,"Crataegus prona Ashe",Illinois hawthorn
"CRPR2",,"Crataegus pruinosa (Wendl. f.) K. Koch",waxyfruit hawthorn
"CRPU",,"Crataegus punctata Jacq.",dotted hawthorn
"CRSC80",,"Crataegus scabrida Sarg.",rough hawthorn
"CRSC4",,"Crataegus schuettei Ashe",Schuette's hawthorn
"CRSP6",,"Crataegus spissa Sarg.",Essex hawthorn
"CRSU2",,"Crataegus submollis Sarg.",Quebec hawthorn
"CRSU3",,"Crataegus suborbiculata Sarg.",Caughuawaga hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CRUN",,"Crataegus uniflora Münchh.",dwarf hawthorn
"CRXA",,"Crataegus xanthophylla Sarg.",buffalo hawthorn
"CRBI3",,"Crepis biennis L.",rough hawksbeard
"CRCA3",,"Crepis capillaris (L.) Wallr.",smooth hawksbeard
"CRSE2",,"Crepis setosa Haller f.",bristly hawksbeard
"CRTE3",,"Crepis tectorum L.",narrowleaf hawksbeard
"CRVE3",,"Crepis vesicaria L.",beaked hawksbeard
"CRVET",,"Crepis vesicaria L. ssp. taraxacifolia (Thuill.) Thell.",beaked hawksbeard
"CRAN5",,"Crocus angustifolius Weston",cloth of gold
"CRIM4",,"Crocus imperati Ten.",early crocus
"CRSI6",,"Crocus sieberi J. Gay",Sieber's crocus
"CRSA4",,"Crotalaria sagittalis L.",arrowhead rattlebox
"CRCA6",,"Croton capitatus Michx.",hogwort
"CRLA13",,"Cruciata laevipes Opiz",smooth bedstraw
"CRPE10",,"Cruciata pedemontana (Bellardi) Ehrend.",piedmont bedstraw
"CRSC",,"Crypsis schoenoides (L.) Lam.",swamp pricklegrass
"CRST2",,"Cryptogramma stelleri (S.G. Gmel.) Prantl",fragile rockbrake
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"CTMA",,"Ctenidium malacodes Mitt.",ctenidium moss
"CTMO",,"Ctenidium molluscum (Hedw.) Mitt.",mollusc ctenidium moss
"CUAN",,"Cucumis anguria L.",West Indian gherkin
"CUANA",,"Cucumis anguria L. var. anguria ",West Indian gherkin
"CUME",,"Cucumis melo L.",cantaloupe
"CUSA4",,"Cucumis sativus L.",garden cucumber
"CUMA3",,"Cucurbita maxima Duchesne",winter squash
"CUPE",,"Cucurbita pepo L.",field pumpkin
"CUPEP",,"Cucurbita pepo L. var. pepo ",field pumpkin
"CUOR",,"Cunila origanoides (L.) Britton",common dittany
"CUVI",,"Cuphea viscosissima Jacq.",blue waxweed
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CUEP2",,"Cuscuta epilinum Weihe",flax dodder
"CUEP",,"Cuscuta epithymum (L.) L.",clover dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUME4",,"Cuscuta megalocarpa Rydb.",bigfruit dodder
"CUOB",,"Cuscuta obtusiflora Kunth",Peruvian dodder
"CUOBG",,"Cuscuta obtusiflora Kunth var. glandulosa Engelm.",Peruvian dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUPO",,"Cuscuta polygonorum Engelm.",smartweed dodder
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYLE7",,"Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P. Wilson",marsh parsley
"CYOB2",,"Cydonia oblonga Mill.",quince
"CYMU",,"Cymbalaria muralis G. Gaertn., B. Mey. & Scherb.",Kenilworth ivy
"CYLA",,"Cynanchum laeve (Michx.) Pers.",honeyvine
"CYLO11",,"Cynanchum louiseae Kartesz & Gandhi",Louise's swallow-wort
"CYRO8",,"Cynanchum rossicum (Kleopow) Borhidi",European swallow-wort
"CYVI3",,"Cynanchum vincetoxicum (L.) Pers.",white swallow-wort
"CYDA",,"Cynodon dactylon (L.) Pers.",Bermudagrass
"CYAM3",,"Cynoglossum amabile Stapf & J.R. Drumm.",Chinese hound's tongue
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"CYVI",,"Cynoglossum virginianum L.",wild comfrey
"CYVIB",,"Cynoglossum virginianum L. var. boreale (Fernald) Cooperr.",wild comfrey
"CYVIV",,"Cynoglossum virginianum L. var. virginianum ",wild comfrey
"CYCR",,"Cynosurus cristatus L.",crested dogstail grass
"CYEC",,"Cynosurus echinatus L.",bristly dogstail grass
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"CYAM2",,"Cyperus amuricus Maxim.",Asian flatsedge
"CYBI6",,"Cyperus bipartitus Torr.",slender flatsedge
"CYCO",,"Cyperus compressus L.",poorland flatsedge
"CYDE2",,"Cyperus dentatus Torr.",toothed flatsedge
"CYDI3",,"Cyperus diandrus Torr.",umbrella flatsedge
"CYDI4",,"Cyperus difformis L.",variable flatsedge
"CYEC2",,"Cyperus echinatus (L.) Alph. Wood",globe flatsedge
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"CYES",,"Cyperus esculentus L.",yellow nutsedge
"CYESL",,"Cyperus esculentus L. var. leptostachyus Boeckeler",yellow nutsedge
"CYESM",,"Cyperus esculentus L. var. macrostachyus Boeckeler",yellow nutsedge
"CYFI",,"Cyperus filicinus Vahl",fern flatsedge
"CYFL",,"Cyperus flavescens L.",yellow flatsedge
"CYFL5",,"Cyperus flavicomus Michx.",whiteedge flatsedge
"CYGR2",,"Cyperus grayi Torr.",Gray's flatsedge
"CYHO",,"Cyperus houghtonii Torr.",Houghton's flatsedge
"CYIN6",,"Cyperus involucratus Rottb.",umbrella plant
"CYIR",,"Cyperus iria L.",ricefield flatsedge
"CYLU2",,"Cyperus lupulinus (Spreng.) Marcks",Great Plains flatsedge
"CYLUL",,"Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus ",Great Plains flatsedge
"CYLUM",,"Cyperus lupulinus (Spreng.) Marcks ssp. macilentus (Fernald) Marcks",Great Plains flatsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYPL3",,"Cyperus plukenetii Fernald",Plukenet's flatsedge
"CYPO",,"Cyperus polystachyos Rottb.",manyspike flatsedge
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"CYPS",,"Cyperus pseudovegetus Steud.",marsh flatsedge
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"CYRER2",,"Cyperus retrorsus Chapm. var. retrorsus ",pine barren flatsedge
"CYRO",,"Cyperus rotundus L.",nutgrass
"CYSC3",,"Cyperus schweinitzii Torr.",Schweinitz's flatsedge
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"CYAN2",,"Cypripedium ×andrewsii A.M. Fuller [candidum × parviflorum]",hybrid ladyslipper
"CYANA",,"Cypripedium ×andrewsii A.M. Fuller var. ×andrewsii [candidum × parviflorum var. makasin]",hybrid ladyslipper
"CYANL2",,"Cypripedium ×andrewsii A.M. Fuller (pro nm.) var. landonii (Garay) B. Boivin (pro nm.) [× andrewsii var. favillianum × parviflorum var. parviflorum ]",hybrid ladyslipper
"CYAC3",,"Cypripedium acaule Aiton",moccasin flower
"CYAR5",,"Cypripedium arietinum W.T. Aiton",ram's head lady's slipper
"CYCA5",,"Cypripedium candidum Muhl. ex Willd.",white lady's slipper
"CYPA19",,"Cypripedium parviflorum Salisb.",lesser yellow lady's slipper
"CYPAM3",,"Cypripedium parviflorum Salisb. var. makasin (Farw.) Sheviak",greater yellow lady's slipper
"CYPAP4",,"Cypripedium parviflorum Salisb. var. parviflorum ",lesser yellow lady's slipper
"CYPAP3",,"Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight",greater yellow lady's slipper
"CYRE6",,"Cypripedium reginae Walter",showy lady's slipper
"CYFA2",,"Cyrtomium falcatum (L. f.) C. Presl",Japanese netvein hollyfern
"CYBU3",,"Cystopteris bulbifera (L.) Bernh.",bulblet bladderfern
"CYFR2",,"Cystopteris fragilis (L.) Bernh.",brittle bladderfern
"CYPR4",,"Cystopteris protrusa (Weath.) Blasdell",lowland bladderfern
"CYTE7",,"Cystopteris tenuis (Michx.) Desv.",upland brittle bladderfern
"CYSC4",,"Cytisus scoparius (L.) Link",Scotch broom
"CYSCS2",,"Cytisus scoparius (L.) Link var. scoparius ",Scotch broom
"CYVI8",,"Cytisus villosus Pourr.",hairybroom
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLA",,"Dactylis glomerata L. ssp. aschersoniana (Graebn.) Thell.",Ascherson's orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAAE",,"Dactyloctenium aegyptium (L.) Willd.",Egyptian grass
"DAVI6",,"Dactylorhiza viridis (L.) R.M. Bateman, A.M. Pridgeon & M.W. Chase",longbract frog orchid
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"DARE",,"Dalibarda repens L.",robin runaway
"DACO",,"Danthonia compressa Austin",flattened oatgrass
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"DAME3",,"Daphne mezereum L.",paradise plant
"DAFR6",,"Dasiphora fruticosa (L.) Rydb.",shrubby cinquefoil
"DAFRF",,"Dasiphora fruticosa (L.) Rydb. ssp. floribunda (Pursh) Kartesz",shrubby cinquefoil
"DAIN2",,"Datura inoxia Mill.",pricklyburr
"DAST",,"Datura stramonium L.",jimsonweed
"DAWR2",,"Datura wrightii Regel",sacred thorn-apple
"DACA6",,"Daucus carota L.",Queen Anne's lace
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"DEBA4",,"Decumaria barbara L.",woodvamp
"DEPU2",,"Dennstaedtia punctilobula (Michx.) T. Moore",eastern hayscented fern
"DEAC4",,"Deparia acrostichoides (Sw.) M. Kato",silver false spleenwort
"DECE",,"Deschampsia cespitosa (L.) P. Beauv.",tufted hairgrass
"DEDA",,"Deschampsia danthonioides (Trin.) Munro",annual hairgrass
"DEFL",,"Deschampsia flexuosa (L.) Trin.",wavy hairgrass
"DEFLF",,"Deschampsia flexuosa (L.) Trin. var. flexuosa ",wavy hairgrass
"DEFLM",,"Deschampsia flexuosa (L.) Trin. var. montana (L.) Ducomm.",mountain wavy hairgrass
"DEPI",,"Descurainia pinnata (Walter) Britton",western tansymustard
"DEPIB",,"Descurainia pinnata (Walter) Britton ssp. brachycarpa (Richardson) Detling",western tansymustard
"DEPIP3",,"Descurainia pinnata (Walter) Britton ssp. pinnata ",western tansymustard
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"DECA7",,"Desmodium canadense (L.) DC.",showy ticktrefoil
"DECA8",,"Desmodium canescens (L.) DC.",hoary ticktrefoil
"DECI",,"Desmodium ciliare (Muhl. ex Willd.) DC.",hairy small-leaf ticktrefoil
"DECIC",,"Desmodium ciliare (Muhl. ex Willd.) DC. var. ciliare ",hairy small-leaf ticktrefoil
"DECU",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don",largebract ticktrefoil
