Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CHVIL10",,"Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. viscidiflorus var. latifolius (D.C. Eaton) Greene",yellow rabbitbrush
"CHVIS5",,"Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. viscidiflorus var. stenophyllus (A. Gray) H.M. Hall",yellow rabbitbrush
"CHVIV4",,"Chrysothamnus viscidiflorus (Hook.) Nutt. ssp. viscidiflorus var. viscidiflorus ",yellow rabbitbrush
"CIAR5",,"Cicer arietinum L.",chick pea
"CIIN",,"Cichorium intybus L.",chicory
"CIBU",,"Cicuta bulbifera L.",bulblet-bearing water hemlock
"CIDO",,"Cicuta douglasii (DC.) J.M. Coult. & Rose",western water hemlock
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"CIMAA",,"Cicuta maculata L. var. angustifolia Hook.",spotted water hemlock
"CIMAM",,"Cicuta maculata L. var. maculata ",spotted water hemlock
"CILA2",,"Cinna latifolia (Trevis. ex Goepp.) Griseb.",drooping woodreed
"CIAL",,"Circaea alpina L.",small enchanter's nightshade
"CIALA",,"Circaea alpina L. ssp. alpina ",small enchanter's nightshade
"CIALP2",,"Circaea alpina L. ssp. pacifica (Asch. & Magnus) P.H. Raven",small enchanter's nightshade
"CIAR4",,"Cirsium arvense (L.) Scop.",Canada thistle
"CIBR",,"Cirsium brevifolium Nutt.",Palouse thistle
"CIBR2",,"Cirsium brevistylum Cronquist",clustered thistle
"CICA11",,"Cirsium canescens Nutt.",prairie thistle
"CICA6",,"Cirsium canovirens (Rydb.) Petr.",graygreen thistle
"CIEA",,"Cirsium eatonii (A. Gray) B.L. Rob.",Eaton's thistle
"CIED",,"Cirsium edule Nutt.",edible thistle
"CIFL",,"Cirsium flodmanii (Rydb.) Arthur",Flodman's thistle
"CIFO",,"Cirsium foliosum (Hook.) DC.",elk thistle
"CIHO",,"Cirsium hookerianum Nutt.",white thistle
"CISC2",,"Cirsium scariosum Nutt.",meadow thistle
"CISU",,"Cirsium subniveum Rydb.",Jackson Hole thistle
"CIUN",,"Cirsium undulatum (Nutt.) Spreng.",wavyleaf thistle
"CIUNU",,"Cirsium undulatum (Nutt.) Spreng. var. undulatum ",wavyleaf thistle
"CIVU",,"Cirsium vulgare (Savi) Ten.",bull thistle
"CIRO2",,"Cistanthe rosea (S. Watson) Hershkovitz",rosy pussypaws
"CIUM",,"Cistanthe umbellata (Torr.) Hershkovitz",Mt. Hood pussypaws
"CIUMC",,"Cistanthe umbellata (Torr.) Hershkovitz var. caudicifera (A. Gray) Kartesz & Gandhi",Mt. Hood pussypaws
"CIUMU",,"Cistanthe umbellata (Torr.) Hershkovitz var. umbellata ",Mt. Hood pussypaws
"CLPU",,"Clarkia pulchella Pursh",pinkfairies
"CLRH",,"Clarkia rhomboidea Douglas ex Hook.",diamond clarkia
"CLAR3",,"Claytonia arenicola L.F. Hend.",sand springbeauty
"CLCO3",,"Claytonia cordifolia S. Watson",heartleaf springbeauty
"CLEX2",,"Claytonia exigua Torr. & A. Gray",serpentine springbeauty
"CLEXE2",,"Claytonia exigua Torr. & A. Gray ssp. exigua ",serpentine springbeauty
"CLLA2",,"Claytonia lanceolata Pall. ex Pursh",lanceleaf springbeauty
"CLLAI",,"Claytonia lanceolata Pall. ex Pursh var. idahoensis R.J. Davis",Idaho springbeauty
"CLLAL",,"Claytonia lanceolata Pall. ex Pursh var. lanceolata ",lanceleaf springbeauty
"CLME",,"Claytonia megarhiza (A. Gray) Parry ex S. Watson",alpine springbeauty
"CLMEB",,"Claytonia megarhiza (A. Gray) Parry ex S. Watson var. bellidifolia (Rydb.) C.L. Hitchc.",alpine springbeauty
"CLMEM",,"Claytonia megarhiza (A. Gray) Parry ex S. Watson var. megarhiza ",alpine springbeauty
"CLMU5",,"Claytonia multiscapa Rydb.",lanceleaf springbeauty
"CLPA5",,"Claytonia parviflora Douglas ex Hook.",streambank springbeauty
"CLPAP",,"Claytonia parviflora Douglas ex Hook. ssp. parviflora ",streambank springbeauty
"CLPE",,"Claytonia perfoliata Donn ex Willd.",miner's lettuce
"CLPEP",,"Claytonia perfoliata Donn ex Willd. ssp. perfoliata ",miner's lettuce
"CLRU2",,"Claytonia rubra (Howell) Tidestr.",redstem springbeauty
"CLRUD",,"Claytonia rubra (Howell) Tidestr. ssp. depressa (A. Gray) John M. Mill. & K.L. Chambers",redstem springbeauty
"CLRUR",,"Claytonia rubra (Howell) Tidestr. ssp. rubra ",redstem springbeauty
"CLSI2",,"Claytonia sibirica L.",Siberian springbeauty
"CLSIS",,"Claytonia sibirica L. var. sibirica ",Siberian springbeauty
"CLCO2",,"Clematis columbiana (Nutt.) Torr. & A. Gray",rock clematis
"CLCOC2",,"Clematis columbiana (Nutt.) Torr. & A. Gray var. columbiana ",rock clematis
"CLHI",,"Clematis hirsutissima Pursh",hairy clematis
"CLHIH",,"Clematis hirsutissima Pursh var. hirsutissima ",hairy clematis
"CLLI2",,"Clematis ligusticifolia Nutt.",western white clematis
"CLLIL2",,"Clematis ligusticifolia Nutt. var. ligusticifolia ",western white clematis
"CLOC2",,"Clematis occidentalis (Hornem.) DC.",western blue virginsbower
"CLOCG",,"Clematis occidentalis (Hornem.) DC. var. grosseserrata (Rydb.) J. Pringle",western blue virginsbower
"CLOR",,"Clematis orientalis L.",Oriental virginsbower
"CLLU2",,"Cleome lutea Hook.",yellow spiderflower
"CLLUL",,"Cleome lutea Hook. var. lutea ",yellow spiderflower
"CLPL",,"Cleome platycarpa Torr.",golden spiderflower
"CLSE",,"Cleome serrulata Pursh",Rocky Mountain beeplant
"CLHI2",,"Cleomella hillmanii A. Nelson",Hillman's stinkweed
"CLMA3",,"Cleomella macbrideana Payson",MacBride cleomella
"CLPA4",,"Cleomella parviflora A. Gray",slender cleomella
"CLPL2",,"Cleomella plocasperma S. Watson",twisted cleomella
"CLDO2",,"Clinopodium douglasii (Benth.) Kuntze",yerba buena
"CLUN2",,"Clintonia uniflora (Menzies ex Schult. & Schult. f.) Kunth",bride's bonnet
"CNBE",,"Cnicus benedictus L.",blessed thistle
"COGR2",,"Collinsia grandiflora Lindl.",giant blue eyed Mary
"COPA3",,"Collinsia parviflora Lindl.",maiden blue eyed Mary
"CODE",,"Collomia debilis (S. Watson) Greene",alpine collomia
"CODEC",,"Collomia debilis (S. Watson) Greene var. camporum Payson",alpine collomia
"CODED",,"Collomia debilis (S. Watson) Greene var. debilis ",alpine collomia
"CODET",,"Collomia debilis (S. Watson) Greene var. trifida Payson",alpine collomia
"COGR4",,"Collomia grandiflora Douglas ex Lindl.",grand collomia
"COHE2",,"Collomia heterophylla Douglas ex Hook.",variableleaf collomia
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
"COMA3",,"Collomia macrocalyx Leiberg ex Brand",bristleflower collomia
"COTE",,"Collomia tenella A. Gray",diffuse collomia
"COTI2",,"Collomia tinctoria Kellogg",staining collomia
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"COPA28",,"Comarum palustre L.",purple marshlocks
"COWI",,"Conimitella williamsii (D.C. Eaton) Rydb.",Williams' miterwort
"COMA2",,"Conium maculatum L.",poison hemlock
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"COCAG",,"Conyza canadensis (L.) Cronquist var. glabrata (A. Gray) Cronquist",Canadian horseweed
"COOC",,"Coptis occidentalis (Nutt.) Torr. & A. Gray",Idaho goldthread
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAM7",,"Corallorhiza maculata (Raf.) Raf. var. maculata ",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"COME17",,"Corallorhiza mertensiana Bong.",Pacific coralroot
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTS3",,"Corallorhiza striata Lindl. var. striata ",hooded coralroot
"COSTV2",,"Corallorhiza striata Lindl. var. vreelandii (Rydb.) L.O. Williams",Vreeland's coralroot
"COTR18",,"Corallorhiza trifida Chatelain",yellow coralroot
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"COCA7",,"Cordylanthus capitatus Nutt. ex Benth.",Yakima bird's-beak
"COPA9",,"Cordylanthus parviflorus (Ferris) Wiggins",purple bird's-beak
"CORA5",,"Cordylanthus ramosus Nutt. ex Benth.",bushy bird's beak
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIA",,"Coreopsis tinctoria Nutt. var. atkinsoniana (Douglas ex Lindl.) H.M. Parker ex E.B. Sm.",Atkinson's tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COAM8",,"Corispermum americanum (Nutt.) Nutt.",American bugseed
"COAMA2",,"Corispermum americanum (Nutt.) Nutt. var. americanum ",American bugseed
"COPA37",,"Corispermum pacificum Mosyakin",common bugseed
"COVI5",,"Corispermum villosum Rydb.",hairy bugseed
"COCA13",,"Cornus canadensis L.",bunchberry dogwood
"CONU4",,"Cornus nuttallii Audubon ex Torr. & A. Gray",Pacific dogwood
"COSE16",,"Cornus sericea L.",redosier dogwood
"COSEO",,"Cornus sericea L. ssp. occidentalis (Torr. & A. Gray) Fosberg",western dogwood
"COSES",,"Cornus sericea L. ssp. sericea ",redosier dogwood
"COUN",,"Cornus unalaschkensis Ledeb.",western cordilleran bunchberry
"COAU2",,"Corydalis aurea Willd.",scrambled eggs
"COCA15",,"Corydalis caseana A. Gray",Sierra fumewort
"COCAC",,"Corydalis caseana A. Gray ssp. cusickii (S. Watson) G.B. Ownbey",Cusick's fumewort
"COCAH2",,"Corydalis caseana A. Gray ssp. hastata (Rydb.) G.B. Ownbey",Sierra fumewort
"COCO6",,"Corylus cornuta Marshall",beaked hazelnut
"COCOC2",,"Corylus cornuta Marshall var. cornuta ",beaked hazelnut
"COAC2",,"Cotoneaster acutifolius Turcz.",Peking cotoneaster
"CRAQ",,"Crassula aquatica (L.) Schoenl.",water pygmyweed
"CRVI6",,"Crassula viridis (S. Watson) Bywater & Wickens",pricklyseed pygmyweed
"CRCH",,"Crataegus chrysocarpa Ashe",fireberry hawthorn
"CRCHC2",,"Crataegus chrysocarpa Ashe var. chrysocarpa ",red haw
"CRCHP2",,"Crataegus chrysocarpa Ashe var. piperi (Britton) Kruschke",Piper's hawthorn
"CRDO2",,"Crataegus douglasii Lindl.",black hawthorn
"CROK",,"Crataegus okanaganensis Phipps & R. O'Kennon",Okanagan Valley hawthorn
"CROK2",,"Crataegus okennonii Phipps",O'kennon's hawthorn
"CRRI",,"Crataegus rivularis Nutt.",river hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CRSU16",,"Crataegus suksdorfii (Sarg.) Kruschke",Suksdorf's hawthorn
"CRAC2",,"Crepis acuminata Nutt.",tapertip hawksbeard
"CRACA",,"Crepis acuminata Nutt. ssp. acuminata ",tapertip hawksbeard
"CRAT",,"Crepis atribarba A. Heller",slender hawksbeard
"CRATA2",,"Crepis atribarba A. Heller ssp. atribarba ",slender hawksbeard
"CRATO",,"Crepis atribarba A. Heller ssp. originalis (Babc. & Stebbins) Babc. & Stebbins",slender hawksbeard
"CRBA2",,"Crepis bakeri Greene",Baker's hawksbeard
"CRBAI",,"Crepis bakeri Greene ssp. idahoensis Babc. & Stebbins",Idaho hawksbeard
"CRCA3",,"Crepis capillaris (L.) Wallr.",smooth hawksbeard
"CRIN4",,"Crepis intermedia A. Gray",limestone hawksbeard
"CRMO4",,"Crepis modocensis Greene",Modoc hawksbeard
"CRMOM",,"Crepis modocensis Greene ssp. modocensis ",Modoc hawksbeard
"CRNA",,"Crepis nana Richardson",dwarf alpine hawksbeard
"CRNAN",,"Crepis nana Richardson ssp. nana ",dwarf alpine hawksbeard
"CRNAR",,"Crepis nana Richardson ssp. ramosa Babc.",dwarf alpine hawksbeard
"CROC",,"Crepis occidentalis Nutt.",largeflower hawksbeard
"CROCC2",,"Crepis occidentalis Nutt. ssp. costata (A. Gray) Babc. & Stebbins",largeflower hawksbeard
"CROCO2",,"Crepis occidentalis Nutt. ssp. occidentalis ",largeflower hawksbeard
"CROCP",,"Crepis occidentalis Nutt. ssp. pumila (Rydb.) Babc. & Stebbins",largeflower hawksbeard
"CRRU3",,"Crepis runcinata (James) Torr. & A. Gray",fiddleleaf hawksbeard
"CRRUG",,"Crepis runcinata (James) Torr. & A. Gray ssp. glauca (Nutt.) Babc. & Stebbins",fiddleleaf hawksbeard
"CRRUH2",,"Crepis runcinata (James) Torr. & A. Gray ssp. hispidulosa (Howell ex Rydb.) Babc. & Stebbins",fiddleleaf hawksbeard
"CRRUR",,"Crepis runcinata (James) Torr. & A. Gray ssp. runcinata ",fiddleleaf hawksbeard
"CRSE11",,"Croton setigerus Hook.",dove weed
"CRAN11",,"Crucianella angustifolia L.",narrowleaf crucianella
"CRPE10",,"Cruciata pedemontana (Bellardi) Ehrend.",piedmont bedstraw
"CRVU2",,"Crupina vulgaris Cass.",common crupina
"CRVUV",,"Crupina vulgaris Cass. var. vulgaris ",common crupina
"CRAL2",,"Crypsis alopecuroides (Piller & Mitterp.) Schrad.",foxtail pricklegrass
"CRVA2",,"Crypsis vaginiflora (Forssk.) Opiz",modest prickle grass
"CRAF",,"Cryptantha affinis (A. Gray) Greene",quill cryptantha
"CRAM3",,"Cryptantha ambigua (A. Gray) Greene",basin cryptantha
"CRBR7",,"Cryptantha breviflora (Osterh.) Payson",Uinta basin cryptantha
"CRCA7",,"Cryptantha caespitosa (A. Nelson) Payson",tufted cryptantha
"CRCE",,"Cryptantha celosioides (Eastw.) Payson",buttecandle
"CRCI2",,"Cryptantha circumscissa (Hook. & Arn.) I.M. Johnst.",cushion cryptantha
"CRCIC2",,"Cryptantha circumscissa (Hook. & Arn.) I.M. Johnst. var. circumscissa ",cushion cryptantha
"CREC",,"Cryptantha echinella Greene",prickly cryptantha
"CRFE3",,"Cryptantha fendleri (A. Gray) Greene",sanddune cryptantha
"CRFL4",,"Cryptantha flaccida (Douglas ex Lehm.) Greene",weakstem cryptantha
"CRFL6",,"Cryptantha flavoculata (A. Nelson) Payson",roughseed cryptantha
"CRGR3",,"Cryptantha gracilis Osterh.",narrowstem cryptantha
"CRHU2",,"Cryptantha humilis (A. Gray) Payson",roundspike cryptantha
"CRIN8",,"Cryptantha intermedia (A. Gray) Greene",Clearwater cryptantha
"CRIN9",,"Cryptantha interrupta (Greene) Payson",Elko cryptantha
"CRKE",,"Cryptantha kelseyana Greene",Kelsey's cryptantha
"CRPR3",,"Cryptantha propria (A. Nelson & J.F. Macbr.) Payson",Malheur cryptantha
"CRPT",,"Cryptantha pterocarya (Torr.) Greene",wingnut cryptantha
"CRPTP2",,"Cryptantha pterocarya (Torr.) Greene var. pterocarya ",wingnut cryptantha
"CRRE5",,"Cryptantha recurvata Coville",curvenut cryptantha
"CRRU4",,"Cryptantha rugulosa (Payson) Payson",wrinkled cryptantha
"CRSA6",,"Cryptantha salmonensis (A. Nelson & J.F. Macbr.) Payson",Salmon River cryptantha
"CRSC2",,"Cryptantha scoparia A. Nelson",Pinyon Desert cryptantha
"CRSI2",,"Cryptantha simulans Greene",pinewoods cryptantha
"CRSO3",,"Cryptantha sobolifera Payson",Waterton Lakes cryptantha
"CRSP4",,"Cryptantha spiculifera (Piper) Payson",Snake River cryptantha
"CRTO4",,"Cryptantha torreyana (A. Gray) Greene",Torrey's cryptantha
"CRWA2",,"Cryptantha watsonii (A. Gray) Greene",Watson's cryptantha
"CRAC3",,"Cryptogramma acrostichoides R. Br.",American rockbrake
"CRCA23",,"Cryptogramma cascadensis E.R. Alverson",Cascade rockbrake
"CUAP2",,"Cuscuta approximata Bab.",alfalfa dodder
"CUCA",,"Cuscuta californica Hook. & Arn.",chaparral dodder
"CUCAB",,"Cuscuta californica Hook. & Arn. var. breviflora Engelm.",chaparral dodder
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUDE2",,"Cuscuta denticulata Engelm.",desert dodder
"CUDED",,"Cuscuta denticulata Engelm. var. denticulata ",desert dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUIN",,"Cuscuta indecora Choisy",bigseed alfalfa dodder
"CUINN",,"Cuscuta indecora Choisy var. neuropetala (Engelm.) Hitchc.",bigseed dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUDO3",,"Cusickiella douglasii (A. Gray) Rollins",alkali cusickiella
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYAC",,"Cymopterus acaulis (Pursh) Raf.",plains springparsley
"CYACA",,"Cymopterus acaulis (Pursh) Raf. var. acaulis ",plains springparsley
"CYACG",,"Cymopterus acaulis (Pursh) Raf. var. greeleyorum J. Grimes & Packard",Greeley springparsley
"CYCO4",,"Cymopterus corrugatus M.E. Jones",wrinklewing springparsley
"CYDA3",,"Cymopterus davisii R.L. Hartm.",Davis' springparsley
"CYDO2",,"Cymopterus douglassii R.L. Hartm. & Constance",Douglass' springparsley
"CYGL",,"Cymopterus glaucus Nutt.",waxy springparsley
"CYIB",,"Cymopterus ibapensis M.E. Jones",Ibapah springparsley
"CYLO",,"Cymopterus longipes S. Watson",longstalk springparsley
"CYNI3",,"Cymopterus nivalis S. Watson",snowline springparsley
"CYPU",,"Cymopterus purpurascens (A. Gray) M.E. Jones",widewing springparsley
"CYLA",,"Cynanchum laeve (Michx.) Pers.",honeyvine
"CYDA",,"Cynodon dactylon (L.) Pers.",Bermudagrass
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"CYCR",,"Cynosurus cristatus L.",crested dogstail grass
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"CYBI6",,"Cyperus bipartitus Torr.",slender flatsedge
"CYDI4",,"Cyperus difformis L.",variable flatsedge
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"CYES",,"Cyperus esculentus L.",yellow nutsedge
"CYESL",,"Cyperus esculentus L. var. leptostachyus Boeckeler",yellow nutsedge
"CYLU2",,"Cyperus lupulinus (Spreng.) Marcks",Great Plains flatsedge
"CYLUL",,"Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus ",Great Plains flatsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYSC3",,"Cyperus schweinitzii Torr.",Schweinitz's flatsedge
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"CYFA",,"Cypripedium fasciculatum Kellogg ex S. Watson",clustered lady's slipper
"CYMO2",,"Cypripedium montanum Douglas ex Lindl.",mountain lady's slipper
"CYPA19",,"Cypripedium parviflorum Salisb.",lesser yellow lady's slipper
"CYPAP3",,"Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight",greater yellow lady's slipper
"CYFR2",,"Cystopteris fragilis (L.) Bernh.",brittle bladderfern
"CYSC4",,"Cytisus scoparius (L.) Link",Scotch broom
"CYSCS2",,"Cytisus scoparius (L.) Link var. scoparius ",Scotch broom
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAOR2",,"Dalea ornata (Douglas ex Hook.) Eaton & J. Wright",Blue Mountain prairie clover
"DACA12",,"Damasonium californicum Torr. ex Benth.",California damsonium
"DACA3",,"Danthonia californica Bol.",California oatgrass
"DAIN",,"Danthonia intermedia Vasey",timber oatgrass
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"DAUN",,"Danthonia unispicata (Thurb.) Munro ex Macoun",onespike danthonia
"DAFR6",,"Dasiphora fruticosa (L.) Rydb.",shrubby cinquefoil
"DAFRF",,"Dasiphora fruticosa (L.) Rydb. ssp. floribunda (Pursh) Kartesz",shrubby cinquefoil
"DADA",,"Dasynotus daubenmirei I.M. Johnst.",Rocky Mountain whitethroat
"DAST",,"Datura stramonium L.",jimsonweed
"DAWR2",,"Datura wrightii Regel",sacred thorn-apple
"DACA6",,"Daucus carota L.",Queen Anne's lace
"DAPU3",,"Daucus pusillus Michx.",American wild carrot
"DEBU",,"Delphinium ×burkei Greene (pro sp.) [depauperatum × nuttallianum]",larkspur
"DEOC",,"Delphinium ×occidentale (S. Watson) S. Watson (pro sp.) [barbeyi × glaucum]",
"DEAN",,"Delphinium andersonii A. Gray",Anderson's larkspur
"DEBI",,"Delphinium bicolor Nutt.",little larkspur
"DEBIB",,"Delphinium bicolor Nutt. ssp. bicolor ",little larkspur
"DEDE2",,"Delphinium depauperatum Nutt.",slim larkspur
"DEDI11",,"Delphinium distichum Geyer ex Hook.",twospike larkspur
"DEGL2",,"Delphinium glaucescens Rydb.",smooth larkspur
"DEGL3",,"Delphinium glaucum S. Watson",Sierra larkspur
"DENU2",,"Delphinium nuttallianum Pritz. ex Walp.",twolobe larkspur
"DEST",,"Delphinium stachydeum (A. Gray) Tidestr.",spiked larkspur
"DESU7",,"Delphinium sutherlandii Warnock",Sutherland's larkspur
"DECE",,"Deschampsia cespitosa (L.) P. Beauv.",tufted hairgrass
"DEDA",,"Deschampsia danthonioides (Trin.) Munro",annual hairgrass
"DEEL",,"Deschampsia elongata (Hook.) Munro",slender hairgrass
"DECA6",,"Descurainia californica (A. Gray) O.E. Schulz",Sierra tansymustard
"DEIN5",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn",mountain tansymustard
"DEINI",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. incana ",mountain tansymustard
"DEINI2",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. incisa (Engelm. ex A. Gray) Kartesz & Gandhi",mountain tansymustard
"DEINP",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. procera (Greene) Kartesz & Gandhi",mountain tansymustard
"DEINV",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. viscosa (Rydb.) Kartesz & Gandhi",mountain tansymustard
"DEPI",,"Descurainia pinnata (Walter) Britton",western tansymustard
"DEPIF",,"Descurainia pinnata (Walter) Britton ssp. filipes (A. Gray) Detling",western tansymustard
"DEPIH",,"Descurainia pinnata (Walter) Britton ssp. halictorum (Cockerell) Detling",western tansymustard
"DEPII",,"Descurainia pinnata (Walter) Britton ssp. intermedia (Rydb.) Detling",western tansymustard
"DEPIN",,"Descurainia pinnata (Walter) Britton ssp. nelsonii (Rydb.) Detling",Nelson's tansymustard
"DEPIP2",,"Descurainia pinnata (Walter) Britton ssp. paysonii Detling",Payson's tansymustard
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"DIAR",,"Dianthus armeria L.",Deptford pink
"DIBA",,"Dianthus barbatus L.",sweetwilliam
"DIDE",,"Dianthus deltoides L.",maiden pink
"DICU",,"Dicentra cucullaria (L.) Bernh.",dutchman's breeches
"DIUN",,"Dicentra uniflora Kellogg",longhorn steer's-head
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACF",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann",western panicgrass
"DIACS",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. sericeum (Schmoll) Freckmann",Pacific panicgrass
"DIACT2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. thermale (Bol.) Freckmann",Geysers panicgrass
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"DIOLS",,"Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould",Scribner's rosette grass
"DIPU",,"Digitalis purpurea L.",purple foxglove
"DIPUP2",,"Digitalis purpurea L. ssp. purpurea ",purple foxglove
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"DIHO2",,"Dimeresia howellii A. Gray",doublet
"DITE4",,"Diplotaxis tenuifolia (L.) DC.",perennial wallrocket
"DIFU2",,"Dipsacus fullonum L.",Fuller's teasel
"DISP",,"Distichlis spicata (L.) Greene",saltgrass
"DOCO",,"Dodecatheon conjugens Greene",Bonneville shootingstar
"DOCOC3",,"Dodecatheon conjugens Greene ssp. conjugens ",Bonneville shootingstar
"DOCOV2",,"Dodecatheon conjugens Greene ssp. viscidum (Piper) H.J. Thomp.",Bonneville shootingstar
"DODE",,"Dodecatheon dentatum Hook.",white shootingstar
"DODED2",,"Dodecatheon dentatum Hook. ssp. dentatum ",white shootingstar
"DOJE",,"Dodecatheon jeffreyi Van Houtte",Sierra shootingstar
"DOJEJ",,"Dodecatheon jeffreyi Van Houtte ssp. jeffreyi ",Sierra shootingstar
"DOPU",,"Dodecatheon pulchellum (Raf.) Merr.",darkthroat shootingstar
"DOPUC",,"Dodecatheon pulchellum (Raf.) Merr. ssp. cusickii (Greene) Calder & Roy L. Taylor",Cusick's shootingstar
"DOPUM3",,"Dodecatheon pulchellum (Raf.) Merr. ssp. monanthum (Greene ex R. Knuth) H.J. Thomp. ex Munz",darkthroat shootingstar
"DOPUP2",,"Dodecatheon pulchellum (Raf.) Merr. ssp. pulchellum ",darkthroat shootingstar
"DOCO7",,"Douglasia conservatorum Björk",Bloom Peak dwarf-primrose
"DOID",,"Douglasia idahoensis Douglass M. Hend.",Idaho dwarf-primrose
"DOMO",,"Douglasia montana A. Gray",Rocky Mountain dwarf-primrose
"DOBA",,"Downingia bacigalupii Weiler",Bach's calicoflower
"DOBI",,"Downingia bicornuta A. Gray",doublehorn calicoflower
"DOBIB",,"Downingia bicornuta A. Gray var. bicornuta ",doublehorn calicoflower
"DOEL",,"Downingia elegans (Douglas ex Lindl.) Torr.",elegant calicoflower
"DOELB",,"Downingia elegans (Douglas ex Lindl.) Torr. var. brachypetala (Gandog.) McVaugh",elegant calicoflower
"DOELE",,"Downingia elegans (Douglas ex Lindl.) Torr. var. elegans ",elegant calicoflower
"DOIN",,"Downingia insignis Greene",harlequin calicoflower
"DOLA2",,"Downingia laeta (Greene) Greene",Great Basin calicoflower
"DRAL4",,"Draba albertina Greene",slender draba
"DRAR2",,"Draba argyrea Rydb.",silver draba
"DRAU",,"Draba aurea Vahl ex Hornem.",golden draba
"DRBR2",,"Draba breweri S. Watson",cushion draba
"DRBRC",,"Draba breweri S. Watson var. cana (Rydb.) Rollins",cushion draba
"DRCA",,"Draba calcifuga Lesica",Lesica's draba
"DRCR2",,"Draba crassifolia Graham",snowbed draba
"DRDE",,"Draba densifolia Nutt.",denseleaf draba
"DRFL",,"Draba fladnizensis Wulfen",Austrian draba
"DRFLF2",,"Draba fladnizensis Wulfen var. fladnizensis ",Austrian draba
"DRGL6",,"Draba globosa Payson",beavertip draba
"DRHI2",,"Draba hitchcockii Rollins",Lost River draba
"DRIN2",,"Draba incerta Payson",Yellowstone draba
"DRINI4",,"Draba incerta Payson var. incerta ",Yellowstone draba
"DRLO",,"Draba lonchocarpa Rydb.",lancepod draba
