Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CYESM",,"Cyperus esculentus L. var. macrostachyus Boeckeler",yellow nutsedge
"CYFI",,"Cyperus filicinus Vahl",fern flatsedge
"CYFL",,"Cyperus flavescens L.",yellow flatsedge
"CYFL5",,"Cyperus flavicomus Michx.",whiteedge flatsedge
"CYFU3",,"Cyperus fuscus L.",brown flatsedge
"CYGI2",,"Cyperus giganteus Vahl",giant flatsedge
"CYGR11",,"Cyperus grayoides Mohlenbr.",Illinois flatsedge
"CYHA",,"Cyperus haspan L.",haspan flatsedge
"CYHY",,"Cyperus hystricinus Fernald",bristly flatsedge
"CYIN6",,"Cyperus involucratus Rottb.",umbrella plant
"CYIR",,"Cyperus iria L.",ricefield flatsedge
"CYLA3",,"Cyperus lancastriensis Porter ex A. Gray",manyflower flatsedge
"CYLE2",,"Cyperus lecontei Torr. ex Steud.",Le Conte's flatsedge
"CYLU2",,"Cyperus lupulinus (Spreng.) Marcks",Great Plains flatsedge
"CYLUL",,"Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus ",Great Plains flatsedge
"CYOC2",,"Cyperus ochraceus Vahl",pond flatsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYOV3",,"Cyperus ovatus Baldw.",ovateleaf flatsedge
"CYOX",,"Cyperus oxylepis Nees ex Steud.",sharpscale flatsedge
"CYPA8",,"Cyperus papyrus L.",papyrus
"CYPI",,"Cyperus pilosus Vahl",fuzzy flatsedge
"CYPL3",,"Cyperus plukenetii Fernald",Plukenet's flatsedge
"CYPO",,"Cyperus polystachyos Rottb.",manyspike flatsedge
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"CYPR2",,"Cyperus prolixus Kunth",mosquito flatsedge
"CYPS",,"Cyperus pseudovegetus Steud.",marsh flatsedge
"CYRE2",,"Cyperus reflexus Vahl",bentawn flatsedge
"CYRE3",,"Cyperus refractus Engelm. ex Boeckeler",reflexed flatsedge
"CYRE14",,"Cyperus retroflexus Buckley",oneflower flatsedge
"CYRE4",,"Cyperus retrofractus (L.) Torr.",rough flatsedge
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"CYRER2",,"Cyperus retrorsus Chapm. var. retrorsus ",pine barren flatsedge
"CYRO",,"Cyperus rotundus L.",nutgrass
"CYSA10",,"Cyperus sanguinolentus Vahl",purpleglume flatsedge
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"CYSU",,"Cyperus surinamensis Rottb.",tropical flatsedge
"CYTE5",,"Cyperus tetragonus Elliott",fourangle flatsedge
"CYTH",,"Cyperus thyrsiflorus Jungh.",southern flatsedge
"CYVI2",,"Cyperus virens Michx.",green flatsedge
"CYKE2",,"Cypripedium kentuckiense C.F. Reed",Kentucky lady's slipper
"CYHU3",,"Cypselea humifusa Turp.",panal
"CYRA",,"Cyrilla racemiflora L.",swamp titi
"CYCA7",,"Cyrtomium caryotideum (Wall. ex Hook. & Grev.) C. Presl",dwarf netvein hollyfern
"CYFA2",,"Cyrtomium falcatum (L. f.) C. Presl",Japanese netvein hollyfern
"CYFO",,"Cyrtomium fortunei J. Sm.",Asian netvein hollyfern
"CYPR4",,"Cystopteris protrusa (Weath.) Blasdell",lowland bladderfern
"CYTE7",,"Cystopteris tenuis (Michx.) Desv.",upland brittle bladderfern
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAAE",,"Dactyloctenium aegyptium (L.) Willd.",Egyptian grass
"DACA7",,"Dalea candida Michx. ex Willd.",white prairie clover
"DACAC",,"Dalea candida Michx. ex Willd. var. candida ",white prairie clover
"DACO2",,"Dalea compacta Spreng.",compact prairie clover
"DACOP",,"Dalea compacta Spreng. var. pubescens (A. Gray) Barneby",compact prairie clover
"DAEM2",,"Dalea emarginata (Torr. & A. Gray) Shinners",wedgeleaf prairie clover
"DAMO4",,"Dalea mountjoyae M. Woods",whitetassels
"DAPH2",,"Dalea phleoides (Torr. & A. Gray) Shinners",slimspike prairie clover
"DAPHP",,"Dalea phleoides (Torr. & A. Gray) Shinners var. phleoides ",slimspike prairie clover
"DAPI2",,"Dalea pinnata (J.F. Gmel.) Barneby",summer farewell
"DAPIT",,"Dalea pinnata (J.F. Gmel.) Barneby var. trifoliata (Chapm.) Barneby",summer farewell
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"DAVI",,"Dalea villosa (Nutt.) Spreng.",silky prairie clover
"DAVIG",,"Dalea villosa (Nutt.) Spreng. var. grisea (Torr. & A. Gray) Barneby",silky prairie clover
"DASE2",,"Danthonia sericea Nutt.",downy danthonia
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"DAMA",,"Dasistoma macrophylla (Nutt.) Raf.",mullein foxglove
"DAQU",,"Datura quercifolia Kunth",Chinese thorn-apple
"DAST",,"Datura stramonium L.",jimsonweed
"DACA6",,"Daucus carota L.",Queen Anne's lace
"DAPU3",,"Daucus pusillus Michx.",American wild carrot
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"DEBA4",,"Decumaria barbara L.",woodvamp
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAC3",,"Delphinium carolinianum Walter ssp. carolinianum ",Carolina larkspur
"DECAV",,"Delphinium carolinianum Walter ssp. vimineum (D. Don) Warnock",Carolina larkspur
"DEAC4",,"Deparia acrostichoides (Sw.) M. Kato",silver false spleenwort
"DEPE6",,"Deparia petersenii (Kunze) M. Kato",Petersen's-Spleenwort
"DEPI",,"Descurainia pinnata (Walter) Britton",western tansymustard
"DEPIB",,"Descurainia pinnata (Walter) Britton ssp. brachycarpa (Richardson) Detling",western tansymustard
"DEPIP3",,"Descurainia pinnata (Walter) Britton ssp. pinnata ",western tansymustard
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"DEIL",,"Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald",Illinois bundleflower
"DETA",,"Desmanthus tatuhyensis Hoehne",dwarf bundleflower
"DETAB",,"Desmanthus tatuhyensis Hoehne var. brevipes (B.L. Turner) Luckow",dwarf bundleflower
"DEVI3",,"Desmanthus virgatus (L.) Willd.",wild tantan
"DECA8",,"Desmodium canescens (L.) DC.",hoary ticktrefoil
"DECI",,"Desmodium ciliare (Muhl. ex Willd.) DC.",hairy small-leaf ticktrefoil
"DECIC",,"Desmodium ciliare (Muhl. ex Willd.) DC. var. ciliare ",hairy small-leaf ticktrefoil
"DECU",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don",largebract ticktrefoil
"DECUC",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. cuspidatum ",largebract ticktrefoil
"DECUL",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. longifolium (Torr. & A. Gray) B.G. Schub.",largebract ticktrefoil
"DEFE",,"Desmodium fernaldii B.G. Schub.",Fernald's ticktrefoil
"DEGL4",,"Desmodium glabellum (Michx.) DC.",Dillenius' ticktrefoil
"DEGL5",,"Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood",pointedleaf ticktrefoil
"DELA2",,"Desmodium laevigatum (Nutt.) DC.",smooth ticktrefoil
"DELI2",,"Desmodium lineatum DC.",sand ticktrefoil
"DEMA2",,"Desmodium marilandicum (L.) DC.",smooth small-leaf ticktrefoil
"DENU4",,"Desmodium nudiflorum (L.) DC.",nakedflower ticktrefoil
"DEOB5",,"Desmodium obtusum (Muhl. ex Willd.) DC.",stiff ticktrefoil
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"DEPAP2",,"Desmodium paniculatum (L.) DC. var. paniculatum ",panicledleaf ticktrefoil
"DEPA7",,"Desmodium pauciflorum (Nutt.) DC.",fewflower ticktrefoil
"DEPE80",,"Desmodium perplexum B.G. Schub.",perplexed ticktrefoil
"DERO3",,"Desmodium rotundifolium DC.",prostrate ticktrefoil
"DESE",,"Desmodium sessilifolium (Torr.) Torr. & A. Gray",sessileleaf ticktrefoil
"DEST2",,"Desmodium strictum (Pursh) DC.",pine barren ticktrefoil
"DETE3",,"Desmodium tenuifolium Torr. & A. Gray",slimleaf ticktrefoil
"DETO",,"Desmodium tortuosum (Sw.) DC.",dixie ticktrefoil
"DETR4",,"Desmodium triflorum (L.) DC.",threeflower ticktrefoil
"DEVI4",,"Desmodium viridiflorum (L.) DC.",velvetleaf ticktrefoil
"DIAR",,"Dianthus armeria L.",Deptford pink
"DIBA",,"Dianthus barbatus L.",sweetwilliam
"DIAC",,"Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark",needleleaf rosette grass
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"DIACF",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann",western panicgrass
"DIACL",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. lindheimeri (Nash) Gould & C.A. Clark",Lindheimer panicgrass
"DIACT",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. thurowii (Scribn. & J.G. Sm.) Gould & C.A. Clark",Thurow's panicgrass
"DIBO2",,"Dichanthelium boscii (Poir.) Gould & C.A. Clark",Bosc's panicgrass
"DICL",,"Dichanthelium clandestinum (L.) Gould",deertongue
"DICO2",,"Dichanthelium commutatum (Schult.) Gould",variable panicgrass
"DICO4",,"Dichanthelium consanguineum (Kunth) Gould & C.A. Clark",blood panicgrass
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"DIDI6",,"Dichanthelium dichotomum (L.) Gould",cypress panicgrass
"DIDID",,"Dichanthelium dichotomum (L.) Gould var. dichotomum ",cypress panicgrass
"DIDIE",,"Dichanthelium dichotomum (L.) Gould var. ensifolium (Baldw. ex Elliott) Gould & C.A. Clark",cypress panicgrass
"DIDIT",,"Dichanthelium dichotomum (L.) Gould var. tenue (Muhl.) Gould & C.A. Clark",cypress panicgrass
"DIER4",,"Dichanthelium erectifolium (Nash) Gould & C.A. Clark",erectleaf panicgrass
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"DILE4",,"Dichanthelium leucothrix (Nash) Freckmann",rough panicgrass
"DILI2",,"Dichanthelium linearifolium (Scribn. ex Nash) Gould",slimleaf panicgrass
"DILO4",,"Dichanthelium longiligulatum (Nash) Freckmann",coastal plain panicgrass
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"DIOLO",,"Dichanthelium oligosanthes (Schult.) Gould var. oligosanthes ",Heller's rosette grass
"DIOLS",,"Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould",Scribner's rosette grass
"DIOV",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark",eggleaf rosette grass
"DIOVA",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark var. addisonii (Nash) Gould & C.A. Clark",Addison's rosette grass
"DIRA",,"Dichanthelium ravenelii (Scribn. & Merr.) Gould",Ravenel's rosette grass
"DISA5",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark",hemlock rosette grass
"DISAP",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. patulum (Scribn. & Merr.) Gould & C.A. Clark",hemlock rosette grass
"DISAT",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. thinium (Hitchc. & Chase) Gould & C.A. Clark",hemlock rosette grass
"DISC2",,"Dichanthelium scabriusculum (Elliott) Gould & C.A. Clark",woolly rosette grass
"DISC3",,"Dichanthelium scoparium (Lam.) Gould",velvet panicum
"DISP2",,"Dichanthelium sphaerocarpon (Elliott) Gould",roundseed panicgrass
"DISPI",,"Dichanthelium sphaerocarpon (Elliott) Gould var. isophyllum (Scribn.) Gould & C.A. Clark",roundseed panicgrass
"DISPS3",,"Dichanthelium sphaerocarpon (Elliott) Gould var. sphaerocarpon ",roundseed panicgrass
"DISP4",,"Dichanthelium spretum (Schult.) Freckmann",Eaton's rosette grass
"DIST5",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann",roughhair rosette grass
"DISTG",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann var. glabrescens (Griseb.) Freckmann",roughhair rosette grass
"DISTL",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann var. leucoblepharis (Trin.) Freckmann",roughhair rosette grass
"DISTS",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann var. strigosum ",roughhair rosette grass
"DIVI7",,"Dichanthelium villosissimum (Nash) Freckmann",whitehair rosette grass
"DIVIV",,"Dichanthelium villosissimum (Nash) Freckmann var. villosissimum ",whitehair rosette grass
"DIWR3",,"Dichanthelium wrightianum (Scribn.) Freckmann",Wright's rosette grass
"DIAN",,"Dichanthium annulatum (Forssk.) Stapf",Kleberg's bluestem
"DIAR5",,"Dichanthium aristatum (Poir.) C.E. Hubbard",Angleton bluestem
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"DIBR2",,"Dicliptera brachiata (Pursh) Spreng.",branched foldwing
"DIDI",,"Didiplis diandra (Nutt. ex DC.) Alph. Wood",waterpurslane
"DIBI",,"Digitaria bicornis (Lam.) Roem. & Schult.",Asian crabgrass
"DICI",,"Digitaria ciliaris (Retz.) Koeler",southern crabgrass
"DICO6",,"Digitaria cognata (Schult.) Pilg.",fall witchgrass
"DIFI",,"Digitaria filiformis (L.) Koeler",slender crabgrass
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"DISE3",,"Digitaria serotina (Walter) Michx.",dwarf crabgrass
"DIVI",,"Digitaria villosa (Walter) Pers.",shaggy crabgrass
"DIVI2",,"Digitaria violascens Link",violet crabgrass
"DIMU",,"Dioclea multiflora (Torr. & A. Gray) C. Mohr",Boykin's clusterpea
"DIDA",,"Diodia dasycephala Cham. & Schltdl.",carretilla
"DITE2",,"Diodia teres Walter",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"DIVI3",,"Diodia virginiana L.",Virginia buttonweed
"DIVIL",,"Diodia virginiana L. var. latifolia Torr. & A. Gray",Virginia buttonweed
"DIVIV2",,"Diodia virginiana L. var. virginiana ",Virginia buttonweed
"DIAL2",,"Dioscorea alata L.",water yam
"DIBU",,"Dioscorea bulbifera L.",air yam
"DIOP",,"Dioscorea oppositifolia L.",Chinese yam
"DIQU",,"Dioscorea quaternata J.F. Gmel.",fourleaf yam
"DIVI4",,"Dioscorea villosa L.",wild yam
"DIVI5",,"Diospyros virginiana L.",common persimmon
"DILO3",,"Diplazium lonchophyllum Kunze",lanceleaf twinsorus fern
"DIPY",,"Diplazium pycnocarpon (Spreng.) Broun",glade fern
"DIMU2",,"Diplotaxis muralis (L.) DC.",annual wallrocket
"DIPA9",,"Dirca palustris L.",eastern leatherwood
"DISP",,"Distichlis spicata (L.) Greene",saltgrass
"DIFR6",,"Ditrysinia fruticosa (W. Bartram) Govaerts & Frodin",Gulf Sebastian-bush
"DOME",,"Dodecatheon meadia L.",pride of Ohio
"DOMEM3",,"Dodecatheon meadia L. ssp. meadia ",pride of Ohio
"DOSE",,"Doellingeria sericocarpoides Small",southern whitetop
"DOJU",,"Dopatrium junceum (Roxb.) Buch.-Ham. ex Benth.",horsefly's eye
"DRBR",,"Draba brachycarpa Nutt. ex Torr. & A. Gray",shortpod draba
"DRCU",,"Draba cuneifolia Nutt. ex Torr. & A. Gray",wedgeleaf draba
"DRCUC",,"Draba cuneifolia Nutt. ex Torr. & A. Gray var. cuneifolia ",wedgeleaf draba
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"DRBR3",,"Drosera brevifolia Pursh",dwarf sundew
"DRCA2",,"Drosera capillaris Poir.",pink sundew
"DRIN3",,"Drosera intermedia Hayne",spoonleaf sundew
"DRTR4",,"Drosera tracyi Macfarlane",Tracy's sundew
"DRCO2",,"Drymaria cordata (L.) Willd. ex Schult.",whitesnow
"DRCOC2",,"Drymaria cordata (L.) Willd. ex Schult. ssp. cordata ",whitesnow
"DRAU5",,"Dryopteris ×australis (Wherry) Small (pro sp.) [celsa × ludoviciana]",woodfern
"DRCE",,"Dryopteris celsa (Wm. Palmer) Knowlt., Palmer & Pollard ex Small",log fern
"DRLU",,"Dryopteris ludoviciana (Kunze) Small",southern woodfern
"DUIN2",,"Duchesnea indica (Andrews) Teschem.",Indian strawberry
"DUAR3",,"Dulichium arundinaceum (L.) Britton",three-way sedge
"DUARA",,"Dulichium arundinaceum (L.) Britton var. arundinaceum ",three-way sedge
"DUER",,"Duranta erecta L.",golden dewdrops
"DYOB",,"Dyschoriste oblongifolia (Michx.) Kuntze",oblongleaf snakeherb
"DYAM",,"Dysphania ambrosioides (L.) Mosyakin & Clemants",Mexican tea
"DYAN2",,"Dysphania anthelmintica (L.) Mosyakin & Clemants",wormseed
"DYBO",,"Dysphania botrys (L.) Mosyakin & Clemants",Jerusalem oak goosefoot
"DYGR",,"Dysphania graveolens (Willd.) Mosyakin & Clemants",fetid goosefoot
"DYPU",,"Dysphania pumilio (R. Br.) Mosyakin & Clemants",clammy goosefoot
"DYPA",,"Dyssodia papposa (Vent.) Hitchc.",fetid marigold
"ECAN2",,"Echinacea angustifolia DC.",narrowleaf purple coneflower
"ECANA",,"Echinacea angustifolia DC. var. angustifolia ",narrowleaf purple coneflower
"ECANS",,"Echinacea angustifolia DC. var. strigosa R.L. McGregor",narrowleaf purple coneflower
"ECPA",,"Echinacea pallida (Nutt.) Nutt.",pale purple coneflower
"ECPU",,"Echinacea purpurea (L.) Moench",eastern purple coneflower
"ECSA",,"Echinacea sanguinea Nutt.",sanguine purple coneflower
"ECCO2",,"Echinochloa colona (L.) Link",jungle rice
"ECCR",,"Echinochloa crus-galli (L.) P. Beauv.",barnyardgrass
"ECCR2",,"Echinochloa crus-pavonis (Kunth) Schult.",gulf cockspur grass
"ECCRM",,"Echinochloa crus-pavonis (Kunth) Schult. var. macera (Wiegand) Gould",gulf cockspur grass
"ECMU2",,"Echinochloa muricata (P. Beauv.) Fernald",rough barnyardgrass
"ECMUM",,"Echinochloa muricata (P. Beauv.) Fernald var. microstachya Wiegand",rough barnyardgrass
"ECMUM2",,"Echinochloa muricata (P. Beauv.) Fernald var. muricata ",rough barnyardgrass
"ECPO3",,"Echinochloa polystachya (Kunth) Hitchc.",creeping river grass
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"ECBE2",,"Echinodorus berteroi (Spreng.) Fassett",upright burhead
"ECCO3",,"Echinodorus cordifolius (L.) Griseb.",creeping burhead
"ECTE2",,"Echinodorus tenellus (Mart. ex Schult. f.) Buchenau",mudbabies
"ECTE5",,"Echinoplaca tetrapla (Zahlbr.) Lücking",echinoplaca lichen
"ECVU",,"Echium vulgare L.",common viper's bugloss
"ECPR",,"Eclipta prostrata (L.) L.",false daisy
"EGDE",,"Egeria densa Planch.",Brazilian waterweed
"EICR",,"Eichhornia crassipes (Mart.) Solms",common water hyacinth
"ELPU2",,"Elaeagnus pungens Thunb.",thorny olive
"ELUM",,"Elaeagnus umbellata Thunb.",autumn olive
"ELUMP",,"Elaeagnus umbellata Thunb. var. parvifolia (Wall. ex Royle) C.K. Schneid.",autumn olive
"ELAM3",,"Elatine americana (Pursh) Arn.",American waterwort
"ELBR5",,"Elatine brachysperma A. Gray",shortseed waterwort
"ELRU",,"Elatine rubella Rydb.",southwestern waterwort
"ELIN5",,"Eleocharis ×inaequilatera D.J. Rosen & Chr. Reid [cellulosa × quadrangulata]",hybrid spikerush
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"ELACA",,"Eleocharis acicularis (L.) Roem. & Schult. var. acicularis ",needle spikerush
"ELACP",,"Eleocharis acicularis (L.) Roem. & Schult. var. porcata S.G. Sm.",needle spikerush
"ELAL",,"Eleocharis albida Torr.",white spikerush
"ELAT",,"Eleocharis atropurpurea (Retz.) J. Presl & C. Presl",purple spikerush
"ELBA2",,"Eleocharis baldwinii (Torr.) Chapm.",Baldwin's spikerush
"ELBR",,"Eleocharis brittonii Svens. ex Small",Britton's spikerush
"ELCE",,"Eleocharis cellulosa Torr.",Gulf Coast spikerush
"ELCO2",,"Eleocharis compressa Sull.",flatstem spikerush
"ELCOC2",,"Eleocharis compressa Sull. var. compressa ",flatstem spikerush
"ELEL2",,"Eleocharis elongata Chapm.",slim spikerush
"ELEN",,"Eleocharis engelmannii Steud.",Engelmann's spikerush
"ELEQ",,"Eleocharis equisetoides (Elliott) Torr.",jointed spikesedge
"ELER",,"Eleocharis erythropoda Steud.",bald spikerush
"ELFA",,"Eleocharis fallax Weath.",creeping spikerush
"ELFL",,"Eleocharis flavescens (Poir.) Urb.",yellow spikerush
"ELFLF",,"Eleocharis flavescens (Poir.) Urb. var. flavescens ",yellow spikerush
"ELGE",,"Eleocharis geniculata (L.) Roem. & Schult.",Canada spikesedge
"ELLA",,"Eleocharis lanceolata Fernald",daggerleaf spikerush
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"ELMI2",,"Eleocharis microcarpa Torr.",smallfruit spikerush
"ELMI3",,"Eleocharis minima Kunth",small spikerush
"ELMO",,"Eleocharis montana (Kunth) Roem. & Schult.",mountain spikerush
"ELMO2",,"Eleocharis montevidensis Kunth",sand spikerush
"ELOB2",,"Eleocharis obtusa (Willd.) Schult.",blunt spikerush
"ELOL",,"Eleocharis olivacea Torr.",bright green spikerush
"ELOLO",,"Eleocharis olivacea Torr. var. olivacea ",bright green spikerush
"ELPA3",,"Eleocharis palustris (L.) Roem. & Schult.",common spikerush
"ELPAP",,"Eleocharis palustris (L.) Roem. & Schult. var. palustris ",common spikerush
"ELPA5",,"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer",dwarf spikerush
"ELQU",,"Eleocharis quadrangulata (Michx.) Roem. & Schult.",squarestem spikerush
"ELRA",,"Eleocharis radicans (A. Dietr.) Kunth",rooted spikerush
"ELRO2",,"Eleocharis rostellata (Torr.) Torr.",beaked spikerush
"ELTE",,"Eleocharis tenuis (Willd.) Schult.",slender spikerush
"ELTET",,"Eleocharis tenuis (Willd.) Schult. var. tenuis ",slender spikerush
"ELTEV",,"Eleocharis tenuis (Willd.) Schult. var. verrucosa (Svens.) Svens.",slender spikerush
"ELTO",,"Eleocharis tortilis (Link) Schult.",twisted spikerush
"ELTR5",,"Eleocharis tricostata Torr.",three-angle spikerush
"ELTU",,"Eleocharis tuberculosa (Michx.) Roem. & Schult.",cone-cup spikerush
"ELVI4",,"Eleocharis vivipara Link",viviparous spikerush
"ELWO",,"Eleocharis wolfii (A. Gray) A. Gray ex Britton",Wolf's spikerush
"ELCA3",,"Elephantopus carolinianus Raeusch.",Carolina elephantsfoot
"ELEL3",,"Elephantopus elatus Bertol.",tall elephantsfoot
"ELNU",,"Elephantopus nudatus A. Gray",smooth elephantsfoot
"ELTO2",,"Elephantopus tomentosus L.",devil's grandmother
"ELIN3",,"Eleusine indica (L.) Gaertn.",Indian goosegrass
"ELGL3",,"Elymus glabriflorus (Vasey ex L.H. Dewey) Scribn. & C.R. Ball",southeastern wildrye
"ELMA",,"Elymus macgregorii R. Brooks & J.J.N. Campb.",early wildrye
"ELVI3",,"Elymus virginicus L.",Virginia wildrye
"ELVIV",,"Elymus virginicus L. var. virginicus ",Virginia wildrye
"EMFO",,"Emilia fosbergii Nicolson",Florida tasselflower
"EMSO",,"Emilia sonchifolia (L.) DC.",lilac tasselflower
"EMSOS",,"Emilia sonchifolia (L.) DC. var. sonchifolia ",lilac tasselflower
"EPMA3",,"Epidendrum magnoliae Muhl.",green fly orchid
"EPMAM",,"Epidendrum magnoliae Muhl. var. magnoliae ",green fly orchid
"EPVI2",,"Epifagus virginiana (L.) W.P.C. Barton",beechdrops
"EPCO",,"Epilobium coloratum Biehler",purpleleaf willowherb
"EQFE",,"Equisetum ×ferrissii Clute (pro sp.) [hyemale × laevigatum]",
"EQHY",,"Equisetum hyemale L.",scouringrush horsetail
"EQHYA",,"Equisetum hyemale L. var. affine (Engelm.) A.A. Eaton",scouringrush horsetail
"EQRA",,"Equisetum ramosissimum Desf.",branched scouringrush
"ERBA",,"Eragrostis bahiensis Schrad. ex Schult.",Bahia lovegrass
"ERBA2",,"Eragrostis barrelieri Daveau",Mediterranean lovegrass
"ERCA",,"Eragrostis capillaris (L.) Nees",lace grass
"ERCI",,"Eragrostis cilianensis (All.) Vign. ex Janchen",stinkgrass
"ERCI2",,"Eragrostis ciliaris (L.) R. Br.",gophertail lovegrass
"ERCU",,"Eragrostis curtipedicellata Buckley",gummy lovegrass
"ERCU2",,"Eragrostis curvula (Schrad.) Nees",weeping lovegrass
"EREL",,"Eragrostis elliottii S. Watson",field lovegrass
"ERGA2",,"Eragrostis gangetica (Roxb.) Steud.",slimflower lovegrass
"ERHI",,"Eragrostis hirsuta (Michx.) Nees",bigtop lovegrass
"ERHY",,"Eragrostis hypnoides (Lam.) Britton, Sterns & Poggenb.",teal lovegrass
"ERIN",,"Eragrostis intermedia Hitchc.",plains lovegrass
"ERJA4",,"Eragrostis japonica (Thunb.) Trin.",pond lovegrass
"ERLU",,"Eragrostis lugens Nees",mourning lovegrass
"ERMI5",,"Eragrostis minor Host",little lovegrass
"ERPE",,"Eragrostis pectinacea (Michx.) Nees ex Steud.",tufted lovegrass
"ERPEM",,"Eragrostis pectinacea (Michx.) Nees ex Steud. var. miserrima (Fourn.) J. Reeder",desert lovegrass
"ERPEP2",,"Eragrostis pectinacea (Michx.) Nees ex Steud. var. pectinacea ",tufted lovegrass
"ERPI2",,"Eragrostis pilosa (L.) P. Beauv.",Indian lovegrass
"ERRE",,"Eragrostis refracta (Muhl.) Scribn.",coastal lovegrass
"ERSE",,"Eragrostis secundiflora J. Presl",red lovegrass
"ERSEO",,"Eragrostis secundiflora J. Presl ssp. oxylepis (Torr.) S.D. Koch",red lovegrass
"ERSP",,"Eragrostis spectabilis (Pursh) Steud.",purple lovegrass
"ERTR3",,"Eragrostis trichodes (Nutt.) Alph. Wood",sand lovegrass
"ERHI12",,"Erechtites hieraciifolius (L.) Raf. ex DC.",American burnweed
"ERHIH2",,"Erechtites hieraciifolius (L.) Raf. ex DC. var. hieraciifolius ",American burnweed
"EROP",,"Eremochloa ophiuroides (Munro) Hack.",centipede grass
"ERAN",,"Erigeron annuus (L.) Pers.",eastern daisy fleabane
"ERPH",,"Erigeron philadelphicus L.",Philadelphia fleabane
"ERPHP",,"Erigeron philadelphicus L. var. philadelphicus ",Philadelphia fleabane
"ERPR16",,"Erigeron procumbens (Houst. ex Mill.) G.L. Nesom",Corpus Christi fleabane
"ERPU",,"Erigeron pulchellus Michx.",robin's plantain
"ERPUP",,"Erigeron pulchellus Michx. var. pulchellus ",robin's plantain
"ERQU",,"Erigeron quercifolius Lam.",oakleaf fleabane
"ERST3",,"Erigeron strigosus Muhl. ex Willd.",prairie fleabane
"ERSTB",,"Erigeron strigosus Muhl. ex Willd. var. beyrichii (Fisch. & C.A. Mey.) Torr. & A. Gray ex A. Gray",Beyrich's fleabane
"ERSTS2",,"Erigeron strigosus Muhl. ex Willd. var. strigosus ",prairie fleabane
