Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"ATCO",,"Atriplex confertifolia (Torr. & Frém.) S. Watson",shadscale saltbush
"ATCO4",,"Atriplex corrugata S. Watson",mat saltbush
"ATCU",,"Atriplex cuneata A. Nelson",valley saltbush
"ATCUC",,"Atriplex cuneata A. Nelson ssp. cuneata ",valley saltbush
"ATEL",,"Atriplex elegans (Moq.) D. Dietr.",wheelscale saltbush
"ATELE",,"Atriplex elegans (Moq.) D. Dietr. var. elegans ",wheelscale saltbush
"ATELT",,"Atriplex elegans (Moq.) D. Dietr. var. thornberi M.E. Jones",wheelscale saltbush
"ATGA2",,"Atriplex garrettii Rydb.",Garrett's saltbush
"ATGR2",,"Atriplex griffithsii Standl.",Griffiths' saltbush
"ATHO",,"Atriplex hortensis L.",garden orache
"ATMI2",,"Atriplex micrantha Ledeb.",twoscale saltbush
"ATOB",,"Atriplex obovata Moq.",mound saltbush
"ATPA8",,"Atriplex pachypoda Stutz & G.L. Chu",thickfoot saltbush
"ATPO2",,"Atriplex powellii S. Watson",Powell's saltweed
"ATPR",,"Atriplex prostrata Bouchér ex DC.",triangle orache
"ATRO",,"Atriplex rosea L.",tumbling saltweed
"ATSA",,"Atriplex saccaria S. Watson",sack saltbush
"ATSE",,"Atriplex semibaccata R. Br.",Australian saltbush
"ATSU2",,"Atriplex subspicata (Nutt.) Rydb.",saline saltbush
"ATTR",,"Atriplex truncata (Torr. ex S. Watson) A. Gray",wedgescale saltbush
"ATWR",,"Atriplex wrightii S. Watson",Wright's saltbush
"AVBA",,"Avena barbata Pott ex Link",slender oat
"AVFA",,"Avena fatua L.",wild oat
"AVSA",,"Avena sativa L.",common oat
"AVHO3",,"Avenula hookeri (Scribn.) Holub",spikeoat
"AYFI",,"Ayenia filiformis S. Watson",Trans-Pecos ayenia
"AYMI",,"Ayenia microphylla A. Gray",dense ayenia
"AYPI",,"Ayenia pilosa Cristobal",hairy ayenia
"AZMI",,"Azolla microphylla Kaulf.",Mexican Mosquito Fern
"BABI",,"Baccharis bigelovii A. Gray",Bigelow's false willow
"BABR",,"Baccharis brachyphylla A. Gray",shortleaf baccharis
"BAEM",,"Baccharis emoryi A. Gray",Emory's baccharis
"BAHA2",,"Baccharis havardii A. Gray",Havard's false willow
"BANE2",,"Baccharis neglecta Britton",Rooseveltweed
"BAPI",,"Baccharis pilularis DC.",coyotebrush
"BAPT",,"Baccharis pteronioides DC.",yerba de pasmo
"BASA4",,"Baccharis salicifolia (Ruiz & Pav.) Pers.",mule-fat
"BASA",,"Baccharis salicina Torr. & A. Gray",willow baccharis
"BASA2",,"Baccharis sarothroides A. Gray",desertbroom
"BATE",,"Baccharis texana (Torr. & A. Gray) A. Gray",prairie false willow
"BATH",,"Baccharis thesioides Kunth",Arizona baccharis
"BAWR",,"Baccharis wrightii A. Gray",Wright's baccharis
"BARO",,"Bacopa rotundifolia (Michx.) Wettst.",disk waterhyssop
"BAAB",,"Bahia absinthifolia Benth.",hairyseed bahia
"BAABA",,"Bahia absinthifolia Benth. var. absinthifolia ",hairyseed bahia
"BAABD",,"Bahia absinthifolia Benth. var. dealbata (A. Gray) A. Gray",hoary bahia
"BABI3",,"Bahia biternata A. Gray",slimlobe bahia
"BADI",,"Bahia dissecta (A. Gray) Britton",ragleaf bahia
"BAPE",,"Bahia pedata A. Gray",bluntscale bahia
"BAMU",,"Baileya multiradiata Harv. & A. Gray ex A. Gray",desert marigold
"BAPL3",,"Baileya pleniradiata Harv. & A. Gray ex A. Gray",woolly desert marigold
"BAOR",,"Barbarea orthoceras Ledeb.",American yellowrocket
"BAVU",,"Barbarea vulgaris W.T. Aiton",garden yellowrocket
"BASA5",,"Barkleyanthus salicifolius (Kunth) H. Rob. & Brettell",willow ragwort
"BASC",,"Bartlettia scaposa A. Gray",Bartlett daisy
"BAAM4",,"Bassia americana (S. Watson) A.J. Scott",green molly
"BAHY",,"Bassia hyssopifolia (Pall.) Kuntz",fivehorn smotherweed
"BAPR5",,"Bassia prostrata (L.) A.J. Scott",forage kochia
"BASC5",,"Bassia scoparia (L.) A.J. Scott",burningbush
"BEJU",,"Bebbia juncea (Benth.) Greene",sweetbush
"BEJUA",,"Bebbia juncea (Benth.) Greene var. aspera ",sweetbush
"BESY",,"Beckmannia syzigachne (Steud.) Fernald",American sloughgrass
"BEFE",,"Berberis fendleri A. Gray",Colorado barberry
"BEVU",,"Berberis vulgaris L.",common barberry
"BEWI",,"Berberis wilcoxii Kearney",Wilcox's barberry
"BETE",,"Bergia texana (Hook.) Seub. ex Walp.",Texas bergia
"BEBE4",,"Berlandiera betonicifolia (Hook.) Small",Texas greeneyes
"BELY",,"Berlandiera lyrata Benth.",lyreleaf greeneyes
"BEOB",,"Bernardia obovata I.M. Johnst.",desert myrtlecroton
"BEIN2",,"Berteroa incana (L.) DC.",hoary alyssum
"BEER",,"Berula erecta (Huds.) Coville",cutleaf waterparsnip
"BEAL",,"Besseya alpina (A. Gray) Rydb.",alpine besseya
"BEAR",,"Besseya arizonica Pennell",Arizona coraldrops
"BEOB2",,"Besseya oblongifolia Pennell",eggleaf coraldrops
"BEPL",,"Besseya plantaginea (James) Rydb.",White River coraldrops
"BEGL",,"Betula glandulosa Michx.",resin birch
"BEOC2",,"Betula occidentalis Hook.",water birch
"BIAL",,"Bidens alba (L.) DC.",romerillo
"BIALR",,"Bidens alba (L.) DC. var. radiata (Sch. Bip.) Ballard ex T.E. Melchert",romerillo
"BIBI",,"Bidens bigelovii A. Gray",Bigelow's beggarticks
"BIBIB2",,"Bidens bigelovii A. Gray var. bigelovii ",Bigelow's beggarticks
"BIBI7",,"Bidens bipinnata L.",Spanish needles
"BICE",,"Bidens cernua L.",nodding beggartick
"BIFR",,"Bidens frondosa L.",devil's beggartick
"BIHE",,"Bidens heterosperma A. Gray",Rocky Mountain beggarticks
"BILA",,"Bidens laevis (L.) Britton, Sterns & Poggenb.",smooth beggartick
"BILE2",,"Bidens lemmonii A. Gray",Lemmon's beggarticks
"BILE",,"Bidens leptocephala Sherff",fewflower beggarticks
"BIPI",,"Bidens pilosa L.",hairy beggarticks
"BITE",,"Bidens tenuisecta A. Gray",slimlobe beggarticks
"BITR",,"Bidens tripartita L.",threelobe beggarticks
"BLBI",,"Blepharidachne bigelovii (S. Watson) Hack.",Bigelow's desertgrass
"BLTR",,"Blepharoneuron tricholepis (Torr.) Nash",pine dropseed
"BOCY",,"Boehmeria cylindrica (L.) Sw.",smallspike false nettle
"BOCO",,"Boerhavia coccinea Mill.",scarlet spiderling
"BOCO2",,"Boerhavia coulteri (Hook. f.) S. Watson",Coulter's spiderling
"BOER",,"Boerhavia erecta L.",erect spiderling
"BOGR",,"Boerhavia gracillima Heimerl",slimstalk spiderling
"BOIN",,"Boerhavia intermedia M.E. Jones",fivewing spiderling
"BOLI2",,"Boerhavia linearifolia A. Gray",narrowleaf spiderling
"BOPT",,"Boerhavia pterocarpa S. Watson",Apache Pass spiderling
"BOPU",,"Boerhavia purpurascens A. Gray",purple spiderling
"BOSC",,"Boerhavia scandens L.",climbing wartclub
"BOSP",,"Boerhavia spicata Choisy",creeping spiderling
"BOWR",,"Boerhavia wrightii A. Gray",largebract spiderling
"BOFL3",,"Bolboschoenus fluviatilis (Torr.) Soják",river bulrush
"BOMA7",,"Bolboschoenus maritimus (L.) Palla",cosmopolitan bulrush
"BOMAP4",,"Bolboschoenus maritimus (L.) Palla ssp. paludosus (A. Nelson) T. Koyama",cosmopolitan bulrush
"BOHI",,"Bommeria hispida (Mett. ex Kuhn) Underw.",copper fern
"BOAL3",,"Bothriochloa alta (Hitchc.) Henr.",tall beardgrass
"BOBA3",,"Bothriochloa barbinodis (Lag.) Herter",cane bluestem
"BOBL",,"Bothriochloa bladhii (Retz.) S.T. Blake",Caucasian bluestem
"BOIS",,"Bothriochloa ischaemum (L.) Keng",yellow bluestem
"BOISI",,"Bothriochloa ischaemum (L.) Keng var. ischaemum ",yellow bluestem
"BOISS",,"Bothriochloa ischaemum (L.) Keng var. songarica (Rupr. ex Fisch. & C.A. Mey.) Celarier & Harlan",yellow bluestem
"BOLA2",,"Bothriochloa laguroides (DC.) Herter",silver beardgrass
"BOLAT",,"Bothriochloa laguroides (DC.) Herter ssp. torreyana (Steud.) Allred & Gould",silver beardgrass
"BOSP3",,"Bothriochloa springfieldii (Gould) Parodi",Springfield's beardgrass
"BOWR2",,"Bothriochloa wrightii (Hack.) Henr.",Wright's beardgrass
"BOEC",,"Botrychium echo W.H. Wagner",reflected grapefern
"BOHE5",,"Botrychium hesperium (Maxon & R.T. Clausen) W.H. Wagner & Lellinger",western moonwort
"BOLA",,"Botrychium lanceolatum (S.G. Gmel.) Angstr.",lanceleaf grapefern
"BOLAL",,"Botrychium lanceolatum (S.G. Gmel.) Angstr. var. lanceolatum ",lanceleaf grapefern
"BOLI7",,"Botrychium lineare W.H. Wagner",narrowleaf grapefern
"BOLU",,"Botrychium lunaria (L.) Sw.",common moonwort
"BOMI",,"Botrychium minganense Victorin",Mingan moonwort
"BOMU",,"Botrychium multifidum (S.G. Gmel.) Trevis.",leathery grapefern
"BOPI",,"Botrychium pinnatum H. St. John",northern moonwort
"BOTU3",,"Botrychium tunux Stensvold & Farrar",grapefern
"BOVI",,"Botrychium virginianum (L.) Sw.",rattlesnake fern
"BOLI3",,"Bouchea linifolia A. Gray",groovestem bouchea
"BOPR",,"Bouchea prismatica (L.) Kuntze",prism bouchea
"BOAR",,"Bouteloua aristidoides (Kunth) Griseb.",needle grama
"BOARA",,"Bouteloua aristidoides (Kunth) Griseb. var. aristidoides ",needle grama
"BOARA2",,"Bouteloua aristidoides (Kunth) Griseb. var. arizonica M.E. Jones",Arizona needle grama
"BOBA2",,"Bouteloua barbata Lag.",sixweeks grama
"BOBR",,"Bouteloua breviseta Vasey",gypsum grama
"BOCU",,"Bouteloua curtipendula (Michx.) Torr.",sideoats grama
"BOCUC",,"Bouteloua curtipendula (Michx.) Torr. var. caespitosa Gould & Kapadia",sideoats grama
"BOCUC2",,"Bouteloua curtipendula (Michx.) Torr. var. curtipendula ",sideoats grama
"BODA2",,"Bouteloua dactyloides (Nutt.) J.T. Columbus",buffalograss
"BOEL",,"Bouteloua eludens Griffiths",Santa Rita Mountain grama
"BOER4",,"Bouteloua eriopoda (Torr.) Torr.",black grama
"BOGR2",,"Bouteloua gracilis (Willd. ex Kunth) Lag. ex Griffiths",blue grama
"BOHI2",,"Bouteloua hirsuta Lag.",hairy grama
"BOHIH",,"Bouteloua hirsuta Lag. var. hirsuta ",hairy grama
"BOPA2",,"Bouteloua parryi (Fourn.) Griffiths",Parry's grama
"BORA",,"Bouteloua radicosa (Fourn.) Griffiths",purple grama
"BORE2",,"Bouteloua repens (Kunth) Scribn. & Merr.",slender grama
"BORO2",,"Bouteloua rothrockii Vasey",Rothrock's grama
"BOSI2",,"Bouteloua simplex Lag.",matted grama
"BOTR2",,"Bouteloua trifida Thurb.",red grama
"BOTRB",,"Bouteloua trifida Thurb. var. burkii (Scribn. ex S. Watson) Vasey ex L.H. Dewey",red grama
"BOTRT",,"Bouteloua trifida Thurb. var. trifida ",red grama
"BOWA",,"Bouteloua warnockii Gould & Kapadia",Warnock's grama
"BOTE2",,"Bouvardia ternifolia (Cav.) Schltdl.",firecrackerbush
"BOIN3",,"Bowlesia incana Ruiz & Pav.",hoary bowlesia
"BRWR",,"Brachystigma wrightii (A. Gray) Pennell",Arizona desert foxglove
"BRJU",,"Brassica juncea (L.) Czern.",brown mustard
"BRNA",,"Brassica napus L.",rape
"BRNI",,"Brassica nigra (L.) W.D.J. Koch",black mustard
"BROL",,"Brassica oleracea L.",cabbage
"BRRA",,"Brassica rapa L.",field mustard
"BRRAR",,"Brassica rapa L. var. rapa ",field mustard
"BRTO",,"Brassica tournefortii Gouan",Asian mustard
"BRAM3",,"Brickellia amplexicaulis B.L. Rob.",earleaf brickellbush
"BRAMA",,"Brickellia amplexicaulis B.L. Rob. var. amplexicaulis ",earleaf brickellbush
"BRBA2",,"Brickellia baccharidea A. Gray",resinleaf brickellbush
"BRBE",,"Brickellia betonicifolia A. Gray",betonyleaf brickellbush
"BRBR2",,"Brickellia brachyphylla (A. Gray) A. Gray",plumed brickellbush
"BRCA3",,"Brickellia californica (Torr. & A. Gray) A. Gray",California brickellbush
"BRCAC",,"Brickellia californica (Torr. & A. Gray) A. Gray var. californica ",California brickellbush
"BRCH",,"Brickellia chenopodina (Greene) B.L. Rob.",chenopod brickellbush
"BRCO",,"Brickellia coulteri A. Gray",Coulter's brickellbush
"BREU",,"Brickellia eupatorioides (L.) Shinners",false boneset
"BREUC2",,"Brickellia eupatorioides (L.) Shinners var. chlorolepis (Wooton & Standl.) B.L. Turner",false boneset
"BREUC",,"Brickellia eupatorioides (L.) Shinners var. corymbulosa (Torr. & A. Gray) Shinners",false boneset
"BRFL",,"Brickellia floribunda A. Gray",Chihuahuan brickellbush
"BRGR",,"Brickellia grandiflora (Hook.) Nutt.",tasselflower brickellbush
"BRLA",,"Brickellia laciniata A. Gray",splitleaf brickellbush
"BRLE",,"Brickellia lemmonii A. Gray",Lemmon's brickellbush
"BRLEL",,"Brickellia lemmonii A. Gray var. lemmonii ",Lemmon's brickellbush
"BRLEW",,"Brickellia lemmonii A. Gray var. wootonii (Greene) B.L. Rob.",Lemmon's brickellbush
"BRMI",,"Brickellia microphylla (Nutt.) A. Gray",littleleaf brickellbush
"BRMIS",,"Brickellia microphylla (Nutt.) A. Gray var. scabra A. Gray",rough brickellbush
"BROB",,"Brickellia oblongifolia Nutt.",Mojave brickellbush
"BROBL",,"Brickellia oblongifolia Nutt. var. linifolia (D.C. Eaton) B.L. Rob.",narrowleaf brickellbush
"BRPA",,"Brickellia parvula A. Gray",Mt. Davis brickellbush
"BRRU",,"Brickellia rusbyi A. Gray",stinking brickellbush
"BRSI2",,"Brickellia simplex A. Gray",Sonoran brickellbush
"BRVE",,"Brickellia venosa (Wooton & Standl.) B.L. Rob.",veiny brickellbush
"BRVE2",,"Brickellia veronicifolia (Kunth) A. Gray",veronicaleaf brickellbush
"BRVEV",,"Brickellia veronicifolia (Kunth) A. Gray var. veronicifolia ",veronicaleaf brickellbush
"BRFE2",,"Brickelliastrum fendleri (A. Gray) R.M. King & H. Rob.",Fendler's brickellbush
"BRMI2",,"Briza minor L.",little quakinggrass
"BRAN",,"Bromus anomalus Rupr. ex Fourn.",nodding brome
"BRAR5",,"Bromus arvensis L.",field brome
"BRBR5",,"Bromus briziformis Fisch. & C.A. Mey.",rattlesnake brome
"BRCA5",,"Bromus carinatus Hook. & Arn.",California brome
"BRCA6",,"Bromus catharticus Vahl",rescuegrass
"BRCI2",,"Bromus ciliatus L.",fringed brome
"BRCIR",,"Bromus ciliatus L. var. richardsonii (Link) B. Boivin",fringed brome
"BRDI3",,"Bromus diandrus Roth",ripgut brome
"BRDIR",,"Bromus diandrus Roth ssp. rigidus (Roth) Lainz",ripgut brome
"BRFR2",,"Bromus frondosus (Shear) Wooton & Standl.",weeping brome
"BRHO2",,"Bromus hordeaceus L.",soft brome
"BRHOD",,"Bromus hordeaceus L. ssp. divaricatus (Bonnier & Layens) Kerguélen",soft brome
"BRHOH",,"Bromus hordeaceus L. ssp. hordeaceus ",soft brome
"BRIN2",,"Bromus inermis Leyss.",smooth brome
"BRINI",,"Bromus inermis Leyss. ssp. inermis ",smooth brome
"BRINI2",,"Bromus inermis Leyss. ssp. inermis var. inermis ",smooth brome
"BRINP",,"Bromus inermis Leyss. ssp. pumpellianus (Scribn.) Wagnon",Pumpelly's brome
"BRINP5",,"Bromus inermis Leyss. ssp. pumpellianus (Scribn.) Wagnon var. pumpellianus (Scribn.) C.L. Hitchc.",Pumpelly's brome
"BRLA6",,"Bromus lanatipes (Shear) Rydb.",woolly brome
"BRMA4",,"Bromus marginatus Nees ex Steud.",mountain brome
"BRMU4",,"Bromus mucroglumis Wagnon",sharpglume brome
"BRPO",,"Bromus polyanthus Scribn. ex Shear",Great Basin brome
"BRPOP",,"Bromus polyanthus Scribn. ex Shear var. paniculatus Shear",Great Basin brome
"BRPOP2",,"Bromus polyanthus Scribn. ex Shear var. polyanthus ",Great Basin brome
"BRPO2",,"Bromus porteri (J.M. Coult.) Nash",Porter brome
"BRRA2",,"Bromus racemosus L.",bald brome
"BRRU2",,"Bromus rubens L.",red brome
"BRSE",,"Bromus secalinus L.",rye brome
"BRSES",,"Bromus secalinus L. var. secalinus ",rye brome
"BRSQ2",,"Bromus squarrosus L.",corn brome
"BRST2",,"Bromus sterilis L.",poverty brome
"BRTE",,"Bromus tectorum L.",cheatgrass
"BUSC",,"Buddleja scordioides Kunth",escobilla butterflybush
"BUCA2",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke",densetuft hairsedge
"BUCAC",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. capillaris ",densetuft hairsedge
"BUFU",,"Bulbostylis funckii (Steud.) C.B. Clarke",Funck's hairsedge
"BUJU",,"Bulbostylis juncoides (Vahl) Kük.",rush hairsedge
"BUSC2",,"Bulbostylis schaffneri (Boeckeler) C.B. Clarke",Schaffner's hairsedge
"BUAM2",,"Bupleurum americanum J.M. Coult. & Rose",American thorow wax
"CAGI",,"Caesalpinia gilliesii (Wall. ex Hook.) Wall. ex D. Dietr.",bird-of-paradise shrub
"CACA4",,"Calamagrostis canadensis (Michx.) P. Beauv.",bluejoint
"CACAC10",,"Calamagrostis canadensis (Michx.) P. Beauv. var. canadensis ",bluejoint
"CAPU",,"Calamagrostis purpurascens R. Br.",purple reedgrass
"CAPUP7",,"Calamagrostis purpurascens R. Br. var. purpurascens ",purple reedgrass
"CASC",,"Calamagrostis scopulorum M.E. Jones",ditch reedgrass
"CAST36",,"Calamagrostis stricta (Timm) Koeler",slimstem reedgrass
"CASTI3",,"Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene",northern reedgrass
"CAGI3",,"Calamovilfa gigantea (Nutt.) Scribn. & Merr.",giant sandreed
"CALO",,"Calamovilfa longifolia (Hook.) Scribn.",prairie sandreed
"CALOL2",,"Calamovilfa longifolia (Hook.) Scribn. var. longifolia ",prairie sandreed
"CACI2",,"Calandrinia ciliata (Ruiz & Pav.) DC.",fringed redmaids
"CAPA47",,"Calibrachoa parviflora (Juss.) D'Arcy",seaside petunia
"CAER",,"Calliandra eriophylla Benth.",fairyduster
"CAHU",,"Calliandra humilis Benth.",dwarf stickpea
"CAHUH",,"Calliandra humilis Benth. var. humilis ",dwarf stickpea
"CAHUR",,"Calliandra humilis Benth. var. reticulata (A. Gray) L.D. Benson",dwarf stickpea
"CAAL",,"Callirhoe alcaeoides (Michx.) A. Gray",light poppymallow
"CAIN2",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray",purple poppymallow
"CAINI4",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray var. involucrata ",purple poppymallow
"CAINL",,"Callirhoe involucrata (Torr. & A. Gray) A. Gray var. lineariloba ",purple poppymallow
"CAHE2",,"Callitriche hermaphroditica L.",northern water-starwort
"CAHE3",,"Callitriche heterophylla Pursh",twoheaded water-starwort
"CAHEH",,"Callitriche heterophylla Pursh ssp. heterophylla ",twoheaded water-starwort
"CAPA52",,"Callitriche palustris L.",vernal water-starwort
"CAST11",,"Callitriche stenoptera Lansdown",narrow-wing water-starwort
"CAAM4",,"Calochortus ambiguus (M.E. Jones) Ownbey",doubting mariposa lily
"CAAU8",,"Calochortus aureus S. Watson",golden mariposa lily
"CAFL",,"Calochortus flexuosus S. Watson",winding mariposa lily
"CAGU",,"Calochortus gunnisonii S. Watson",Gunnison's mariposa lily
"CAGUG",,"Calochortus gunnisonii S. Watson var. gunnisonii ",Gunnison's mariposa lily
"CAGUP",,"Calochortus gunnisonii S. Watson var. perpulcher Cockerell",Gunnison's mariposa lily
"CANU3",,"Calochortus nuttallii Torr. & A. Gray",sego lily
"CALE4",,"Caltha leptosepala DC.",white marsh marigold
"CALEL7",,"Caltha leptosepala DC. ssp. leptosepala ",white marsh marigold
"CALEL8",,"Caltha leptosepala DC. ssp. leptosepala var. leptosepala ",white marsh marigold
"CAWR",,"Calycoseris wrightii A. Gray",white tackstem
"CABE6",,"Calylophus berlandieri Spach",Berlandier's sundrops
"CABEB2",,"Calylophus berlandieri Spach ssp. berlandieri ",Berlandier's sundrops
"CABEP2",,"Calylophus berlandieri Spach ssp. pinifolius (Engelm. ex A. Gray) Towner",Berlandier's sundrops
"CAHA14",,"Calylophus hartwegii (Benth.) P.H. Raven",Hartweg's sundrops
"CAHAF",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. fendleri (A. Gray) Towner & P.H. Raven",Hartweg's sundrops
"CAHAF2",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. filifolius (Eastw.) Towner & P.H. Raven",Hartweg's sundrops
"CAHAP",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. pubescens (A. Gray) Towner & P.H. Raven",Hartweg's sundrops
"CALA38",,"Calylophus lavandulifolius (Torr. & A. Gray) P.H. Raven",lavenderleaf sundrops
"CASE12",,"Calylophus serrulatus (Nutt.) P.H. Raven",yellow sundrops
"CATO12",,"Calylophus toumeyi (Small) Towner",Toumey's sundrops
"CATU6",,"Calylophus tubicula (A. Gray) P.H. Raven",Texas sundrops
"CABU",,"Calypso bulbosa (L.) Oakes",fairy slipper
"CABUA",,"Calypso bulbosa (L.) Oakes var. americana (R. Br.) Luer",fairy slipper
"CAVI2",,"Calyptocarpus vialis Less.",straggler daisy
"CAMA23",,"Calystegia macounii (Greene) Brummitt",Macoun's false bindweed
"CASE13",,"Calystegia sepium (L.) R. Br.",hedge false bindweed
"CASEA3",,"Calystegia sepium (L.) R. Br. ssp. angulata Brummitt",hedge false bindweed
"CASEL",,"Calystegia sepium (L.) R. Br. ssp. limnophila (Greene) Brummitt",hedge false bindweed
"CASI10",,"Calystegia silvatica (Kit.) Griseb.",shortstalk false bindweed
"CASIF",,"Calystegia silvatica (Kit.) Griseb. ssp. fraterniflora (Mack. & Bush) Brummitt",shortstalk false bindweed
"CAMI2",,"Camelina microcarpa Andrz. ex DC.",littlepod false flax
"CASA2",,"Camelina sativa (L.) Crantz",false flax
"CASAS2",,"Camelina sativa (L.) Crantz ssp. sativa ",gold-of-pleasure
"CACH12",,"Camissonia chamaenerioides (A. Gray) P.H. Raven",longcapsule suncup
"CACL4",,"Camissonia claviformis (Torr. & Frém.) P.H. Raven",browneyes
"CACLP2",,"Camissonia claviformis (Torr. & Frém.) P.H. Raven ssp. peeblesii (Munz) P.H. Raven",Peebles' browneyes
"CAPA39",,"Camissonia parvula (Nutt. ex Torr. & A. Gray) P.H. Raven",Lewis River suncup
"CARE2",,"Camissonia refracta (S. Watson) P.H. Raven",narrowleaf suncup
"CASC18",,"Camissonia scapoidea (Nutt. ex Torr. & A. Gray) P.H. Raven",Paiute suncup
"CASCS3",,"Camissonia scapoidea (Nutt. ex Torr. & A. Gray) P.H. Raven ssp. scapoidea ",Paiute suncup
"CAWA3",,"Camissonia walkeri (A. Nelson) P.H. Raven",Walker's suncup
"CAWAW2",,"Camissonia walkeri (A. Nelson) P.H. Raven ssp. walkeri ",Walker's suncup
"CAPA10",,"Campanula parryi A. Gray",Parry's bellflower
"CAPAP2",,"Campanula parryi A. Gray var. parryi ",Parry's bellflower
"CARA",,"Campanula rapunculoides L.",rampion bellflower
"CARO2",,"Campanula rotundifolia L.",bluebell bellflower
"CAUN2",,"Campanula uniflora L.",arctic bellflower
"CASA3",,"Cannabis sativa L.",marijuana
"CASAS3",,"Cannabis sativa L. ssp. sativa ",marijuana
"CASAS9",,"Cannabis sativa L. ssp. sativa var. sativa ",marijuana
"CABU2",,"Capsella bursa-pastoris (L.) Medik.",shepherd's purse
"CAAN4",,"Capsicum annuum L.",cayenne pepper
"CAANG",,"Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill",cayenne pepper
"CAAR18",,"Caragana arborescens Lam.",Siberian peashrub
"CACO6",,"Cardamine cordifolia A. Gray",heartleaf bittercress
"CACOC",,"Cardamine cordifolia A. Gray var. cordifolia ",heartleaf bittercress
"CACOI",,"Cardamine cordifolia A. Gray var. incana A. Gray ex M.E. Jones",heartleaf bittercress
"CAHI3",,"Cardamine hirsuta L.",hairy bittercress
"CAPE3",,"Cardamine pensylvanica Muhl. ex Willd.",Pennsylvania bittercress
"CACH42",,"Cardaria chalepensis (L.) Hand.-Maz.",lenspod whitetop
"CADR",,"Cardaria draba (L.) Desv.",whitetop
"CAPU6",,"Cardaria pubescens (C.A. Mey.) Jarmolenko",hairy whitetop
"CAAC",,"Carduus acanthoides L.",spiny plumeless thistle
"CANU4",,"Carduus nutans L.",nodding plumeless thistle
"CAAG",,"Carex agrostoides Mack.",grassleaf sedge
"CAAL6",,"Carex albonigra Mack.",blackandwhite sedge
"CAAM10",,"Carex amplifolia Boott",bigleaf sedge
"CAAQ",,"Carex aquatilis Wahlenb.",water sedge
"CAAQA",,"Carex aquatilis Wahlenb. var. aquatilis ",water sedge
"CAAT2",,"Carex atherodes Spreng.",wheat sedge
"CAAT3",,"Carex athrostachya Olney",slenderbeak sedge
"CAAU3",,"Carex aurea Nutt.",golden sedge
"CAAU4",,"Carex aureolensis Steud.",goldenfruit sedge
"CABE2",,"Carex bebbii Olney ex Fernald",Bebb's sedge
"CABE3",,"Carex bella L.H. Bailey",southwestern showy sedge
"CABL",,"Carex blanda Dewey",eastern woodland sedge
"CABO2",,"Carex bolanderi Olney",Bolander's sedge
"CABR10",,"Carex brevior (Dewey) Mack.",shortbeak sedge
"CABR15",,"Carex brunnescens (Pers.) Poir.",brownish sedge
"CABRB3",,"Carex brunnescens (Pers.) Poir. ssp. brunnescens ",brownish sedge
"CACA11",,"Carex canescens L.",silvery sedge
"CACAC6",,"Carex canescens L. ssp. canescens ",silvery sedge
"CACA12",,"Carex capillaris L.",hair-like sedge
"CACO14",,"Carex conoidea Schkuhr ex Willd.",openfield sedge
"CADE9",,"Carex deweyana Schwein.",Dewey sedge
"CADED4",,"Carex deweyana Schwein. var. deweyana ",Dewey sedge
"CADI4",,"Carex diandra Schrank",lesser panicled sedge
"CADI6",,"Carex disperma Dewey",softleaf sedge
"CADO2",,"Carex douglasii Boott",Douglas' sedge
"CADU6",,"Carex duriuscula C.A. Mey.",needleleaf sedge
"CAEB",,"Carex ebenea Rydb.",ebony sedge
"CAEC",,"Carex echinata Murray",star sedge
"CAECE",,"Carex echinata Murray ssp. echinata ",star sedge
"CAEL3",,"Carex elynoides T. Holm",blackroot sedge
"CAEM2",,"Carex emoryi Dewey",Emory's sedge
"CAFI",,"Carex filifolia Nutt.",threadleaf sedge
"CAFR3",,"Carex frankii Kunth",Frank's sedge
"CAGE",,"Carex geophila Mack.",White Mountain sedge
"CAGE2",,"Carex geyeri Boott",Geyer's sedge
"CAGR4",,"Carex gravida L.H. Bailey",heavy sedge
"CAGRL",,"Carex gravida L.H. Bailey var. lunelliana (Mack.) F.J. Herm.",heavy sedge
"CAGY2",,"Carex gynocrates Wormsk. ex Drejer",northern bog sedge
"CAHA5",,"Carex hassei L.H. Bailey",salt sedge
"CAHA6",,"Carex haydeniana Olney",cloud sedge
"CAHE8",,"Carex heteroneura W. Boott",different-nerve sedge
"CAHEC",,"Carex heteroneura W. Boott var. chalciolepis (T. Holm) F.J. Herm.",Holm sedge
"CAHY4",,"Carex hystericina Muhl. ex Willd.",bottlebrush sedge
"CAIL",,"Carex illota L.H. Bailey",sheep sedge
"CAIN9",,"Carex inops L.H. Bailey",long-stolon sedge
"CAINH2",,"Carex inops L.H. Bailey ssp. heliophila (Mack.) Crins",sun sedge
"CAIN11",,"Carex interior L.H. Bailey",inland sedge
