Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"COCAP3",,"Conyza canadensis (L.) Cronquist var. pusilla (Nutt.) Cronquist",Canadian horseweed
"CORA4",,"Conyza ramosissima Cronquist",dwarf horseweed
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAM7",,"Corallorhiza maculata (Raf.) Raf. var. maculata ",summer coralroot
"COOD7",,"Corallorhiza odontorhiza (Willd.) Poir.",autumn coralroot
"COODO2",,"Corallorhiza odontorhiza (Willd.) Poir. var. odontorhiza ",autumn coralroot
"COODP2",,"Corallorhiza odontorhiza (Willd.) Poir. var. pringlei (Greenm.) Freudenstein",autumn coralroot
"COWI5",,"Corallorhiza wisteriana Conrad",spring coralroot
"COAU",,"Coreopsis auriculata L.",lobed tickseed
"CODE3",,"Coreopsis delphiniifolia Lam.",larkspurleaf tickseed
"COGR5",,"Coreopsis grandiflora Hogg ex Sweet",largeflower tickseed
"COGRH",,"Coreopsis grandiflora Hogg ex Sweet var. harveyana (A. Gray) Sherff",largeflower tickseed
"COLA5",,"Coreopsis lanceolata L.",lanceleaf tickseed
"COLA7",,"Coreopsis latifolia Michx.",broadleaf tickseed
"COMA6",,"Coreopsis major Walter",greater tickseed
"COPU2",,"Coreopsis pubescens Elliott",star tickseed
"COPUP",,"Coreopsis pubescens Elliott var. pubescens ",star tickseed
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COTR4",,"Coreopsis tripteris L.",tall tickseed
"COVE5",,"Coreopsis verticillata L.",whorled tickseed
"COSA",,"Coriandrum sativum L.",coriander
"COAL2",,"Cornus alternifolia L. f.",alternateleaf dogwood
"COAM2",,"Cornus amomum Mill.",silky dogwood
"CODR",,"Cornus drummondii C.A. Mey.",roughleaf dogwood
"COFL2",,"Cornus florida L.",flowering dogwood
"COFO",,"Cornus foemina Mill.",stiff dogwood
"CODI6",,"Coronopus didymus (L.) Sm.",lesser swinecress
"COSQ",,"Coronopus squamatus (Forssk.) Asch.",greater swinecress
"COSE4",,"Cortaderia selloana (Schult. & Schult. f.) Asch. & Graebn.",Uruguayan pampas grass
"COFL3",,"Corydalis flavula (Raf.) DC.",yellow fumewort
"COMI2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray",smallflower fumewort
"COMIM2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. micrantha ",smallflower fumewort
"COSE5",,"Corydalis sempervirens (L.) Pers.",rock harlequin
"COAM3",,"Corylus americana Walter",American hazelnut
"COCO6",,"Corylus cornuta Marshall",beaked hazelnut
"COCOC2",,"Corylus cornuta Marshall var. cornuta ",beaked hazelnut
"COBI2",,"Cosmos bipinnatus Cav.",garden cosmos
"COSU5",,"Cosmos sulphureus Cav.",sulphur cosmos
"COOB2",,"Cotinus obovatus Raf.",American smoketree
"CRAR6",,"Crataegus arborea Beadle",Montgomery hawthorn
"CRAU2",,"Crataegus austromontana Beadle",valley head hawthorn
"CRCA",,"Crataegus calpodendron (Ehrh.) Medik.",pear hawthorn
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"CRDI4",,"Crataegus disperma Ashe",spreading hawthorn
"CREN",,"Crataegus engelmannii Sarg.",Engelmann's hawthorn
"CRFL",,"Crataegus flabellata (Bosc ex Spach) K. Koch",fanleaf hawthorn
"CRFL2",,"Crataegus flava Aiton",yellowleaf hawthorn
"CRHA2",,"Crataegus harbisonii Beadle",Harbison's hawthorn
"CRHE3",,"Crataegus helvina Ashe",Clarkton hawthorn
"CRIN26",,"Crataegus inanis Beadle",oldmaid hawthorn
"CRIN3",,"Crataegus intricata Lange",Copenhagen hawthorn
"CRIR",,"Crataegus iracunda Beadle",stolonbearing hawthorn
"CRMA3",,"Crataegus macrosperma Ashe",bigfruit hawthorn
"CRMA4",,"Crataegus margarettiae Ashe",Margarett's hawthorn
"CRMA5",,"Crataegus marshallii Eggl.",parsley hawthorn
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CRMO3",,"Crataegus monogyna Jacq.",oneseed hawthorn
"CRNI",,"Crataegus nitida (Engelm.) Sarg.",glossy hawthorn
"CRPE2",,"Crataegus penita Beadle",Great Smoky Mountain hawthorn
"CRPH",,"Crataegus phaenopyrum (L. f.) Medik.",Washington hawthorn
"CRPI3",,"Crataegus pinetorum Beadle",pineland hawthorn
"CRPR2",,"Crataegus pruinosa (Wendl. f.) K. Koch",waxyfruit hawthorn
"CRPU",,"Crataegus punctata Jacq.",dotted hawthorn
"CRRA6",,"Crataegus ravida Ashe",jeweled hawthorn
"CRRH2",,"Crataegus rhodella Ashe",Franklin's hawthorn
"CRRI5",,"Crataegus rigens Beadle",Gadsden hawthorn
"CRSA3",,"Crataegus sargentii Beadle",Sargent's hawthorn
"CRSC4",,"Crataegus schuettei Ashe",Schuette's hawthorn
"CRSP",,"Crataegus spathulata Michx.",littlehip hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CRTI2",,"Crataegus tinctoria Ashe",dyed hawthorn
"CRTR2",,"Crataegus triflora Chapm.",threeflower hawthorn
"CRUN",,"Crataegus uniflora Münchh.",dwarf hawthorn
"CRVA",,"Crataegus vailiae Britton",Miss Vail's hawthorn
"CRVI2",,"Crataegus viridis L.",green hawthorn
"CRVIV2",,"Crataegus viridis L. var. viridis ",green hawthorn
"CRVU",,"Crataegus vulsa Beadle",Alabama hawthorn
"CRCA3",,"Crepis capillaris (L.) Wallr.",smooth hawksbeard
"CRPU3",,"Crepis pulchra L.",smallflower hawksbeard
"CRSE2",,"Crepis setosa Haller f.",bristly hawksbeard
"CRPU5",,"Crotalaria purshii DC.",Pursh's rattlebox
"CRSA4",,"Crotalaria sagittalis L.",arrowhead rattlebox
"CRSP2",,"Crotalaria spectabilis Roth",showy rattlebox
"CRAL3",,"Croton alabamensis E.A. Sm. ex Chapm.",Alabama croton
"CRALA",,"Croton alabamensis E.A. Sm. ex Chapm. var. alabamensis ",Alabama croton
"CRCA6",,"Croton capitatus Michx.",hogwort
"CRCAC2",,"Croton capitatus Michx. var. capitatus ",hogwort
"CRCAL2",,"Croton capitatus Michx. var. lindheimeri (Engelm. & A. Gray) Müll. Arg.",Lindheimer's hogwort
"CRGL2",,"Croton glandulosus L.",vente conmigo
"CRGLS",,"Croton glandulosus L. var. septentrionalis Müll. Arg.",vente conmigo
"CRMI8",,"Croton michauxii G.L. Webster",Michaux's croton
"CRMIE",,"Croton michauxii G.L. Webster var. ellipticus (Willd.) B.W. van Ee & P.E. Berry",Michaux's croton
"CRMIM2",,"Croton michauxii G.L. Webster var. michauxii ",Michaux's croton
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"CRPE10",,"Cruciata pedemontana (Bellardi) Ehrend.",piedmont bedstraw
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"CUPE",,"Cucurbita pepo L.",field pumpkin
"CUPEP",,"Cucurbita pepo L. var. pepo ",field pumpkin
"CUOR",,"Cunila origanoides (L.) Britton",common dittany
"CUCA4",,"Cuphea carthagenensis (Jacq.) J.F. Macbr.",Colombian waxweed
"CUVI",,"Cuphea viscosissima Jacq.",blue waxweed
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CUCU2",,"Cuscuta cuspidata Engelm.",cusp dodder
"CUGL3",,"Cuscuta glomerata Choisy",rope dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUIN",,"Cuscuta indecora Choisy",bigseed alfalfa dodder
"CUINN",,"Cuscuta indecora Choisy var. neuropetala (Engelm.) Hitchc.",bigseed dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUPO",,"Cuscuta polygonorum Engelm.",smartweed dodder
"CURO",,"Cuscuta rostrata Shuttlw. ex Engelm. & A. Gray",beaked dodder
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYLE7",,"Cyclospermum leptophyllum (Pers.) Sprague ex Britton & P. Wilson",marsh parsley
"CYMU",,"Cymbalaria muralis G. Gaertn., B. Mey. & Scherb.",Kenilworth ivy
"CYFR4",,"Cymophyllus fraserianus (Ker Gawl.) Kartesz & Gandhi",Fraser's cymophyllus
"CYLA",,"Cynanchum laeve (Michx.) Pers.",honeyvine
"CYDA",,"Cynodon dactylon (L.) Pers.",Bermudagrass
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"CYVI",,"Cynoglossum virginianum L.",wild comfrey
"CYVIV",,"Cynoglossum virginianum L. var. virginianum ",wild comfrey
"CYDI2",,"Cynosciadium digitatum DC.",finger dogshade
"CYCR",,"Cynosurus cristatus L.",crested dogstail grass
"CYEC",,"Cynosurus echinatus L.",bristly dogstail grass
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"CYBI6",,"Cyperus bipartitus Torr.",slender flatsedge
"CYCO",,"Cyperus compressus L.",poorland flatsedge
"CYCR6",,"Cyperus croceus Vahl",Baldwin's flatsedge
"CYDE2",,"Cyperus dentatus Torr.",toothed flatsedge
"CYDI3",,"Cyperus diandrus Torr.",umbrella flatsedge
"CYDI4",,"Cyperus difformis L.",variable flatsedge
"CYEC2",,"Cyperus echinatus (L.) Alph. Wood",globe flatsedge
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"CYES",,"Cyperus esculentus L.",yellow nutsedge
"CYESL",,"Cyperus esculentus L. var. leptostachyus Boeckeler",yellow nutsedge
"CYFL",,"Cyperus flavescens L.",yellow flatsedge
"CYFL5",,"Cyperus flavicomus Michx.",whiteedge flatsedge
"CYGR10",,"Cyperus granitophilus McVaugh",granite flatsedge
"CYHA",,"Cyperus haspan L.",haspan flatsedge
"CYIR",,"Cyperus iria L.",ricefield flatsedge
"CYLA3",,"Cyperus lancastriensis Porter ex A. Gray",manyflower flatsedge
"CYLU2",,"Cyperus lupulinus (Spreng.) Marcks",Great Plains flatsedge
"CYLUL",,"Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus ",Great Plains flatsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYPL3",,"Cyperus plukenetii Fernald",Plukenet's flatsedge
"CYPO",,"Cyperus polystachyos Rottb.",manyspike flatsedge
"CYPOT",,"Cyperus polystachyos Rottb. var. texensis (Torr.) Fernald",Texan flatsedge
"CYPS",,"Cyperus pseudovegetus Steud.",marsh flatsedge
"CYRE3",,"Cyperus refractus Engelm. ex Boeckeler",reflexed flatsedge
"CYRE4",,"Cyperus retrofractus (L.) Torr.",rough flatsedge
"CYRE5",,"Cyperus retrorsus Chapm.",pine barren flatsedge
"CYRER2",,"Cyperus retrorsus Chapm. var. retrorsus ",pine barren flatsedge
"CYRER",,"Cyperus retrorsus Chapm. var. robustus (Boeckeler) Kük.",pine barren flatsedge
"CYRO",,"Cyperus rotundus L.",nutgrass
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"CYSU",,"Cyperus surinamensis Rottb.",tropical flatsedge
"CYAC3",,"Cypripedium acaule Aiton",moccasin flower
"CYKE2",,"Cypripedium kentuckiense C.F. Reed",Kentucky lady's slipper
"CYPA19",,"Cypripedium parviflorum Salisb.",lesser yellow lady's slipper
"CYPAP4",,"Cypripedium parviflorum Salisb. var. parviflorum ",lesser yellow lady's slipper
"CYPAP3",,"Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight",greater yellow lady's slipper
"CYRE6",,"Cypripedium reginae Walter",showy lady's slipper
"CYBU3",,"Cystopteris bulbifera (L.) Bernh.",bulblet bladderfern
"CYPR4",,"Cystopteris protrusa (Weath.) Blasdell",lowland bladderfern
"CYTE3",,"Cystopteris tennesseensis Shaver",Tennessee bladderfern
"CYTE7",,"Cystopteris tenuis (Michx.) Desv.",upland brittle bladderfern
"CYSC4",,"Cytisus scoparius (L.) Link",Scotch broom
"CYSCS2",,"Cytisus scoparius (L.) Link var. scoparius ",Scotch broom
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAAE",,"Dactyloctenium aegyptium (L.) Willd.",Egyptian grass
"DAVI6",,"Dactylorhiza viridis (L.) R.M. Bateman, A.M. Pridgeon & M.W. Chase",longbract frog orchid
"DACA7",,"Dalea candida Michx. ex Willd.",white prairie clover
"DACAC",,"Dalea candida Michx. ex Willd. var. candida ",white prairie clover
"DAFO2",,"Dalea foliosa (A. Gray) Barneby",leafy prairie clover
"DAGA",,"Dalea gattingeri (A. Heller) Barneby",purpletassels
"DALE3",,"Dalea leporina (Aiton) Bullock",foxtail prairie clover
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"DACO",,"Danthonia compressa Austin",flattened oatgrass
"DAEP2",,"Danthonia epilis Scribn.",Carolina oatgrass
"DASE2",,"Danthonia sericea Nutt.",downy danthonia
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"DAMA",,"Dasistoma macrophylla (Nutt.) Raf.",mullein foxglove
"DAST",,"Datura stramonium L.",jimsonweed
"DACA6",,"Daucus carota L.",Queen Anne's lace
"DAPU3",,"Daucus pusillus Michx.",American wild carrot
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"DEBA4",,"Decumaria barbara L.",woodvamp
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAC2",,"Delphinium carolinianum Walter ssp. calciphilum Warnock",Carolina larkspur
"DEEX",,"Delphinium exaltatum Aiton",tall larkspur
"DETR",,"Delphinium tricorne Michx.",dwarf larkspur
"DEPU2",,"Dennstaedtia punctilobula (Michx.) T. Moore",eastern hayscented fern
"DEAC4",,"Deparia acrostichoides (Sw.) M. Kato",silver false spleenwort
"DEFL",,"Deschampsia flexuosa (L.) Trin.",wavy hairgrass
"DEFLF",,"Deschampsia flexuosa (L.) Trin. var. flexuosa ",wavy hairgrass
"DEPI",,"Descurainia pinnata (Walter) Britton",western tansymustard
"DEPIB",,"Descurainia pinnata (Walter) Britton ssp. brachycarpa (Richardson) Detling",western tansymustard
"DEPIP3",,"Descurainia pinnata (Walter) Britton ssp. pinnata ",western tansymustard
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"DEIL",,"Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald",Illinois bundleflower
"DECA8",,"Desmodium canescens (L.) DC.",hoary ticktrefoil
"DECI",,"Desmodium ciliare (Muhl. ex Willd.) DC.",hairy small-leaf ticktrefoil
"DECIC",,"Desmodium ciliare (Muhl. ex Willd.) DC. var. ciliare ",hairy small-leaf ticktrefoil
"DECU",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don",largebract ticktrefoil
"DECUC",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. cuspidatum ",largebract ticktrefoil
"DECUL",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. longifolium (Torr. & A. Gray) B.G. Schub.",largebract ticktrefoil
"DEGL4",,"Desmodium glabellum (Michx.) DC.",Dillenius' ticktrefoil
"DEGL5",,"Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood",pointedleaf ticktrefoil
"DELA2",,"Desmodium laevigatum (Nutt.) DC.",smooth ticktrefoil
"DEMA2",,"Desmodium marilandicum (L.) DC.",smooth small-leaf ticktrefoil
"DENU4",,"Desmodium nudiflorum (L.) DC.",nakedflower ticktrefoil
"DENU5",,"Desmodium nuttallii (Schindl.) B.G. Schub.",Nuttall's ticktrefoil
"DEOB5",,"Desmodium obtusum (Muhl. ex Willd.) DC.",stiff ticktrefoil
"DEOC2",,"Desmodium ochroleucum M.A. Curtis ex Canby",cream ticktrefoil
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"DEPAP2",,"Desmodium paniculatum (L.) DC. var. paniculatum ",panicledleaf ticktrefoil
"DEPA7",,"Desmodium pauciflorum (Nutt.) DC.",fewflower ticktrefoil
"DEPE80",,"Desmodium perplexum B.G. Schub.",perplexed ticktrefoil
"DERO3",,"Desmodium rotundifolium DC.",prostrate ticktrefoil
"DESE",,"Desmodium sessilifolium (Torr.) Torr. & A. Gray",sessileleaf ticktrefoil
"DEVI4",,"Desmodium viridiflorum (L.) DC.",velvetleaf ticktrefoil
"DISM3",,"Diamorpha smallii Britton ex Small",elf orpine
"DIAR",,"Dianthus armeria L.",Deptford pink
"DIBA",,"Dianthus barbatus L.",sweetwilliam
"DIAM",,"Diarrhena americana P. Beauv.",American beakgrain
"DIOB3",,"Diarrhena obovata (Gleason) Brandenburg",obovate beakgrain
"DICA",,"Dicentra canadensis (Goldie) Walp.",squirrel corn
"DICU",,"Dicentra cucullaria (L.) Bernh.",dutchman's breeches
"DIEX",,"Dicentra eximia (Ker Gawl.) Torr.",turkey corn
"DIAC",,"Dichanthelium aciculare (Desv. ex Poir.) Gould & C.A. Clark",needleleaf rosette grass
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"DIACF",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann",western panicgrass
"DIACL",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. lindheimeri (Nash) Gould & C.A. Clark",Lindheimer panicgrass
"DIBO",,"Dichanthelium boreale (Nash) Freckmann",northern panicgrass
"DIBO2",,"Dichanthelium boscii (Poir.) Gould & C.A. Clark",Bosc's panicgrass
"DICL",,"Dichanthelium clandestinum (L.) Gould",deertongue
"DICO2",,"Dichanthelium commutatum (Schult.) Gould",variable panicgrass
"DICO4",,"Dichanthelium consanguineum (Kunth) Gould & C.A. Clark",blood panicgrass
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"DIDI6",,"Dichanthelium dichotomum (L.) Gould",cypress panicgrass
"DIDID",,"Dichanthelium dichotomum (L.) Gould var. dichotomum ",cypress panicgrass
"DIDIE",,"Dichanthelium dichotomum (L.) Gould var. ensifolium (Baldw. ex Elliott) Gould & C.A. Clark",cypress panicgrass
"DIDIT",,"Dichanthelium dichotomum (L.) Gould var. tenue (Muhl.) Gould & C.A. Clark",cypress panicgrass
"DILA8",,"Dichanthelium latifolium (L.) Gould & C.A. Clark",broadleaf rosette grass
"DILA9",,"Dichanthelium laxiflorum (Lam.) Gould",openflower rosette grass
"DILE4",,"Dichanthelium leucothrix (Nash) Freckmann",rough panicgrass
"DILI2",,"Dichanthelium linearifolium (Scribn. ex Nash) Gould",slimleaf panicgrass
"DILO4",,"Dichanthelium longiligulatum (Nash) Freckmann",coastal plain panicgrass
"DIMA5",,"Dichanthelium malacophyllum (Nash) Gould",softleaf rosette grass
"DIME2",,"Dichanthelium meridionale (Ashe) Freckmann",matting rosette grass
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"DIOLO",,"Dichanthelium oligosanthes (Schult.) Gould var. oligosanthes ",Heller's rosette grass
"DIOLS",,"Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould",Scribner's rosette grass
"DIRA",,"Dichanthelium ravenelii (Scribn. & Merr.) Gould",Ravenel's rosette grass
"DISA5",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark",hemlock rosette grass
"DISAP",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. patulum (Scribn. & Merr.) Gould & C.A. Clark",hemlock rosette grass
"DISAT",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. thinium (Hitchc. & Chase) Gould & C.A. Clark",hemlock rosette grass
"DISC2",,"Dichanthelium scabriusculum (Elliott) Gould & C.A. Clark",woolly rosette grass
"DISC3",,"Dichanthelium scoparium (Lam.) Gould",velvet panicum
"DISP2",,"Dichanthelium sphaerocarpon (Elliott) Gould",roundseed panicgrass
"DISPI",,"Dichanthelium sphaerocarpon (Elliott) Gould var. isophyllum (Scribn.) Gould & C.A. Clark",roundseed panicgrass
"DISPS3",,"Dichanthelium sphaerocarpon (Elliott) Gould var. sphaerocarpon ",roundseed panicgrass
"DISP4",,"Dichanthelium spretum (Schult.) Freckmann",Eaton's rosette grass
"DIST5",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann",roughhair rosette grass
"DISTL",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann var. leucoblepharis (Trin.) Freckmann",roughhair rosette grass
"DISTS",,"Dichanthelium strigosum (Muhl. ex Elliott) Freckmann var. strigosum ",roughhair rosette grass
"DIVI7",,"Dichanthelium villosissimum (Nash) Freckmann",whitehair rosette grass
"DIVIV",,"Dichanthelium villosissimum (Nash) Freckmann var. villosissimum ",whitehair rosette grass
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"DIBR2",,"Dicliptera brachiata (Pursh) Spreng.",branched foldwing
"DIDI",,"Didiplis diandra (Nutt. ex DC.) Alph. Wood",waterpurslane
"DILO",,"Diervilla lonicera Mill.",northern bush honeysuckle
"DIRI",,"Diervilla rivularis Gattinger",mountain bush honeysuckle
"DISE",,"Diervilla sessilifolia Buckley",southern bush honeysuckle
"DICI",,"Digitaria ciliaris (Retz.) Koeler",southern crabgrass
"DICO6",,"Digitaria cognata (Schult.) Pilg.",fall witchgrass
"DIFI",,"Digitaria filiformis (L.) Koeler",slender crabgrass
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"DIVI",,"Digitaria villosa (Walter) Pers.",shaggy crabgrass
"DIVI2",,"Digitaria violascens Link",violet crabgrass
"DIMU",,"Dioclea multiflora (Torr. & A. Gray) C. Mohr",Boykin's clusterpea
"DITE2",,"Diodia teres Walter",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"DIVI3",,"Diodia virginiana L.",Virginia buttonweed
"DIVIV2",,"Diodia virginiana L. var. virginiana ",Virginia buttonweed
"DIOP",,"Dioscorea oppositifolia L.",Chinese yam
"DIQU",,"Dioscorea quaternata J.F. Gmel.",fourleaf yam
"DIVI4",,"Dioscorea villosa L.",wild yam
"DIVI5",,"Diospyros virginiana L.",common persimmon
"DICY2",,"Diphylleia cymosa Michx.",American umbrellaleaf
"DIPY",,"Diplazium pycnocarpon (Spreng.) Broun",glade fern
"DIFU2",,"Dipsacus fullonum L.",Fuller's teasel
"DIPA9",,"Dirca palustris L.",eastern leatherwood
"DOME",,"Dodecatheon meadia L.",pride of Ohio
"DOMEB2",,"Dodecatheon meadia L. ssp. brachycarpum (Small) R. Knuth",pride of Ohio
"DOMEM3",,"Dodecatheon meadia L. ssp. meadia ",pride of Ohio
"DOIN2",,"Doellingeria infirma (Michx.) Greene",cornel-leaf whitetop
"DOUM2",,"Doellingeria umbellata (Mill.) Nees",parasol whitetop
"DOUMU",,"Doellingeria umbellata (Mill.) Nees var. umbellata ",parasol whitetop
"DRBR",,"Draba brachycarpa Nutt. ex Torr. & A. Gray",shortpod draba
"DRCU",,"Draba cuneifolia Nutt. ex Torr. & A. Gray",wedgeleaf draba
"DRCUC",,"Draba cuneifolia Nutt. ex Torr. & A. Gray var. cuneifolia ",wedgeleaf draba
"DRRA",,"Draba ramosissima Desv.",branched draba
"DRVE2",,"Draba verna L.",spring draba
"DRVU",,"Dracunculus vulgaris Schott",common dracunculus
"DRBR3",,"Drosera brevifolia Pursh",dwarf sundew
"DRCA2",,"Drosera capillaris Poir.",pink sundew
"DRIN3",,"Drosera intermedia Hayne",spoonleaf sundew
"DRRO",,"Drosera rotundifolia L.",roundleaf sundew
"DRROR",,"Drosera rotundifolia L. var. rotundifolia ",roundleaf sundew
"DRAU5",,"Dryopteris ×australis (Wherry) Small (pro sp.) [celsa × ludoviciana]",woodfern
"DRBO2",,"Dryopteris ×boottii (Tuck.) Underw. (pro sp.) [cristata × intermedia]",woodfern
"DRLE2",,"Dryopteris ×leedsii Wherry [celsa × marginalis]",woodfern
"DRSE2",,"Dryopteris ×separabilis Small (pro sp.) [celsa × intermedia]",woodfern
"DRTR",,"Dryopteris ×triploidea Wherry [carthusiana × intermedia]",woodfern
"DRCA3",,"Dryopteris campyloptera Clarkson",mountain woodfern
"DRCA11",,"Dryopteris carthusiana (Vill.) H.P. Fuchs",spinulose woodfern
"DRCE",,"Dryopteris celsa (Wm. Palmer) Knowlt., Palmer & Pollard ex Small",log fern
"DRCR4",,"Dryopteris cristata (L.) A. Gray",crested woodfern
"DRGO3",,"Dryopteris goldieana (Hook. ex Goldie) A. Gray",Goldie's woodfern
"DRIN5",,"Dryopteris intermedia (Muhl. ex Willd.) A. Gray",intermediate woodfern
"DRMA4",,"Dryopteris marginalis (L.) A. Gray",marginal woodfern
"DUIN2",,"Duchesnea indica (Andrews) Teschem.",Indian strawberry
"DUAR3",,"Dulichium arundinaceum (L.) Britton",three-way sedge
"DUARA",,"Dulichium arundinaceum (L.) Britton var. arundinaceum ",three-way sedge
"DYAM",,"Dysphania ambrosioides (L.) Mosyakin & Clemants",Mexican tea
"DYAN2",,"Dysphania anthelmintica (L.) Mosyakin & Clemants",wormseed
"DYBO",,"Dysphania botrys (L.) Mosyakin & Clemants",Jerusalem oak goosefoot
"DYPU",,"Dysphania pumilio (R. Br.) Mosyakin & Clemants",clammy goosefoot
"DYPA",,"Dyssodia papposa (Vent.) Hitchc.",fetid marigold
"ECPA",,"Echinacea pallida (Nutt.) Nutt.",pale purple coneflower
"ECPU",,"Echinacea purpurea (L.) Moench",eastern purple coneflower
"ECSI",,"Echinacea simulata R.L. McGregor",wavyleaf purple coneflower
"ECTE3",,"Echinacea tennesseensis (Beadle) Small",Tennessee purple coneflower
"ECCO2",,"Echinochloa colona (L.) Link",jungle rice
"ECCR",,"Echinochloa crus-galli (L.) P. Beauv.",barnyardgrass
"ECFR",,"Echinochloa frumentacea Link",billion-dollar grass
"ECMU2",,"Echinochloa muricata (P. Beauv.) Fernald",rough barnyardgrass
"ECMUM",,"Echinochloa muricata (P. Beauv.) Fernald var. microstachya Wiegand",rough barnyardgrass
"ECMUM2",,"Echinochloa muricata (P. Beauv.) Fernald var. muricata ",rough barnyardgrass
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"ECBE2",,"Echinodorus berteroi (Spreng.) Fassett",upright burhead
"ECCO3",,"Echinodorus cordifolius (L.) Griseb.",creeping burhead
"ECVU",,"Echium vulgare L.",common viper's bugloss
"ECPR",,"Eclipta prostrata (L.) L.",false daisy
"EGDE",,"Egeria densa Planch.",Brazilian waterweed
"EICR",,"Eichhornia crassipes (Mart.) Solms",common water hyacinth
"ELAN",,"Elaeagnus angustifolia L.",Russian olive
"ELPU2",,"Elaeagnus pungens Thunb.",thorny olive
"ELUM",,"Elaeagnus umbellata Thunb.",autumn olive
"ELUMP",,"Elaeagnus umbellata Thunb. var. parvifolia (Wall. ex Royle) C.K. Schneid.",autumn olive
"ELAM3",,"Elatine americana (Pursh) Arn.",American waterwort
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
