Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CHAL7",,"Chenopodium album L.",lambsquarters
"CHALA",,"Chenopodium album L. var. album ",lambsquarters
"CHALS",,"Chenopodium album L. var. stevensii Aellen",Stevens' lambsquarters
"CHALS2",,"Chenopodium album L. var. striatum Krašan",lateflowering goosefoot
"CHBE4",,"Chenopodium berlandieri Moq.",pitseed goosefoot
"CHBEB2",,"Chenopodium berlandieri Moq. var. berlandieri ",pitseed goosefoot
"CHBEB3",,"Chenopodium berlandieri Moq. var. bushianum (Aellen) Cronquist",Bush's goosefoot
"CHBEZ",,"Chenopodium berlandieri Moq. var. zschackii (Murr) Murr ex Asch.",Zschack's goosefoot
"CHCA4",,"Chenopodium capitatum (L.) Asch.",blite goosefoot
"CHFO3",,"Chenopodium foggii Wahl",Fogg's goosefoot
"CHGL3",,"Chenopodium glaucum L.",oakleaf goosefoot
"CHHU",,"Chenopodium humile Hook.",marshland goosefoot
"CHPR5",,"Chenopodium pratericola Rydb.",desert goosefoot
"CHRU",,"Chenopodium rubrum L.",red goosefoot
"CHSA2",,"Chenopodium salinum Standl.",Rocky Mountain goosefoot
"CHSI2",,"Chenopodium simplex (Torr.) Raf.",mapleleaf goosefoot
"CHST2",,"Chenopodium standleyanum Aellen",Standley's goosefoot
"CHUR",,"Chenopodium urbicum L.",city goosefoot
"CHUM",,"Chimaphila umbellata (L.) W.P.C. Barton",pipsissewa
"CHUMC2",,"Chimaphila umbellata (L.) W.P.C. Barton ssp. cisatlantica (S.F. Blake) Hultén",pipsissewa
"CHTE2",,"Chorispora tenella (Pall.) DC.",crossflower
"CHAL24",,"Chrysosplenium alternifolium L.",alternate-leaf golden saxifrage
"CHALS3",,"Chrysosplenium alternifolium L. var. sibiricum Ser. ex DC.",Iowa golden saxifrage
"CHAM2",,"Chrysosplenium americanum Schwein. ex Hook.",American golden saxifrage
"CIIN",,"Cichorium intybus L.",chicory
"CIBU",,"Cicuta bulbifera L.",bulblet-bearing water hemlock
"CIMA2",,"Cicuta maculata L.",spotted water hemlock
"CIMAA",,"Cicuta maculata L. var. angustifolia Hook.",spotted water hemlock
"CIMAB",,"Cicuta maculata L. var. bolanderi (S. Watson) G. Mulligan",spotted water hemlock
"CIMAM",,"Cicuta maculata L. var. maculata ",spotted water hemlock
"CIAR2",,"Cinna arundinacea L.",sweet woodreed
"CILA2",,"Cinna latifolia (Trevis. ex Goepp.) Griseb.",drooping woodreed
"CIIN4",,"Circaea ×intermedia Ehrh. (pro sp.) [alpina × lutetiana]",enchanter's nightshade
"CIAL",,"Circaea alpina L.",small enchanter's nightshade
"CIALA",,"Circaea alpina L. ssp. alpina ",small enchanter's nightshade
"CILU",,"Circaea lutetiana L.",broadleaf enchanter's nightshade
"CILUC",,"Circaea lutetiana L. ssp. canadensis (L.) Asch. & Magnus",broadleaf enchanter's nightshade
"CIIO2",,"Cirsium ×iowense (Pammel) Fernald (pro sp.) [altissimum × discolor]",thistle
"CIAL2",,"Cirsium altissimum (L.) Hill",tall thistle
"CIAR4",,"Cirsium arvense (L.) Scop.",Canada thistle
"CIDI",,"Cirsium discolor (Muhl. ex Willd.) Spreng.",field thistle
"CIFL",,"Cirsium flodmanii (Rydb.) Arthur",Flodman's thistle
"CIHI",,"Cirsium hillii (Canby) Fernald",Hill's thistle
"CIMU",,"Cirsium muticum Michx.",swamp thistle
"CIUN",,"Cirsium undulatum (Nutt.) Spreng.",wavyleaf thistle
"CIUNU",,"Cirsium undulatum (Nutt.) Spreng. var. undulatum ",wavyleaf thistle
"CIVU",,"Cirsium vulgare (Savi) Ten.",bull thistle
"CLMA",,"Cladium mariscoides (Muhl.) Torr.",smooth sawgrass
"CLCR2",,"Cladonia cristatella Tuck.",British soldier lichen
"CLCA",,"Claytonia caroliniana Michx.",Carolina springbeauty
"CLCAC",,"Claytonia caroliniana Michx. var. caroliniana ",Carolina springbeauty
"CLVI3",,"Claytonia virginica L.",Virginia springbeauty
"CLVIV",,"Claytonia virginica L. var. virginica ",Virginia springbeauty
"CLVIV2",,"Claytonia virginica L. var. virginica f. virginica ",Virginia springbeauty
"CLOC2",,"Clematis occidentalis (Hornem.) DC.",western blue virginsbower
"CLOCO",,"Clematis occidentalis (Hornem.) DC. var. occidentalis ",western blue virginsbower
"CLTE4",,"Clematis terniflora DC.",sweet autumn virginsbower
"CLVI5",,"Clematis virginiana L.",devil's darning needles
"CLSE",,"Cleome serrulata Pursh",Rocky Mountain beeplant
"CLAR5",,"Clinopodium arkansanum (Nutt.) House",limestone calamint
"CLVU",,"Clinopodium vulgare L.",wild basil
"CLBO3",,"Clintonia borealis (Aiton) Raf.",bluebead
"CLMA4",,"Clitoria mariana L.",Atlantic pigeonwings
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMP",,"Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl",pale bastard toadflax
"COUMU",,"Comandra umbellata (L.) Nutt. ssp. umbellata ",bastard toadflax
"COPA28",,"Comarum palustre L.",purple marshlocks
"COCO3",,"Commelina communis L.",Asiatic dayflower
"COER",,"Commelina erecta L.",whitemouth dayflower
"COERD",,"Commelina erecta L. var. deamiana Fernald",whitemouth dayflower
"COPE80",,"Comptonia peregrina (L.) J.M. Coult.",sweet fern
"COCH2",,"Conioselinum chinense (L.) Britton, Sterns & Poggenb.",eastern hemlockparsley
"COMA2",,"Conium maculatum L.",poison hemlock
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"COMA7",,"Convallaria majalis L.",European lily of the valley
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"CORA4",,"Conyza ramosissima Cronquist",dwarf horseweed
"COTR2",,"Coptis trifolia (L.) Salisb.",threeleaf goldthread
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAM7",,"Corallorhiza maculata (Raf.) Raf. var. maculata ",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"COOD7",,"Corallorhiza odontorhiza (Willd.) Poir.",autumn coralroot
"COODO2",,"Corallorhiza odontorhiza (Willd.) Poir. var. odontorhiza ",autumn coralroot
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTS3",,"Corallorhiza striata Lindl. var. striata ",hooded coralroot
"COTR18",,"Corallorhiza trifida Chatelain",yellow coralroot
"COLA5",,"Coreopsis lanceolata L.",lanceleaf tickseed
"COPA10",,"Coreopsis palmata Nutt.",stiff tickseed
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COAM8",,"Corispermum americanum (Nutt.) Nutt.",American bugseed
"COAMA2",,"Corispermum americanum (Nutt.) Nutt. var. americanum ",American bugseed
"COPA38",,"Corispermum pallasii Steven",Siberian bugseed
"COVI5",,"Corispermum villosum Rydb.",hairy bugseed
"COAL2",,"Cornus alternifolia L. f.",alternateleaf dogwood
"COCA13",,"Cornus canadensis L.",bunchberry dogwood
"COOB9",,"Cornus obliqua Raf.",silky dogwood
"CORA6",,"Cornus racemosa Lam.",gray dogwood
"CORU",,"Cornus rugosa Lam.",roundleaf dogwood
"COSE16",,"Cornus sericea L.",redosier dogwood
"COSES",,"Cornus sericea L. ssp. sericea ",redosier dogwood
"COAU2",,"Corydalis aurea Willd.",scrambled eggs
"COMI2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray",smallflower fumewort
"COMIM2",,"Corydalis micrantha (Engelm. ex A. Gray) A. Gray ssp. micrantha ",smallflower fumewort
"COSE5",,"Corydalis sempervirens (L.) Pers.",rock harlequin
"COAM3",,"Corylus americana Walter",American hazelnut
"COCO6",,"Corylus cornuta Marshall",beaked hazelnut
"COCOC2",,"Corylus cornuta Marshall var. cornuta ",beaked hazelnut
"COBI2",,"Cosmos bipinnatus Cav.",garden cosmos
"CRAQ",,"Crassula aquatica (L.) Schoenl.",water pygmyweed
"CRCA",,"Crataegus calpodendron (Ehrh.) Medik.",pear hawthorn
"CRCH",,"Crataegus chrysocarpa Ashe",fireberry hawthorn
"CRCHC2",,"Crataegus chrysocarpa Ashe var. chrysocarpa ",red haw
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"CRDO2",,"Crataegus douglasii Lindl.",black hawthorn
"CRFL",,"Crataegus flabellata (Bosc ex Spach) K. Koch",fanleaf hawthorn
"CRHO5",,"Crataegus holmesiana Ashe",Holmes' hawthorn
"CRIR2",,"Crataegus irrasa Sarg.",Blanchard's hawthorn
"CRJO3",,"Crataegus jonesiae Sarg.",Miss Jones' hawthorn
"CRMA3",,"Crataegus macrosperma Ashe",bigfruit hawthorn
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CRPU",,"Crataegus punctata Jacq.",dotted hawthorn
"CRSC80",,"Crataegus scabrida Sarg.",rough hawthorn
"CRSU2",,"Crataegus submollis Sarg.",Quebec hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CRRU3",,"Crepis runcinata (James) Torr. & A. Gray",fiddleleaf hawksbeard
"CRRUR",,"Crepis runcinata (James) Torr. & A. Gray ssp. runcinata ",fiddleleaf hawksbeard
"CRTE3",,"Crepis tectorum L.",narrowleaf hawksbeard
"CRSA4",,"Crotalaria sagittalis L.",arrowhead rattlebox
"CRGL2",,"Croton glandulosus L.",vente conmigo
"CRGLS",,"Croton glandulosus L. var. septentrionalis Müll. Arg.",vente conmigo
"CRST2",,"Cryptogramma stelleri (S.G. Gmel.) Prantl",fragile rockbrake
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CUGL3",,"Cuscuta glomerata Choisy",rope dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUIN",,"Cuscuta indecora Choisy",bigseed alfalfa dodder
"CUINN",,"Cuscuta indecora Choisy var. neuropetala (Engelm.) Hitchc.",bigseed dodder
"CUME4",,"Cuscuta megalocarpa Rydb.",bigfruit dodder
"CUOB",,"Cuscuta obtusiflora Kunth",Peruvian dodder
"CUOBG",,"Cuscuta obtusiflora Kunth var. glandulosa Engelm.",Peruvian dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUPO",,"Cuscuta polygonorum Engelm.",smartweed dodder
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYAC",,"Cymopterus acaulis (Pursh) Raf.",plains springparsley
"CYACA",,"Cymopterus acaulis (Pursh) Raf. var. acaulis ",plains springparsley
"CYLO11",,"Cynanchum louiseae Kartesz & Gandhi",Louise's swallow-wort
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"CYVI",,"Cynoglossum virginianum L.",wild comfrey
"CYVIB",,"Cynoglossum virginianum L. var. boreale (Fernald) Cooperr.",wild comfrey
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"CYBI6",,"Cyperus bipartitus Torr.",slender flatsedge
"CYDI3",,"Cyperus diandrus Torr.",umbrella flatsedge
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"CYES",,"Cyperus esculentus L.",yellow nutsedge
"CYESL",,"Cyperus esculentus L. var. leptostachyus Boeckeler",yellow nutsedge
"CYHO",,"Cyperus houghtonii Torr.",Houghton's flatsedge
"CYLU2",,"Cyperus lupulinus (Spreng.) Marcks",Great Plains flatsedge
"CYLUL",,"Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus ",Great Plains flatsedge
"CYLUM",,"Cyperus lupulinus (Spreng.) Marcks ssp. macilentus (Fernald) Marcks",Great Plains flatsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYRO",,"Cyperus rotundus L.",nutgrass
"CYSC3",,"Cyperus schweinitzii Torr.",Schweinitz's flatsedge
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"CYAN2",,"Cypripedium ×andrewsii A.M. Fuller [candidum × parviflorum]",hybrid ladyslipper
"CYANA",,"Cypripedium ×andrewsii A.M. Fuller var. ×andrewsii [candidum × parviflorum var. makasin]",hybrid ladyslipper
"CYAC3",,"Cypripedium acaule Aiton",moccasin flower
"CYAR5",,"Cypripedium arietinum W.T. Aiton",ram's head lady's slipper
"CYCA5",,"Cypripedium candidum Muhl. ex Willd.",white lady's slipper
"CYPA19",,"Cypripedium parviflorum Salisb.",lesser yellow lady's slipper
"CYPAM3",,"Cypripedium parviflorum Salisb. var. makasin (Farw.) Sheviak",greater yellow lady's slipper
"CYPAP3",,"Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight",greater yellow lady's slipper
"CYRE6",,"Cypripedium reginae Walter",showy lady's slipper
"CYBU3",,"Cystopteris bulbifera (L.) Bernh.",bulblet bladderfern
"CYFR2",,"Cystopteris fragilis (L.) Bernh.",brittle bladderfern
"CYLA4",,"Cystopteris laurentiana (Weath.) Blasdell",St. Lawrence bladderfern
"CYPR4",,"Cystopteris protrusa (Weath.) Blasdell",lowland bladderfern
"CYTE3",,"Cystopteris tennesseensis Shaver",Tennessee bladderfern
"CYTE7",,"Cystopteris tenuis (Michx.) Desv.",upland brittle bladderfern
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAVI6",,"Dactylorhiza viridis (L.) R.M. Bateman, A.M. Pridgeon & M.W. Chase",longbract frog orchid
"DACA7",,"Dalea candida Michx. ex Willd.",white prairie clover
"DACAC",,"Dalea candida Michx. ex Willd. var. candida ",white prairie clover
"DACAO",,"Dalea candida Michx. ex Willd. var. oligophylla (Torr.) Shinners",white prairie clover
"DALE3",,"Dalea leporina (Aiton) Bullock",foxtail prairie clover
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"DAVI",,"Dalea villosa (Nutt.) Spreng.",silky prairie clover
"DAVIV",,"Dalea villosa (Nutt.) Spreng. var. villosa ",silky prairie clover
"DARE",,"Dalibarda repens L.",robin runaway
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"DAFR6",,"Dasiphora fruticosa (L.) Rydb.",shrubby cinquefoil
"DAFRF",,"Dasiphora fruticosa (L.) Rydb. ssp. floribunda (Pursh) Kartesz",shrubby cinquefoil
"DAST",,"Datura stramonium L.",jimsonweed
"DAWR2",,"Datura wrightii Regel",sacred thorn-apple
"DACA6",,"Daucus carota L.",Queen Anne's lace
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"DETR",,"Delphinium tricorne Michx.",dwarf larkspur
"DEAC4",,"Deparia acrostichoides (Sw.) M. Kato",silver false spleenwort
"DECE",,"Deschampsia cespitosa (L.) P. Beauv.",tufted hairgrass
"DEFL",,"Deschampsia flexuosa (L.) Trin.",wavy hairgrass
"DEFLF",,"Deschampsia flexuosa (L.) Trin. var. flexuosa ",wavy hairgrass
"DEIN5",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn",mountain tansymustard
"DEINI",,"Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn ssp. incana ",mountain tansymustard
"DEPI",,"Descurainia pinnata (Walter) Britton",western tansymustard
"DEPIB",,"Descurainia pinnata (Walter) Britton ssp. brachycarpa (Richardson) Detling",western tansymustard
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"DEIL",,"Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald",Illinois bundleflower
"DECA7",,"Desmodium canadense (L.) DC.",showy ticktrefoil
"DECA8",,"Desmodium canescens (L.) DC.",hoary ticktrefoil
"DECU",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don",largebract ticktrefoil
"DECUC",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. cuspidatum ",largebract ticktrefoil
"DECUL",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. longifolium (Torr. & A. Gray) B.G. Schub.",largebract ticktrefoil
"DEGL5",,"Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood",pointedleaf ticktrefoil
"DEIL2",,"Desmodium illinoense A. Gray",Illinois ticktrefoil
"DENU4",,"Desmodium nudiflorum (L.) DC.",nakedflower ticktrefoil
"DIAR",,"Dianthus armeria L.",Deptford pink
"DIBA",,"Dianthus barbatus L.",sweetwilliam
"DIDE",,"Dianthus deltoides L.",maiden pink
"DIOB3",,"Diarrhena obovata (Gleason) Brandenburg",obovate beakgrain
"DICA",,"Dicentra canadensis (Goldie) Walp.",squirrel corn
"DICU",,"Dicentra cucullaria (L.) Bernh.",dutchman's breeches
"DISC4",,"Dichanthelium ×scoparioides (Ashe) Mohlenbr. (pro sp.) [acuminatum × oligosanthes]",Shasta panicgrass
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"DIACF",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann",western panicgrass
"DIACL",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. lindheimeri (Nash) Gould & C.A. Clark",Lindheimer panicgrass
"DIBO",,"Dichanthelium boreale (Nash) Freckmann",northern panicgrass
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"DIDI6",,"Dichanthelium dichotomum (L.) Gould",cypress panicgrass
"DIDID",,"Dichanthelium dichotomum (L.) Gould var. dichotomum ",cypress panicgrass
"DILA8",,"Dichanthelium latifolium (L.) Gould & C.A. Clark",broadleaf rosette grass
"DILE2",,"Dichanthelium leibergii (Vasey) Freckmann",Leiberg's panicum
"DILI2",,"Dichanthelium linearifolium (Scribn. ex Nash) Gould",slimleaf panicgrass
"DIME2",,"Dichanthelium meridionale (Ashe) Freckmann",matting rosette grass
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"DIOLO",,"Dichanthelium oligosanthes (Schult.) Gould var. oligosanthes ",Heller's rosette grass
"DIOLS",,"Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould",Scribner's rosette grass
"DIOV",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark",eggleaf rosette grass
"DIOVA",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark var. addisonii (Nash) Gould & C.A. Clark",Addison's rosette grass
"DISA5",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark",hemlock rosette grass
"DISAP",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. patulum (Scribn. & Merr.) Gould & C.A. Clark",hemlock rosette grass
"DISAT",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. thinium (Hitchc. & Chase) Gould & C.A. Clark",hemlock rosette grass
"DIVI7",,"Dichanthelium villosissimum (Nash) Freckmann",whitehair rosette grass
"DIVIP",,"Dichanthelium villosissimum (Nash) Freckmann var. praecocius (Hitchc. & Chase) Freckmann",whitehair rosette grass
"DIVIV",,"Dichanthelium villosissimum (Nash) Freckmann var. villosissimum ",whitehair rosette grass
"DIWI5",,"Dichanthelium wilcoxianum (Vasey) Freckmann",fall rosette grass
"DIXA",,"Dichanthelium xanthophysum (A. Gray) Freckmann",slender rosette grass
"DIDI",,"Didiplis diandra (Nutt. ex DC.) Alph. Wood",waterpurslane
"DILO",,"Diervilla lonicera Mill.",northern bush honeysuckle
"DIGR4",,"Digitalis grandiflora Mill.",yellow foxglove
"DILA3",,"Digitalis lanata Ehrh.",Grecian foxglove
"DICO6",,"Digitaria cognata (Schult.) Pilg.",fall witchgrass
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"DIQU",,"Dioscorea quaternata J.F. Gmel.",fourleaf yam
"DIVI4",,"Dioscorea villosa L.",wild yam
"DIPY",,"Diplazium pycnocarpon (Spreng.) Broun",glade fern
"DIMU2",,"Diplotaxis muralis (L.) DC.",annual wallrocket
"DILA4",,"Dipsacus laciniatus L.",cutleaf teasel
"DIPA9",,"Dirca palustris L.",eastern leatherwood
"DISP",,"Distichlis spicata (L.) Greene",saltgrass
"DOAM",,"Dodecatheon amethystinum (Fassett) Fassett",jeweled shootingstar
"DOME",,"Dodecatheon meadia L.",pride of Ohio
"DOMEM3",,"Dodecatheon meadia L. ssp. meadia ",pride of Ohio
"DOUM2",,"Doellingeria umbellata (Mill.) Nees",parasol whitetop
"DOUMP2",,"Doellingeria umbellata (Mill.) Nees var. pubens (A. Gray) Britton",parasol whitetop
"DOUMU",,"Doellingeria umbellata (Mill.) Nees var. umbellata ",parasol whitetop
"DRAR",,"Draba arabisans Michx.",rock draba
"DRNE",,"Draba nemorosa L.",woodland draba
"DRNO5",,"Draba norvegica Gunnerus",Norwegian draba
"DRNON2",,"Draba norvegica Gunnerus var. norvegica ",Norwegian draba
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"DRVE2",,"Draba verna L.",spring draba
"DRPA2",,"Dracocephalum parviflorum Nutt.",American dragonhead
"DROB",,"Drosera ×obovata Mert. & W. Koch (pro sp.) [anglica × rotundifolia]",sundew
"DRAN",,"Drosera anglica Huds.",English sundew
"DRIN3",,"Drosera intermedia Hayne",spoonleaf sundew
"DRLI",,"Drosera linearis Goldie",slenderleaf sundew
"DRRO",,"Drosera rotundifolia L.",roundleaf sundew
"DRROC",,"Drosera rotundifolia L. var. comosa Fernald",roundleaf sundew
"DRROR",,"Drosera rotundifolia L. var. rotundifolia ",roundleaf sundew
"DRBO2",,"Dryopteris ×boottii (Tuck.) Underw. (pro sp.) [cristata × intermedia]",woodfern
"DRTR",,"Dryopteris ×triploidea Wherry [carthusiana × intermedia]",woodfern
"DRUL2",,"Dryopteris ×uliginosa (A. Braun ex Dowell) Druce [carthusiana × cristata]",woodfern
"DRCA11",,"Dryopteris carthusiana (Vill.) H.P. Fuchs",spinulose woodfern
"DRCR4",,"Dryopteris cristata (L.) A. Gray",crested woodfern
"DREX2",,"Dryopteris expansa (C. Presl) Fraser-Jenkins & Jermy",spreading woodfern
"DRFR",,"Dryopteris fragrans (L.) Schott",fragrant woodfern
"DRGO3",,"Dryopteris goldieana (Hook. ex Goldie) A. Gray",Goldie's woodfern
"DRIN5",,"Dryopteris intermedia (Muhl. ex Willd.) A. Gray",intermediate woodfern
"DRMA4",,"Dryopteris marginalis (L.) A. Gray",marginal woodfern
"DUAR3",,"Dulichium arundinaceum (L.) Britton",three-way sedge
"DUARA",,"Dulichium arundinaceum (L.) Britton var. arundinaceum ",three-way sedge
"DYBO",,"Dysphania botrys (L.) Mosyakin & Clemants",Jerusalem oak goosefoot
"DYPA",,"Dyssodia papposa (Vent.) Hitchc.",fetid marigold
"ECAN2",,"Echinacea angustifolia DC.",narrowleaf purple coneflower
"ECANA",,"Echinacea angustifolia DC. var. angustifolia ",narrowleaf purple coneflower
"ECCR",,"Echinochloa crus-galli (L.) P. Beauv.",barnyardgrass
"ECMU2",,"Echinochloa muricata (P. Beauv.) Fernald",rough barnyardgrass
"ECMUM",,"Echinochloa muricata (P. Beauv.) Fernald var. microstachya Wiegand",rough barnyardgrass
"ECMUM2",,"Echinochloa muricata (P. Beauv.) Fernald var. muricata ",rough barnyardgrass
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"ECLO",,"Echinocystis lobata (Michx.) Torr. & A. Gray",wild cucumber
"ECSP",,"Echinops sphaerocephalus L.",great globethistle
"ECVU",,"Echium vulgare L.",common viper's bugloss
"ECPR",,"Eclipta prostrata (L.) L.",false daisy
"ELAN",,"Elaeagnus angustifolia L.",Russian olive
"ELCO",,"Elaeagnus commutata Bernh. ex Rydb.",silverberry
"ELMI",,"Elatine minima (Nutt.) Fisch. & C.A. Mey.",small waterwort
"ELRU",,"Elatine rubella Rydb.",southwestern waterwort
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"ELACA",,"Eleocharis acicularis (L.) Roem. & Schult. var. acicularis ",needle spikerush
"ELCO2",,"Eleocharis compressa Sull.",flatstem spikerush
"ELCOA3",,"Eleocharis compressa Sull. var. acutisquamata (Buckley) S.G. Sm.",sharpscale spikerush
"ELCOC2",,"Eleocharis compressa Sull. var. compressa ",flatstem spikerush
"ELEL4",,"Eleocharis elliptica Kunth",elliptic spikerush
"ELEN",,"Eleocharis engelmannii Steud.",Engelmann's spikerush
"ELER",,"Eleocharis erythropoda Steud.",bald spikerush
"ELIN",,"Eleocharis intermedia Schult.",matted spikerush
"ELMA5",,"Eleocharis macrostachya Britton",pale spikerush
"ELMA15",,"Eleocharis mamillata (Lindb. f.) Lindb. f.",soft-stem spikerush
"ELNI",,"Eleocharis nitida Fernald",quill spikerush
"ELOB2",,"Eleocharis obtusa (Willd.) Schult.",blunt spikerush
"ELOL",,"Eleocharis olivacea Torr.",bright green spikerush
"ELOLO",,"Eleocharis olivacea Torr. var. olivacea ",bright green spikerush
"ELPA3",,"Eleocharis palustris (L.) Roem. & Schult.",common spikerush
"ELPAP",,"Eleocharis palustris (L.) Roem. & Schult. var. palustris ",common spikerush
"ELPA5",,"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer",dwarf spikerush
"ELQU2",,"Eleocharis quinqueflora (Hartmann) O. Schwarz",fewflower spikerush
"ELRO2",,"Eleocharis rostellata (Torr.) Torr.",beaked spikerush
"ELTE",,"Eleocharis tenuis (Willd.) Schult.",slender spikerush
"ELTEV",,"Eleocharis tenuis (Willd.) Schult. var. verrucosa (Svens.) Svens.",slender spikerush
"ELWO",,"Eleocharis wolfii (A. Gray) A. Gray ex Britton",Wolf's spikerush
"ELIN3",,"Eleusine indica (L.) Gaertn.",Indian goosegrass
"ELNY",,"Ellisia nyctelea (L.) L.",Aunt Lucy
"ELBI2",,"Elodea bifoliata H. St. John",twoleaf waterweed
"ELCA7",,"Elodea canadensis Michx.",Canadian waterweed
"ELNU2",,"Elodea nuttallii (Planch.) H. St. John",western waterweed
"ELCI",,"Elsholtzia ciliata (Thunb.) Hyl.",crested latesummer mint
"ELCA4",,"Elymus canadensis L.",Canada wildrye
"ELDI3",,"Elymus diversiglumis Scribn. & C.R. Ball",diverseglume wildrye
"ELHY",,"Elymus hystrix L.",eastern bottlebrush grass
"ELHYB",,"Elymus hystrix L. var. bigeloviana (Fernald) Bowden",eastern bottlebrush grass
"ELHYH",,"Elymus hystrix L. var. hystrix ",eastern bottlebrush grass
"ELRE4",,"Elymus repens (L.) Gould",quackgrass
"ELRI",,"Elymus riparius Wiegand",riverbank wildrye
"ELSU",,"Elymus submuticus (Hook.) Smyth & Smyth",Virginia wildrye
