Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CLOCO",,"Clematis occidentalis (Hornem.) DC. var. occidentalis ",western blue virginsbower
"CLVI5",,"Clematis virginiana L.",devil's darning needles
"CLHA",,"Cleome hassleriana Chod.",pink queen
"CLSE",,"Cleome serrulata Pursh",Rocky Mountain beeplant
"CLAR5",,"Clinopodium arkansanum (Nutt.) House",limestone calamint
"CLVU",,"Clinopodium vulgare L.",wild basil
"CLBO3",,"Clintonia borealis (Aiton) Raf.",bluebead
"COMO9",,"Coincya monensis (L.) Greuter & Burdet",star-mustard
"COMOR",,"Coincya monensis (L.) Greuter & Burdet ssp. recurvata (All.) Leadley",star-mustard
"COPA3",,"Collinsia parviflora Lindl.",maiden blue eyed Mary
"COVE2",,"Collinsia verna Nutt.",spring blue eyed Mary
"COCA4",,"Collinsonia canadensis L.",richweed
"COLI2",,"Collomia linearis Nutt.",tiny trumpet
"COAR6",,"Colutea arborescens L.",bladder senna
"COUM",,"Comandra umbellata (L.) Nutt.",bastard toadflax
"COUMU",,"Comandra umbellata (L.) Nutt. ssp. umbellata ",bastard toadflax
"COPA28",,"Comarum palustre L.",purple marshlocks
"COCO3",,"Commelina communis L.",Asiatic dayflower
"COER",,"Commelina erecta L.",whitemouth dayflower
"COERD",,"Commelina erecta L. var. deamiana Fernald",whitemouth dayflower
"COPE80",,"Comptonia peregrina (L.) J.M. Coult.",sweet fern
"COCH2",,"Conioselinum chinense (L.) Britton, Sterns & Poggenb.",eastern hemlockparsley
"COMA2",,"Conium maculatum L.",poison hemlock
"COCO13",,"Conoclinium coelestinum (L.) DC.",blue mistflower
"COAM",,"Conopholis americana (L.) Wallr.",American cancer-root
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"COMA7",,"Convallaria majalis L.",European lily of the valley
"COAR4",,"Convolvulus arvensis L.",field bindweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"COCAC3",,"Conyza canadensis (L.) Cronquist var. canadensis ",Canadian horseweed
"COTR2",,"Coptis trifolia (L.) Salisb.",threeleaf goldthread
"COMA25",,"Corallorhiza maculata (Raf.) Raf.",summer coralroot
"COMAM7",,"Corallorhiza maculata (Raf.) Raf. var. maculata ",summer coralroot
"COMAO5",,"Corallorhiza maculata (Raf.) Raf. var. occidentalis (Lindl.) Ames",summer coralroot
"COOD7",,"Corallorhiza odontorhiza (Willd.) Poir.",autumn coralroot
"COODO2",,"Corallorhiza odontorhiza (Willd.) Poir. var. odontorhiza ",autumn coralroot
"COODP2",,"Corallorhiza odontorhiza (Willd.) Poir. var. pringlei (Greenm.) Freudenstein",autumn coralroot
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTS3",,"Corallorhiza striata Lindl. var. striata ",hooded coralroot
"COTR18",,"Corallorhiza trifida Chatelain",yellow coralroot
"COGR5",,"Coreopsis grandiflora Hogg ex Sweet",largeflower tickseed
"COGRH",,"Coreopsis grandiflora Hogg ex Sweet var. harveyana (A. Gray) Sherff",largeflower tickseed
"COLA5",,"Coreopsis lanceolata L.",lanceleaf tickseed
"CONU3",,"Coreopsis nuecensis A. Heller",crown tickseed
"COPA10",,"Coreopsis palmata Nutt.",stiff tickseed
"COTI3",,"Coreopsis tinctoria Nutt.",golden tickseed
"COTIT",,"Coreopsis tinctoria Nutt. var. tinctoria ",golden tickseed
"COTR4",,"Coreopsis tripteris L.",tall tickseed
"COSA",,"Coriandrum sativum L.",coriander
"COAM8",,"Corispermum americanum (Nutt.) Nutt.",American bugseed
"COAMA2",,"Corispermum americanum (Nutt.) Nutt. var. americanum ",American bugseed
"COPA38",,"Corispermum pallasii Steven",Siberian bugseed
"COFR9",,"Cornus ×friedlanderi W.H. Wagner [racemosa × rugosa]",dogwood
"COAL2",,"Cornus alternifolia L. f.",alternateleaf dogwood
"COAM2",,"Cornus amomum Mill.",silky dogwood
"COCA13",,"Cornus canadensis L.",bunchberry dogwood
"CODR",,"Cornus drummondii C.A. Mey.",roughleaf dogwood
"COFL2",,"Cornus florida L.",flowering dogwood
"COOB9",,"Cornus obliqua Raf.",silky dogwood
"CORA6",,"Cornus racemosa Lam.",gray dogwood
"CORU",,"Cornus rugosa Lam.",roundleaf dogwood
"COSE16",,"Cornus sericea L.",redosier dogwood
"COSES",,"Cornus sericea L. ssp. sericea ",redosier dogwood
"COAU2",,"Corydalis aurea Willd.",scrambled eggs
"COFL3",,"Corydalis flavula (Raf.) DC.",yellow fumewort
"COSE5",,"Corydalis sempervirens (L.) Pers.",rock harlequin
"COAM3",,"Corylus americana Walter",American hazelnut
"COCO6",,"Corylus cornuta Marshall",beaked hazelnut
"COCOC2",,"Corylus cornuta Marshall var. cornuta ",beaked hazelnut
"COCA16",,"Corynephorus canescens (L.) P. Beauv.",gray clubawn grass
"COBI2",,"Cosmos bipinnatus Cav.",garden cosmos
"COSU5",,"Cosmos sulphureus Cav.",sulphur cosmos
"CRIM",,"Crataegus ×immanis Ashe (pro sp.) [chrysocarpa × pruinosa]",hawthorn
"CRAM4",,"Crataegus ambitiosa Sarg.",Grand Rapids hawthorn
"CRAP4",,"Crataegus apiomorpha Sarg.",Fort Sheridan hawthorn
"CRAR7",,"Crataegus arcana Beadle",Carolina hawthorn
"CRAT3",,"Crataegus ater Ashe",Nashville hawthorn
"CRBE6",,"Crataegus beata Sarg.",Dunbar's hawthorn
"CRBR3",,"Crataegus brainerdii Sarg.",Brainerd's hawthorn
"CRCA",,"Crataegus calpodendron (Ehrh.) Medik.",pear hawthorn
"CRCH",,"Crataegus chrysocarpa Ashe",fireberry hawthorn
"CRCHC2",,"Crataegus chrysocarpa Ashe var. chrysocarpa ",red haw
"CRCO4",,"Crataegus coleae Sarg.",Cole's hawthorn
"CRCO26",,"Crataegus compacta Sarg.",clustered hawthorn
"CRCO7",,"Crataegus compta Sarg.",adorned hawthorn
"CRCO27",,"Crataegus corusca Sarg.",shiningbranch hawthorn
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"CRDE3",,"Crataegus desueta Sarg.",New York hawthorn
"CRDI",,"Crataegus dilatata Sarg.",broadleaf hawthorn
"CRDI4",,"Crataegus disperma Ashe",spreading hawthorn
"CRDI10",,"Crataegus dissona Sarg.",northern hawthorn
"CRDO3",,"Crataegus dodgei Ashe",Dodge's hawthorn
"CRDO2",,"Crataegus douglasii Lindl.",black hawthorn
"CRFL",,"Crataegus flabellata (Bosc ex Spach) K. Koch",fanleaf hawthorn
"CRFU2",,"Crataegus fulleriana Sarg.",Fuller's hawthorn
"CRGL4",,"Crataegus glareosa Ashe",Port Huron hawthorn
"CRHO5",,"Crataegus holmesiana Ashe",Holmes' hawthorn
"CRIN3",,"Crataegus intricata Lange",Copenhagen hawthorn
"CRIR",,"Crataegus iracunda Beadle",stolonbearing hawthorn
"CRIR2",,"Crataegus irrasa Sarg.",Blanchard's hawthorn
"CRJE",,"Crataegus jesupii Sarg.",Jesup's hawthorn
"CRLA80",,"Crataegus laevigata (Poir.) DC.",smooth hawthorn
"CRLU",,"Crataegus lucorum Sarg.",grove hawthorn
"CRLU3",,"Crataegus lumaria Ashe",roundleaf hawthorn
"CRMA3",,"Crataegus macrosperma Ashe",bigfruit hawthorn
"CRMA4",,"Crataegus margarettiae Ashe",Margarett's hawthorn
"CRMO2",,"Crataegus mollis Scheele",downy hawthorn
"CRMO3",,"Crataegus monogyna Jacq.",oneseed hawthorn
"CRNI4",,"Crataegus nitidula Sarg.",Ontario hawthorn
"CROP3",,"Crataegus opulens Sarg.",Rochester hawthorn
"CRPE",,"Crataegus pedicellata Sarg.",scarlet hawthorn
"CRPH",,"Crataegus phaenopyrum (L. f.) Medik.",Washington hawthorn
"CRPR",,"Crataegus pringlei Sarg.",Pringle's hawthorn
"CRPR5",,"Crataegus prona Ashe",Illinois hawthorn
"CRPR2",,"Crataegus pruinosa (Wendl. f.) K. Koch",waxyfruit hawthorn
"CRPU",,"Crataegus punctata Jacq.",dotted hawthorn
"CRSC80",,"Crataegus scabrida Sarg.",rough hawthorn
"CRSC4",,"Crataegus schuettei Ashe",Schuette's hawthorn
"CRSU2",,"Crataegus submollis Sarg.",Quebec hawthorn
"CRSU3",,"Crataegus suborbiculata Sarg.",Caughuawaga hawthorn
"CRSU5",,"Crataegus succulenta Schrad. ex Link",fleshy hawthorn
"CRBI3",,"Crepis biennis L.",rough hawksbeard
"CRCA3",,"Crepis capillaris (L.) Wallr.",smooth hawksbeard
"CRNI2",,"Crepis nicaeensis Balbis ex Pers.",Turkish hawksbeard
"CRTE3",,"Crepis tectorum L.",narrowleaf hawksbeard
"CRSA4",,"Crotalaria sagittalis L.",arrowhead rattlebox
"CRGL2",,"Croton glandulosus L.",vente conmigo
"CRGLS",,"Croton glandulosus L. var. septentrionalis Müll. Arg.",vente conmigo
"CRMO6",,"Croton monanthogynus Michx.",prairie tea
"CRSC",,"Crypsis schoenoides (L.) Lam.",swamp pricklegrass
"CRAC3",,"Cryptogramma acrostichoides R. Br.",American rockbrake
"CRST2",,"Cryptogramma stelleri (S.G. Gmel.) Prantl",fragile rockbrake
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"CUME",,"Cucumis melo L.",cantaloupe
"CUSA4",,"Cucumis sativus L.",garden cucumber
"CUFO",,"Cucurbita foetidissima Kunth",Missouri gourd
"CUMA3",,"Cucurbita maxima Duchesne",winter squash
"CUPE",,"Cucurbita pepo L.",field pumpkin
"CUPEP",,"Cucurbita pepo L. var. pepo ",field pumpkin
"CUCE",,"Cuscuta cephalanthi Engelm.",buttonbush dodder
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CUEP2",,"Cuscuta epilinum Weihe",flax dodder
"CUEP",,"Cuscuta epithymum (L.) L.",clover dodder
"CUGL3",,"Cuscuta glomerata Choisy",rope dodder
"CUGR",,"Cuscuta gronovii Willd. ex Schult.",scaldweed
"CUGRG",,"Cuscuta gronovii Willd. ex Schult. var. gronovii ",scaldweed
"CUIN",,"Cuscuta indecora Choisy",bigseed alfalfa dodder
"CUINN",,"Cuscuta indecora Choisy var. neuropetala (Engelm.) Hitchc.",bigseed dodder
"CUPE3",,"Cuscuta pentagona Engelm.",fiveangled dodder
"CUPEP2",,"Cuscuta pentagona Engelm. var. pentagona ",fiveangled dodder
"CUPO",,"Cuscuta polygonorum Engelm.",smartweed dodder
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"CYAT",,"Cycloloma atriplicifolium (Spreng.) J.M. Coult.",winged pigweed
"CYMU",,"Cymbalaria muralis G. Gaertn., B. Mey. & Scherb.",Kenilworth ivy
"CYLO11",,"Cynanchum louiseae Kartesz & Gandhi",Louise's swallow-wort
"CYRO8",,"Cynanchum rossicum (Kleopow) Borhidi",European swallow-wort
"CYVI3",,"Cynanchum vincetoxicum (L.) Pers.",white swallow-wort
"CYDA",,"Cynodon dactylon (L.) Pers.",Bermudagrass
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"CYVI",,"Cynoglossum virginianum L.",wild comfrey
"CYVIB",,"Cynoglossum virginianum L. var. boreale (Fernald) Cooperr.",wild comfrey
"CYCR",,"Cynosurus cristatus L.",crested dogstail grass
"CYEC",,"Cynosurus echinatus L.",bristly dogstail grass
"CYAC2",,"Cyperus acuminatus Torr. & Hook. ex Torr.",tapertip flatsedge
"CYBI6",,"Cyperus bipartitus Torr.",slender flatsedge
"CYDI3",,"Cyperus diandrus Torr.",umbrella flatsedge
"CYER2",,"Cyperus erythrorhizos Muhl.",redroot flatsedge
"CYES",,"Cyperus esculentus L.",yellow nutsedge
"CYESL",,"Cyperus esculentus L. var. leptostachyus Boeckeler",yellow nutsedge
"CYFL",,"Cyperus flavescens L.",yellow flatsedge
"CYHO",,"Cyperus houghtonii Torr.",Houghton's flatsedge
"CYLU2",,"Cyperus lupulinus (Spreng.) Marcks",Great Plains flatsedge
"CYLUL",,"Cyperus lupulinus (Spreng.) Marcks ssp. lupulinus ",Great Plains flatsedge
"CYLUM",,"Cyperus lupulinus (Spreng.) Marcks ssp. macilentus (Fernald) Marcks",Great Plains flatsedge
"CYOD",,"Cyperus odoratus L.",fragrant flatsedge
"CYSC3",,"Cyperus schweinitzii Torr.",Schweinitz's flatsedge
"CYSQ",,"Cyperus squarrosus L.",bearded flatsedge
"CYST",,"Cyperus strigosus L.",strawcolored flatsedge
"CYAN2",,"Cypripedium ×andrewsii A.M. Fuller [candidum × parviflorum]",hybrid ladyslipper
"CYANA",,"Cypripedium ×andrewsii A.M. Fuller var. ×andrewsii [candidum × parviflorum var. makasin]",hybrid ladyslipper
"CYAC3",,"Cypripedium acaule Aiton",moccasin flower
"CYAR5",,"Cypripedium arietinum W.T. Aiton",ram's head lady's slipper
"CYCA5",,"Cypripedium candidum Muhl. ex Willd.",white lady's slipper
"CYPA19",,"Cypripedium parviflorum Salisb.",lesser yellow lady's slipper
"CYPAM3",,"Cypripedium parviflorum Salisb. var. makasin (Farw.) Sheviak",greater yellow lady's slipper
"CYPAP3",,"Cypripedium parviflorum Salisb. var. pubescens (Willd.) Knight",greater yellow lady's slipper
"CYRE6",,"Cypripedium reginae Walter",showy lady's slipper
"CYBU3",,"Cystopteris bulbifera (L.) Bernh.",bulblet bladderfern
"CYFR2",,"Cystopteris fragilis (L.) Bernh.",brittle bladderfern
"CYLA4",,"Cystopteris laurentiana (Weath.) Blasdell",St. Lawrence bladderfern
"CYPR4",,"Cystopteris protrusa (Weath.) Blasdell",lowland bladderfern
"CYTE7",,"Cystopteris tenuis (Michx.) Desv.",upland brittle bladderfern
"CYSC4",,"Cytisus scoparius (L.) Link",Scotch broom
"CYSCS2",,"Cytisus scoparius (L.) Link var. scoparius ",Scotch broom
"DAGL",,"Dactylis glomerata L.",orchardgrass
"DAGLG",,"Dactylis glomerata L. ssp. glomerata ",orchardgrass
"DAVI6",,"Dactylorhiza viridis (L.) R.M. Bateman, A.M. Pridgeon & M.W. Chase",longbract frog orchid
"DALE3",,"Dalea leporina (Aiton) Bullock",foxtail prairie clover
"DAPU5",,"Dalea purpurea Vent.",purple prairie clover
"DAPUP",,"Dalea purpurea Vent. var. purpurea ",purple prairie clover
"DAVI",,"Dalea villosa (Nutt.) Spreng.",silky prairie clover
"DAVIV",,"Dalea villosa (Nutt.) Spreng. var. villosa ",silky prairie clover
"DARE",,"Dalibarda repens L.",robin runaway
"DACO",,"Danthonia compressa Austin",flattened oatgrass
"DAIN",,"Danthonia intermedia Vasey",timber oatgrass
"DASP2",,"Danthonia spicata (L.) P. Beauv. ex Roem. & Schult.",poverty oatgrass
"DAFR6",,"Dasiphora fruticosa (L.) Rydb.",shrubby cinquefoil
"DAFRF",,"Dasiphora fruticosa (L.) Rydb. ssp. floribunda (Pursh) Kartesz",shrubby cinquefoil
"DAMA",,"Dasistoma macrophylla (Nutt.) Raf.",mullein foxglove
"DAST",,"Datura stramonium L.",jimsonweed
"DAWR2",,"Datura wrightii Regel",sacred thorn-apple
"DACA6",,"Daucus carota L.",Queen Anne's lace
"DEVE",,"Decodon verticillatus (L.) Elliott",swamp loosestrife
"DEEL2",,"Delphinium elatum L.",candle larkspur
"DEPU2",,"Dennstaedtia punctilobula (Michx.) T. Moore",eastern hayscented fern
"DEAC4",,"Deparia acrostichoides (Sw.) M. Kato",silver false spleenwort
"DECE",,"Deschampsia cespitosa (L.) P. Beauv.",tufted hairgrass
"DEFL",,"Deschampsia flexuosa (L.) Trin.",wavy hairgrass
"DEFLF",,"Deschampsia flexuosa (L.) Trin. var. flexuosa ",wavy hairgrass
"DEPI",,"Descurainia pinnata (Walter) Britton",western tansymustard
"DEPIB",,"Descurainia pinnata (Walter) Britton ssp. brachycarpa (Richardson) Detling",western tansymustard
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"DECA7",,"Desmodium canadense (L.) DC.",showy ticktrefoil
"DECA8",,"Desmodium canescens (L.) DC.",hoary ticktrefoil
"DECI",,"Desmodium ciliare (Muhl. ex Willd.) DC.",hairy small-leaf ticktrefoil
"DECIC",,"Desmodium ciliare (Muhl. ex Willd.) DC. var. ciliare ",hairy small-leaf ticktrefoil
"DECU",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don",largebract ticktrefoil
"DECUC",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. cuspidatum ",largebract ticktrefoil
"DECUL",,"Desmodium cuspidatum (Muhl. ex Willd.) DC. ex D. Don var. longifolium (Torr. & A. Gray) B.G. Schub.",largebract ticktrefoil
"DEGL4",,"Desmodium glabellum (Michx.) DC.",Dillenius' ticktrefoil
"DEGL5",,"Desmodium glutinosum (Muhl. ex Willd.) Alph. Wood",pointedleaf ticktrefoil
"DEIL2",,"Desmodium illinoense A. Gray",Illinois ticktrefoil
"DEMA2",,"Desmodium marilandicum (L.) DC.",smooth small-leaf ticktrefoil
"DENU4",,"Desmodium nudiflorum (L.) DC.",nakedflower ticktrefoil
"DEOB5",,"Desmodium obtusum (Muhl. ex Willd.) DC.",stiff ticktrefoil
"DEPA6",,"Desmodium paniculatum (L.) DC.",panicledleaf ticktrefoil
"DEPAP2",,"Desmodium paniculatum (L.) DC. var. paniculatum ",panicledleaf ticktrefoil
"DEPE80",,"Desmodium perplexum B.G. Schub.",perplexed ticktrefoil
"DERO3",,"Desmodium rotundifolium DC.",prostrate ticktrefoil
"DESE",,"Desmodium sessilifolium (Torr.) Torr. & A. Gray",sessileleaf ticktrefoil
"DIAR",,"Dianthus armeria L.",Deptford pink
"DIBA",,"Dianthus barbatus L.",sweetwilliam
"DICA19",,"Dianthus carthusianorum L.",clusterhead
"DIDE",,"Dianthus deltoides L.",maiden pink
"DIPL",,"Dianthus plumarius L.",feathered pink
"DISY2",,"Dianthus sylvestris Wulfen",woodland pink
"DIAM",,"Diarrhena americana P. Beauv.",American beakgrain
"DIOB3",,"Diarrhena obovata (Gleason) Brandenburg",obovate beakgrain
"DICA",,"Dicentra canadensis (Goldie) Walp.",squirrel corn
"DICU",,"Dicentra cucullaria (L.) Bernh.",dutchman's breeches
"DIEX",,"Dicentra eximia (Ker Gawl.) Torr.",turkey corn
"DIAC2",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark",tapered rosette grass
"DIACA",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. acuminatum ",tapered rosette grass
"DIACF",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. fasciculatum (Torr.) Freckmann",western panicgrass
"DIACL",,"Dichanthelium acuminatum (Sw.) Gould & C.A. Clark var. lindheimeri (Nash) Gould & C.A. Clark",Lindheimer panicgrass
"DIBO",,"Dichanthelium boreale (Nash) Freckmann",northern panicgrass
"DICL",,"Dichanthelium clandestinum (L.) Gould",deertongue
"DICO2",,"Dichanthelium commutatum (Schult.) Gould",variable panicgrass
"DIDE4",,"Dichanthelium depauperatum (Muhl.) Gould",starved panicgrass
"DIDI6",,"Dichanthelium dichotomum (L.) Gould",cypress panicgrass
"DIDID",,"Dichanthelium dichotomum (L.) Gould var. dichotomum ",cypress panicgrass
"DILA8",,"Dichanthelium latifolium (L.) Gould & C.A. Clark",broadleaf rosette grass
"DILE2",,"Dichanthelium leibergii (Vasey) Freckmann",Leiberg's panicum
"DILI2",,"Dichanthelium linearifolium (Scribn. ex Nash) Gould",slimleaf panicgrass
"DILO4",,"Dichanthelium longiligulatum (Nash) Freckmann",coastal plain panicgrass
"DIME2",,"Dichanthelium meridionale (Ashe) Freckmann",matting rosette grass
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"DIOLO",,"Dichanthelium oligosanthes (Schult.) Gould var. oligosanthes ",Heller's rosette grass
"DIOLS",,"Dichanthelium oligosanthes (Schult.) Gould var. scribnerianum (Nash) Gould",Scribner's rosette grass
"DIOV",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark",eggleaf rosette grass
"DIOVA",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark var. addisonii (Nash) Gould & C.A. Clark",Addison's rosette grass
"DIOVO",,"Dichanthelium ovale (Elliott) Gould & C.A. Clark var. ovale ",eggleaf rosette grass
"DISA5",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark",hemlock rosette grass
"DISAP",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. patulum (Scribn. & Merr.) Gould & C.A. Clark",hemlock rosette grass
"DISAT",,"Dichanthelium sabulorum (Lam.) Gould & C.A. Clark var. thinium (Hitchc. & Chase) Gould & C.A. Clark",hemlock rosette grass
"DISC3",,"Dichanthelium scoparium (Lam.) Gould",velvet panicum
"DISP2",,"Dichanthelium sphaerocarpon (Elliott) Gould",roundseed panicgrass
"DISPI",,"Dichanthelium sphaerocarpon (Elliott) Gould var. isophyllum (Scribn.) Gould & C.A. Clark",roundseed panicgrass
"DISPS3",,"Dichanthelium sphaerocarpon (Elliott) Gould var. sphaerocarpon ",roundseed panicgrass
"DISP4",,"Dichanthelium spretum (Schult.) Freckmann",Eaton's rosette grass
"DIVI7",,"Dichanthelium villosissimum (Nash) Freckmann",whitehair rosette grass
"DIVIP",,"Dichanthelium villosissimum (Nash) Freckmann var. praecocius (Hitchc. & Chase) Freckmann",whitehair rosette grass
"DIVIV",,"Dichanthelium villosissimum (Nash) Freckmann var. villosissimum ",whitehair rosette grass
"DIXA",,"Dichanthelium xanthophysum (A. Gray) Freckmann",slender rosette grass
"DIAL4",,"Dictamnus albus L.",gasplant
"DILO",,"Diervilla lonicera Mill.",northern bush honeysuckle
"DIGR4",,"Digitalis grandiflora Mill.",yellow foxglove
"DILA3",,"Digitalis lanata Ehrh.",Grecian foxglove
"DILU",,"Digitalis lutea L.",straw foxglove
"DIPU",,"Digitalis purpurea L.",purple foxglove
"DIPUP2",,"Digitalis purpurea L. ssp. purpurea ",purple foxglove
"DICO6",,"Digitaria cognata (Schult.) Pilg.",fall witchgrass
"DIFI",,"Digitaria filiformis (L.) Koeler",slender crabgrass
"DIIS",,"Digitaria ischaemum (Schreb.) Schreb. ex Muhl.",smooth crabgrass
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"DITE2",,"Diodia teres Walter",poorjoe
"DITET",,"Diodia teres Walter var. teres ",poorjoe
"DIVI4",,"Dioscorea villosa L.",wild yam
"DIPY",,"Diplazium pycnocarpon (Spreng.) Broun",glade fern
"DIMU2",,"Diplotaxis muralis (L.) DC.",annual wallrocket
"DITE4",,"Diplotaxis tenuifolia (L.) DC.",perennial wallrocket
"DIFU2",,"Dipsacus fullonum L.",Fuller's teasel
"DILA4",,"Dipsacus laciniatus L.",cutleaf teasel
"DIPA9",,"Dirca palustris L.",eastern leatherwood
"DOME",,"Dodecatheon meadia L.",pride of Ohio
"DOMEM3",,"Dodecatheon meadia L. ssp. meadia ",pride of Ohio
"DOUM2",,"Doellingeria umbellata (Mill.) Nees",parasol whitetop
"DOUMP2",,"Doellingeria umbellata (Mill.) Nees var. pubens (A. Gray) Britton",parasol whitetop
"DOUMU",,"Doellingeria umbellata (Mill.) Nees var. umbellata ",parasol whitetop
"DRAR",,"Draba arabisans Michx.",rock draba
"DRBR2",,"Draba breweri S. Watson",cushion draba
"DRBRC",,"Draba breweri S. Watson var. cana (Rydb.) Rollins",cushion draba
"DRGL",,"Draba glabella Pursh",smooth draba
"DRGLG2",,"Draba glabella Pursh var. glabella ",smooth draba
"DRIN",,"Draba incana L.",twisted draba
"DRNE",,"Draba nemorosa L.",woodland draba
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"DRVE2",,"Draba verna L.",spring draba
"DRPA2",,"Dracocephalum parviflorum Nutt.",American dragonhead
"DRTH",,"Dracocephalum thymiflorum L.",thymeleaf dragonhead
"DRBE4",,"Drosera ×belezeana E.G. Camus [intermedia × rotundifolia]",sundew
"DRAN",,"Drosera anglica Huds.",English sundew
"DRIN3",,"Drosera intermedia Hayne",spoonleaf sundew
"DRLI",,"Drosera linearis Goldie",slenderleaf sundew
"DRRO",,"Drosera rotundifolia L.",roundleaf sundew
"DRROR",,"Drosera rotundifolia L. var. rotundifolia ",roundleaf sundew
"DRBO2",,"Dryopteris ×boottii (Tuck.) Underw. (pro sp.) [cristata × intermedia]",woodfern
"DRDO2",,"Dryopteris ×dowellii (Farw.) Wherry [clintoniana × intermedia]",woodfern
"DRLE2",,"Dryopteris ×leedsii Wherry [celsa × marginalis]",woodfern
"DRMI6",,"Dryopteris ×mickelii J.H. Peck [goldiana × clintoniana]",woodfern
"DRSE2",,"Dryopteris ×separabilis Small (pro sp.) [celsa × intermedia]",woodfern
"DRSL",,"Dryopteris ×slossoniae Wherry ex Lellinger [cristata × marginalis]",woodfern
"DRTR",,"Dryopteris ×triploidea Wherry [carthusiana × intermedia]",woodfern
"DRCA3",,"Dryopteris campyloptera Clarkson",mountain woodfern
"DRCA11",,"Dryopteris carthusiana (Vill.) H.P. Fuchs",spinulose woodfern
"DRCE",,"Dryopteris celsa (Wm. Palmer) Knowlt., Palmer & Pollard ex Small",log fern
"DRCL",,"Dryopteris clintoniana (D.C. Eaton) Dowell",Clinton's woodfern
"DRCR4",,"Dryopteris cristata (L.) A. Gray",crested woodfern
"DREX2",,"Dryopteris expansa (C. Presl) Fraser-Jenkins & Jermy",spreading woodfern
"DRFI2",,"Dryopteris filix-mas (L.) Schott",male fern
"DRGO3",,"Dryopteris goldieana (Hook. ex Goldie) A. Gray",Goldie's woodfern
"DRIN5",,"Dryopteris intermedia (Muhl. ex Willd.) A. Gray",intermediate woodfern
"DRMA4",,"Dryopteris marginalis (L.) A. Gray",marginal woodfern
"DUIN2",,"Duchesnea indica (Andrews) Teschem.",Indian strawberry
"DUAR3",,"Dulichium arundinaceum (L.) Britton",three-way sedge
"DUARA",,"Dulichium arundinaceum (L.) Britton var. arundinaceum ",three-way sedge
"DYAM",,"Dysphania ambrosioides (L.) Mosyakin & Clemants",Mexican tea
"DYAR",,"Dysphania aristata (L.) Mosyakin & Clemants",wormseed
"DYBO",,"Dysphania botrys (L.) Mosyakin & Clemants",Jerusalem oak goosefoot
"DYPA",,"Dyssodia papposa (Vent.) Hitchc.",fetid marigold
"ECPA",,"Echinacea pallida (Nutt.) Nutt.",pale purple coneflower
"ECPU",,"Echinacea purpurea (L.) Moench",eastern purple coneflower
"ECCR",,"Echinochloa crus-galli (L.) P. Beauv.",barnyardgrass
"ECFR",,"Echinochloa frumentacea Link",billion-dollar grass
"ECMU2",,"Echinochloa muricata (P. Beauv.) Fernald",rough barnyardgrass
"ECMUM",,"Echinochloa muricata (P. Beauv.) Fernald var. microstachya Wiegand",rough barnyardgrass
"ECMUM2",,"Echinochloa muricata (P. Beauv.) Fernald var. muricata ",rough barnyardgrass
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"ECLO",,"Echinocystis lobata (Michx.) Torr. & A. Gray",wild cucumber
"ECTE2",,"Echinodorus tenellus (Mart. ex Schult. f.) Buchenau",mudbabies
"ECSP",,"Echinops sphaerocephalus L.",great globethistle
"ECVU",,"Echium vulgare L.",common viper's bugloss
"ECPR",,"Eclipta prostrata (L.) L.",false daisy
"ELAN",,"Elaeagnus angustifolia L.",Russian olive
"ELUM",,"Elaeagnus umbellata Thunb.",autumn olive
"ELUMP",,"Elaeagnus umbellata Thunb. var. parvifolia (Wall. ex Royle) C.K. Schneid.",autumn olive
"ELMI",,"Elatine minima (Nutt.) Fisch. & C.A. Mey.",small waterwort
"ELAC",,"Eleocharis acicularis (L.) Roem. & Schult.",needle spikerush
"ELACA",,"Eleocharis acicularis (L.) Roem. & Schult. var. acicularis ",needle spikerush
